Title	Photographer	Contributors	Summary	Note	Subject	Genre	Date	Coverage Temporal	Location	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Copyright	Rights	Editor	Object ID	Hardware	Software	Directory	Digital ID	Type	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Deed Club Christmas party			A child participating in a radio demonstration.			Photographs			Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 18; Folder Title: Deed Club: X-Mas.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420050540001001	Image	image/tiff	11331.834 KB	5228	5277	0x60D1980F	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/194	194	55.jp2	/umstudents/image/55.jp2
Members of local Florida high school debate teams				Written on bottom center: "915"; Written on verso: "Hi-school debating teams from Florida schools; Feb 17, 1950"		Photographs	1950-02-17	1950-1960	Coral Gables (Florida)	1 b&w photograph; 12.6 x 18 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 12; Folder Title: Debate Team: Individual and Group photos (2 of 2), 1950, 1951, 1958, 1965	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420050370001001	Image	image/tiff	5227.385 KB	4332	3059	0x61ADEED	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/195	195	38.jp2	/umstudents/image/38.jp2
Student participating in the egg toss at Derby Day						Photographs	1964-10-24	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 21; Folder Title: Derby Day: Activity Photos (3 of 3), October 24, 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420050680001001	Image	image/tiff	4187.336 KB	2310	3445	0x53D6A564	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/196	196	69.jp2	/umstudents/image/69.jp2
Cast of the play, "A Funny Thing Happened on the Way to the Forum"						Photographs	1969-12	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 30; Folder Title: "Forum at Rock" with Stanford.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420051060001001	Image	image/tiff	5142.733 KB	3469	2342	0xAFF90846	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/197	197	107.jp2	/umstudents/image/107.jp2
Derby Day race	S.T.M.					Photographs	1964	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 21; Folder Title: Derby Day: Activity Photos (3 of 3),  October 24, 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420050800001001	Image	image/tiff	9263.003 KB	5235	5245	0xCDAD8E27	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/198	198	81.jp2	/umstudents/image/81.jp2
Santa Claus visiting the Children's Variety Hospital as part of Lambda Chi Alpha's Christmas party						Photographs	1961	1960-1970	Miami (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 43; Folder Title: Fraternities: Lambda Chi Alpha - Christmas Party, 1961	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420051400001001	Image	image/tiff	13871.785 KB	5320	5350	0x878D7867	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/199	199	141.jp2	/umstudents/image/141.jp2
Members of Kappa Alpha Fraternity				Written on bottom left: "Ibis 190-C 70%"; Written on verso: "Ibis 1958; Page 190; Cut C; Kappa Alpha; Vic Helou"		Photographs	1958	1950-1960	Coral Gables (Florida)	1 b&w photograph; 20.8 x 25.8 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 1; Folder No. 41; Folder Title: Fraternities: Kappa Alpha- Group Photos.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420051300001001	Image	image/tiff	11167.15 KB	6097	4981	0x784D0290	RGB	24-bit depth	600 dpi			2008-06-23	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/200	200	131.jp2	/umstudents/image/131.jp2
Students reading the Miami Hurricane						Photographs	1930-05	1930-1940	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 26; Folder Title: Fraternities: Sigma Delta Chi - High School Press Conference, May 1930	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052230001001	Image	image/tiff	6231.423 KB	5730	4438	0xC61D7E64	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/204	204	224.jp2	/umstudents/image/224.jp2
Teammates at the intramural badminton championships	B.L.					Photographs	1967	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 26; Folder Title: Intramurals: Badminton in Armory - Group Photos, 1967	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053460001001	Image	image/tiff	7931.251 KB	3515	2353	0xDC35ACD5	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/208	208	547.jp2	/umstudents/image/547.jp2
Members of the "M" Club naming the organization's new "girl" of the year				Written on verso: "Navette Verhoeff - '45 M Club girl;[unintelligible] Adler - M Club president; Dolores Papy - '46 M Club girl; M Club ... '46"		Photographs	1946	1940-1950	Coral Gables (Florida)	1 b&w photograph; 19.2 x 24 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 43; Folder Title: Glee Club: Group Photos.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052560001001	Image	image/tiff	6672.563 KB	6112	4995	0xBDEEFD97	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/210	210	257.jp2	/umstudents/image/257.jp2
Members of the Men's Glee Club at the Venetian Pools	Romer, G. W.			Written on verso: "Men's Glee Club; 1927-28; IBIS 1929; Early Years/People; no. 17"		Photographs	1927-1928	1920-1930	Coral Gables (Florida)	1 b&w photograph; 19.3 x 24.1 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 44; Folder Title: Glee Club: Mens - Group Photos, 1928-29	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052540001001	Image	image/tiff	8709.513 KB	6078	4881	0xED50AC89	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/212	212	455.jp2	/umstudents/image/455.jp2
Recipients of intramural award trophies with Dr. Stanford						Photographs	1964	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 16; Folder Title: Intramural: Awards Assembly with Dr. Stanford, 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053140001001	Image	image/tiff	3569.588 KB	3455	2307	0x58F50D33	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/213	213	315.jp2	/umstudents/image/315.jp2
Intramural award recipient with faculty members						Photographs			Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 40; Folder Title: Intramurals: Basketball, Track, and Boxing Awards.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053940001001	Image	image/tiff	3248.805 KB	3414	2311	0xE330A031	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/215	215	595.jp2	/umstudents/image/595.jp2
Faculty and students at a journalism conference hosted by the Sigma Delta Chi Honor Society	Newman					Photographs			Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 27; Folder Title: Fraternities: Sigma Delta Chi - Journalism Conference.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052310001001	Image	image/tiff	9660.687 KB	5280	5338	0x8580B6FB	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/217	217	232.jp2	/umstudents/image/232.jp2
Student receiving an intramural award trophy	Blakeley, Ron					Photographs	1962-05-25	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 11; Folder Title: Intramurals: Awards Assembly Photos (4 of 6), May 25, 1962	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053040001001	Image	image/tiff	4425.335 KB	3434	2306	0xC10AE926	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/219	219	305.jp2	/umstudents/image/305.jp2
Plaque presented to Patrick M. Galloran for Outstanding Contributions to the Inter-fraternity Council	D.R.					Photographs	1967	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 5; Folder Title: Intra Fraternity Council: Plaque, Students Wearing Shields, 1967	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052830001001	Image	image/tiff	3675.336 KB	2970	2315	0xA286CB58	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/220	220	284.jp2	/umstudents/image/284.jp2
Members of the International Club	Saari, Ed			Members of the International Club in a group meeting.  The names of the students photographed are (from left to right) Maria Castellanos, John Thomas Collins,  (unidentified), (unidentified), Maria Garcia-Pedrosa,  Juan Beltran (back to camera). The names of the students and the date were provided by Mrs. Maria C. Collins (maiden name Castellanos) by e-mail on June 25, 2009.  Maria and John have been married since 1963.	Student Organizations	Photographs	1962	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 1; Folder Title: International Club.	http://merrick.library.miami.edu/digitalprojects/copyright.html		KT		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052760001001	Image	image/tiff	4684.091 KB	3476	2293	0x526746BB	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/221	221	477.jp2	/umstudents/image/477.jp2
Team of students at an intramural event	S.T.M.					Photographs	1965-05	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 17; Folder Title: Intramural Awards at Student Union.   Folder Date: May 1965	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053310001001	Image	image/tiff	5051.446 KB	3425	2315	0x532CEC85	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/223	223	332.jp2	/umstudents/image/332.jp2
Students with Intramural Awards trophies	Blakeley, Ron					Photographs	1962-05-25	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 11; Folder Title: Intramurals: Awards Assembly Photos (4 of 6), May 25, 1962	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053060001001	Image	image/tiff	4474.942 KB	3464	2330	0xD9EF6714	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/225	225	307.jp2	/umstudents/image/307.jp2
Members Tau Kappa Epsilon with their charter from Alpha Sigma Chi						Photographs			Coral Gables (Florida)	1 b&w photograph; 19.4 x 24.1 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 35; Folder Title: Fraternities: Tau Kappa Epsilon	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052440001001	Image	image/tiff	9613.061 KB	6096	4932	0x221330FD	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/229	229	245.jp2	/umstudents/image/245.jp2
President of Psi Chi receiving a certificate from a visiting psychology professor				Written on verso: "Dr. Stanley Gray, prof. of psychology from U of Ga. + N. Burton Greece, pres. of psychol. frat of U-M. March 3, 1950; Hurricane"		Photographs	1950-03-03	1950-1960	Coral Gables (Florida)	1 b&w photograph; 11.5 x 16.5 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 2; Folder Title: Fraternities: Miscellaneous Group Photos	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052570001001	Image	image/tiff	3343.086 KB	4368	3214	0x1988D2A7	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/232	232	458.jp2	/umstudents/image/458.jp2
Students registering to compete at an intramural basketball competition						Photographs	1962-01	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 36; Folder Title: Intramurals - Basketball - Individual and Group Photos (3 of 5), January 1962	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053810001001	Image	image/tiff	14201.062 KB	5302	5312	0x9F91E23C	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/233	233	582.jp2	/umstudents/image/582.jp2
Members of an intramural basketball team						Photographs	1967	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 38; Folder Title: Intramurals: Basketball - Individual and Group Photos (5 of 5).	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053920001001	Image	image/tiff	3387.621 KB	3385	2306	0xDD9DAC4F	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/234	234	393.jp2	/umstudents/image/393.jp2
Students at an intramural billiards competition						Photographs	1959-04-21	1950-1960	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 43; Folder Title: Intramurals: Billiards - Individual and Group Photos (1 of 4), 1959	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053990001001	Image	image/tiff	9776.284 KB	5283	5275	0x86CFE2B3	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/241	241	600.jp2	/umstudents/image/600.jp2
Student participating in a shot put competition at Greek Week						Photographs	1961	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 45; Folder Title: Greek Week.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052600001001	Image	image/tiff	14080.882 KB	5281	5186	0xBCE9D479	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/242	242	261.jp2	/umstudents/image/261.jp2
Pi Kappa Alpha fraternity house				Written on verso: "Pi Kappa Alpha Fraternity House"		Photographs	1952	1950-1960	Coral Gables (Florida)	1 b&w photograph; 8.3 x 21.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 17; Folder Title: Fraternities: Pi Kappa Alpha.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052010001001	Image	image/tiff	2997.93 KB	3429	1365	0x9883E40E	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/248	248	202.jp2	/umstudents/image/202.jp2
Intramural Awards Assembly	Blakeley, Ron					Photographs	1962-05-25	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3;; Folder No. 11; Folder Title: Intramurals: Awards Assembly Photos (4 of 6), May 25, 1962	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053020001001	Image	image/tiff	3838.904 KB	3420	2263	0x78758B25	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/252	252	503.jp2	/umstudents/image/503.jp2
Students playing in the intramural basketball championship	Blakeley, Ron					Photographs	1963-01	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 33; Folder Title: Intramurals: Basketball Championship Individual and Group Photos (2 of 2), 1963	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053710001001	Image	image/tiff	3936.372 KB	2297	3440	0x10EFDBE	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/256	256	572.jp2	/umstudents/image/572.jp2
Students receiving an Intramural Awards trophy	Gill, Henry					Photographs	1963	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 12; Folder Title: Intramural: Awards Assembly Photos (5 of 6), 1963	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053080001001	Image	image/tiff	3583.963 KB	3407	2312	0x6B6FA26D	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/257	257	509.jp2	/umstudents/image/509.jp2
Teammates at the intramural badminton championships	Blakeley, Ron					Photographs	1962-04-11	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 24; Folder Title: Intramurals: Badminton Championships, April 11, 1962	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053410001001	Image	image/tiff	16483.614 KB	5246	5388	0xC809B12B	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/261	261	542.jp2	/umstudents/image/542.jp2
Students signing up to join a fraternity						Photographs	1959-1960	1950-1960	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 20; Folder Title: Fraternities: Pledges and Bids - Group Photos, 1959-1960	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052120001001	Image	image/tiff	3775.219 KB	3452	2330	0x76A20AD9	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/264	264	413.jp2	/umstudents/image/413.jp2
Winners of an Intramural Awards trophy with Dr. Stanford						Photographs	1966	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 20; Folder Title: Intramural Awards for Men and Women, 1966	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052870001001	Image	image/tiff	4289.152 KB	3408	2323	0x541282E3	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/268	268	488.jp2	/umstudents/image/488.jp2
Students receiving an Intramural Awards trophy from Dr. Stanford						Photographs	1964	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 16; Folder Title: Intramural: Awards Assembly with Dr. Stanford, 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053150001001	Image	image/tiff	2688.102 KB	3444	2316	0xA6087910	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/270	270	316.jp2	/umstudents/image/316.jp2
Students playing in the intramural basketball championship	Blakeley, Ron					Photographs	1963-01	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 33; Folder Title: Intramurals: Basketball Championship Individual and Group Photos (2 of 2), 1963	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053700001001	Image	image/tiff	4387.959 KB	3433	2310	0x2349B760	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/272	272	371.jp2	/umstudents/image/371.jp2
Students at the intramural badminton finals						Photographs	1968	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 25; Folder Title: Intramurals: Badminton Finals at ROTC,  1968	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053430001001	Image	image/tiff	4233.095 KB	3425	2317	0x4914672D	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/274	274	544.jp2	/umstudents/image/544.jp2
Dr. Pearson presenting trophies at the Intramural Awards Ceremony	Blakeley, Ron					Photographs	1960-1961	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 3; Folder No. 18; Folder Title: Intramurals: Awards Ceremony Presentation - by Dr. Pearson.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053230001001	Image	image/tiff	3548.469 KB	3422	2304	0x870EA07	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/276	276	524.jp2	/umstudents/image/524.jp2
Members of the Pi Kappa Alpha fraternity in their house						Photographs	1952	1950-1960	Coral Gables (Florida)	1 b&w photograph; 19.2 x 24.1 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 2; Folder No. 17; Folder Title: Fraternities: Pi Kappa Alpha.	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420052020001001	Image	image/tiff	6040.704 KB	4053	3327	0x11263A7C	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/277	277	203.jp2	/umstudents/image/203.jp2
Two intramural football teams						Photographs	1957-10-01	1950-1960	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 4; Folder No. 21; Folder Title: Intramurals: Football- Individual and Group Photos (2 of 2).	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420053650001001	Image	image/tiff	16436.244 KB	5340	5414	0xD328E0BE	RGB	24-bit depth	600 dpi			2008-10-10	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/282	282	566.jp2	/umstudents/image/566.jp2
