Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Website	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 1																											asm0491000009						asm04910000090001001		128443412 Bytes	5628	7606	41070459	RGB	8	600	asm04910000090001001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/80	80	82.jp2	/asm0491/image/82.jp2
Page 2																											asm0491000009						asm04910000090002001		125915176 Bytes	5542	7572	3852259120	RGB	8	600	asm04910000090002001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/81	81	83.jp2	/asm0491/image/83.jp2
Page 3																											asm0491000009						asm04910000090003001		127354980 Bytes	7638	5557	4173465063	RGB	8	600	asm04910000090003001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/82	82	84.jp2	/asm0491/image/84.jp2
Philip II, King of Spain, letter to Lázaro Moreno de León, governor of Tenerife and La Palma		Philip II, King of Spain, 1527-1598	Delgado, Juan		Written from Madrid by the secretary Juan Delgado by order of the king.	Philip II, King of Spain, 1527-1598; Moreno de León, Lázaro; Canary Islands -- Politics and government; Spain -- Politics and government	Correspondence; Manuscripts;		1583-08-20	1580-1590	Canary Islands	2 leaves	spa		University of Miami Libraries. Special Collections	Canary Islands Collection	ASM0491		Box No. 1; Box Title: Letters and official documents			tat			http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0491000009	Text						image/tiff										2013-05-02	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/83	83	85.cpd	/asm0491/supp/83/index.pdf
Page 1																											asm0491000025						asm04910000250001001		121699228 Bytes	5352	7578	841026457	RGB	8	600	asm04910000250001001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/84	84	86.jp2	/asm0491/image/86.jp2
Page 2																											asm0491000025						asm04910000250002001		134556912 Bytes	5814	7713	4176177236	RGB	8	600	asm04910000250002001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/85	85	87.jp2	/asm0491/image/87.jp2
Page 3																											asm0491000025						asm04910000250003001		122243952 Bytes	5376	7578	3539098567	RGB	8	600	asm04910000250003001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/86	86	88.jp2	/asm0491/image/88.jp2
Un traslado bien y fielmente sacado de una sentencia dada y pronunciada en veinte dias del mes de octubre, año del Señor de mil quinientos ochenta y cuatro años, por el ilustre señor Juan Núñez de la Fuente, gobernador y capitán general en esta isla de Tenerife y la de La Palma	A true and faithful copy taken from a sentence given and pronounced on the 20th day of October in the year of our Lord 1584 by the honorable Juan Núñez de la Fuente, governor and captain general of the islands of Tenerife and La Palma	Núñez de la Fuente, Juan	Tamayo, Francisco López		Copied in San Cristóbal de la Laguna by the scribe Francisco López Tamayo.	Moreno de León, Lázaro; Canary Islands -- Politics and government; Spain -- Politics and government	Documents; Manuscripts;		1584-10-20	1580-1590	Canary Islands	2 leaves	spa		University of Miami Libraries. Special Collections	Canary Islands Collection	ASM0491		Box No. 1; Box Title: Letters and official documents			tat			http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0491000025	Text						image/tiff										2013-05-02	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/87	87	89.cpd	/asm0491/supp/87/index.pdf
Page 1																											asm0491000012						asm04910000120001001		131497916 Bytes	5615	7805	3542897854	RGB	8	600	asm04910000120001001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/88	88	90.jp2	/asm0491/image/90.jp2
Page 2																											asm0491000012						asm04910000120002001		125691380 Bytes	7608	5506	987446513	RGB	8	600	asm04910000120002001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/89	89	91.jp2	/asm0491/image/91.jp2
Council of War (Consejo de Guerra) letter to Lázaro Moreno de León, governor of the islands of Tenerife and La Palma		Spain. Consejo de Guerra	Gallo de Andrada, Juan		Written from Madrid by the scribe Juan Gallo de Andrada by order of the members of the council.	Spain. Consejo de Guerra; Spain -- History, Military -- Sources; Moreno de León, Lázaro; Canary Islands -- Politics and government; Spain -- Politics and government	Correspondence; Manuscripts;		1583-09-07	1580-1590	Canary Islands	1 leaf	spa		University of Miami Libraries. Special Collections	Canary Islands Collection	ASM0491		Box No. 1; Box Title: Letters and official documents			tat			http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0491000012	Text						image/tiff										2013-05-02	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/90	90	92.cpd	/asm0491/supp/90/index.pdf
Page 1																											asm0491000007						asm04910000070001001		129405548 Bytes	5609	7689	3496703230	RGB	8	600	asm04910000070001001.tif		2012-12-03	2012-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/91	91	93.jp2	/asm0491/image/93.jp2
Page 2																											asm0491000007						asm04910000070002001		123958940 Bytes	7536	5482	608738728	RGB	8	600	asm04910000070002001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/92	92	94.jp2	/asm0491/image/94.jp2
Philip II, King of Spain, letter to Lázaro Moreno de León, governor of Tenerife and La Palma		Philip II, King of Spain, 1527-1598	Delgado, Juan		Written from Lisbon by the secretary Juan Delgado by order of the king.	Philip II, King of Spain, 1527-1598; Moreno de León, Lázaro; Canary Islands -- Politics and government; Spain -- Politics and government	Correspondence; Manuscripts;		[1582?]-12-04	1580-1590	Canary Islands	1 leaf	spa		University of Miami Libraries. Special Collections	Canary Islands Collection	ASM0491		Box No. 1; Box Title: Letters and official documents			tat			http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0491000007	Text						image/tiff										2013-05-02	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/93	93	95.cpd	/asm0491/supp/93/index.pdf
Page 1																											asm0491000010						asm04910000100001001		128024568 Bytes	7630	5592	3208748973	RGB	8	600	asm04910000100001001.tif		2012-12-03	2012-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/94	94	96.jp2	/asm0491/image/96.jp2
Page 2																											asm0491000010						asm04910000100002001		124032524 Bytes	7524	5494	1747619796	RGB	8	600	asm04910000100002001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/95	95	97.jp2	/asm0491/image/97.jp2
La cifra por la qual ha de escribir Lázaro Moreno de León, gobernador de las islas de Tenerife y La Palma, a su Majestad por el Consejo de Guerra	The cipher that Lázaro Moreno de León is to use when writing to His Majesty via the Council of War				Written in Madrid.	Ciphers; Spain -- History, Military -- Sources; Moreno de León, Lázaro; Canary Islands -- Politics and government; Spain -- Politics and government	Documents; Manuscripts;		1583-08-26	1580-1590	Canary Islands	2 leaves	spa		University of Miami Libraries. Special Collections	Canary Islands Collection	ASM0491		Box No. 1; Box Title: Letters and official documents			tat			http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0491000010	Text						image/tiff										2013-05-02	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/96	96	98.cpd	/asm0491/supp/96/index.pdf
Page 1																											asm0491000023						asm04910000230001001		121887468 Bytes	5328	7624	1045254580	RGB	8	600	asm04910000230001001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/97	97	99.jp2	/asm0491/image/99.jp2
Page 2																											asm0491000023						asm04910000230002001		136914024 Bytes	7651	5964	338799896	RGB	8	600	asm04910000230002001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/98	98	100.jp2	/asm0491/image/100.jp2
Philip II, King of Spain, letter to local officials in Tenerife		Philip II, King of Spain, 1527-1598	Zayas, Gabriel de, 1526-1593		Written from Madrid by the secretary Gabriel de Zayas by order of the king and addressed to "los consejos, justicia, regidores, cavalleros, oficiales y hombres buenos de la isla de Tenerife".	Philip II, King of Spain, 1527-1598; Canary Islands -- Politics and government ; Spain -- Politics and government	Correspondence; Manuscripts;		1584-04-19	1580-1590	Canary Islands	1 leaf	spa		University of Miami Libraries. Special Collections	Canary Islands Collection	ASM0491		Box No. 1; Box Title: Letters and official documents			tat			http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0491000023	Text						image/tiff										2013-05-02	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/99	99	101.cpd	/asm0491/supp/99/index.pdf
Page 1																											asm0491000024						asm04910000240001001		123694424 Bytes	5376	7668	1155922286	RGB	8	600	asm04910000240001001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/100	100	102.jp2	/asm0491/image/102.jp2
Page 2																											asm0491000024						asm04910000240002001		138299088 Bytes	5971	7719	2900431046	RGB	8	600	asm04910000240002001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/101	101	103.jp2	/asm0491/image/103.jp2
Page 3																											asm0491000024						asm04910000240003001		122955616 Bytes	5374	7625	4120749989	RGB	8	600	asm04910000240003001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/102	102	104.jp2	/asm0491/image/104.jp2
Page 4																											asm0491000024						asm04910000240004001		138291656 Bytes	5956	7738	3852471085	RGB	8	600	asm04910000240004001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/103	103	105.jp2	/asm0491/image/105.jp2
Page 5																											asm0491000024						asm04910000240005001		122069952 Bytes	5299	7677	3491757150	RGB	8	600	asm04910000240005001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/104	104	106.jp2	/asm0491/image/106.jp2
Page 6																											asm0491000024						asm04910000240006001		139889308 Bytes	6000	7770	2915916541	RGB	8	600	asm04910000240006001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/105	105	107.jp2	/asm0491/image/107.jp2
Page 7																											asm0491000024						asm04910000240007001		121847732 Bytes	5304	7656	901004671	RGB	8	600	asm04910000240007001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/106	106	108.jp2	/asm0491/image/108.jp2
Page 8																											asm0491000024						asm04910000240008001		140267304 Bytes	6035	7746	975270930	RGB	8	600	asm04910000240008001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/107	107	109.jp2	/asm0491/image/109.jp2
Page 9																											asm0491000024						asm04910000240009001		121514020 Bytes	5304	7635	2841162652	RGB	8	600	asm04910000240009001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/108	108	110.jp2	/asm0491/image/110.jp2
Page 10																											asm0491000024						asm04910000240010001		138435012 Bytes	6012	7674	1418378419	RGB	8	600	asm04910000240010001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/109	109	111.jp2	/asm0491/image/111.jp2
Page 11																											asm0491000024						asm04910000240011001		123442628 Bytes	5365	7668	350648281	RGB	8	600	asm04910000240011001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/110	110	112.jp2	/asm0491/image/112.jp2
Page 12																											asm0491000024						asm04910000240012001		141844696 Bytes	6084	7770	1432902801	RGB	8	600	asm04910000240012001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/111	111	113.jp2	/asm0491/image/113.jp2
Page 13																											asm0491000024						asm04910000240013001		123019968 Bytes	5403	7588	3022782564	RGB	8	600	asm04910000240013001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/112	112	114.jp2	/asm0491/image/114.jp2
Page 14																											asm0491000024						asm04910000240014001		139642236 Bytes	6036	7710	1462453599	RGB	8	600	asm04910000240014001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/113	113	115.jp2	/asm0491/image/115.jp2
Page 15																											asm0491000024						asm04910000240015001		120131268 Bytes	5249	7627	2394880791	RGB	8	600	asm04910000240015001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/114	114	116.jp2	/asm0491/image/116.jp2
Page 16																											asm0491000024						asm04910000240016001		139390752 Bytes	5988	7758	3700242404	RGB	8	600	asm04910000240016001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/115	115	117.jp2	/asm0491/image/117.jp2
Page 17																											asm0491000024						asm04910000240017001		124567616 Bytes	5399	7689	3892473193	RGB	8	600	asm04910000240017001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/116	116	118.jp2	/asm0491/image/118.jp2
Page 18																											asm0491000024						asm04910000240018001		135200084 Bytes	5832	7726	3053629780	RGB	8	600	asm04910000240018001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/117	117	119.jp2	/asm0491/image/119.jp2
Page 19																											asm0491000024						asm04910000240019001		122204332 Bytes	5400	7542	3035184359	RGB	8	600	asm04910000240019001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/118	118	120.jp2	/asm0491/image/120.jp2
Page 20																											asm0491000024						asm04910000240020001		132559044 Bytes	7654	5772	1839490929	RGB	8	600	asm04910000240020001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/119	119	121.jp2	/asm0491/image/121.jp2
Información del servicio hecho por Lázaro Moreno de León, gobernador de Tenerife, a pedimento del procurador general de la isla	Report on the service of Lázaro Moreno de León, governor of Tenerife, requested by the attorney general of the island				Written in San Cristóbal de la Laguna. Scribal note following the end of the document is dated September 28, 1585.	Moreno de León, Lázaro; Canary Islands -- Politics and government; Spain -- Politics and government	Documents; Manuscripts;		1584-03-19	1580-1590	Canary Islands	10 leaves	spa		University of Miami Libraries. Special Collections	Canary Islands Collection	ASM0491		Box No. 1; Box Title: Letters and official documents			tat			http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0491000024	Text						image/tiff										2013-05-02	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/120	120	122.cpd	/asm0491/supp/120/index.pdf
Page 1																											asm0491000006						asm04910000060001001		122231732 Bytes	5289	7702	1699283043	RGB	8	600	asm04910000060001001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/121	121	123.jp2	/asm0491/image/123.jp2
Page 2																											asm0491000006						asm04910000060002001		123762008 Bytes	5358	7698	591529974	RGB	8	600	asm04910000060002001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/122	122	124.jp2	/asm0491/image/124.jp2
Page 3																											asm0491000006						asm04910000060003001		122074456 Bytes	5316	7653	1960137011	RGB	8	600	asm04910000060003001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/123	123	125.jp2	/asm0491/image/125.jp2
Page 4																											asm0491000006						asm04910000060004001		120819948 Bytes	5271	7639	1042899060	RGB	8	600	asm04910000060004001.tif		2012-12-03	2012-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/124	124	126.jp2	/asm0491/image/126.jp2
Page 5																											asm0491000006						asm04910000060005001		120059696 Bytes	5248	7624	82566981	RGB	8	600	asm04910000060005001.tif		2012-12-03	2012-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/125	125	127.jp2	/asm0491/image/127.jp2
Page 6																											asm0491000006						asm04910000060006001		124699668 Bytes	5448	7628	1097418504	RGB	8	600	asm04910000060006001.tif		2012-12-03	2012-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/126	126	128.jp2	/asm0491/image/128.jp2
Page 7																											asm0491000006						asm04910000060007001		121735136 Bytes	5320	7626	3802065559	RGB	8	600	asm04910000060007001.tif		2012-12-03	2012-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/127	127	129.jp2	/asm0491/image/129.jp2
Page 8																											asm0491000006						asm04910000060008001		122445868 Bytes	5328	7659	945455350	RGB	8	600	asm04910000060008001.tif		2012-12-03	2012-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/128	128	130.jp2	/asm0491/image/130.jp2
Page 9																											asm0491000006						asm04910000060009001		121865712 Bytes	5325	7627	3608982146	RGB	8	600	asm04910000060009001.tif		2012-12-03	2012-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/129	129	131.jp2	/asm0491/image/131.jp2
Page 10																											asm0491000006						asm04910000060010001		121190336 Bytes	5292	7632	3513297076	RGB	8	600	asm04910000060010001.tif		2012-12-03	2012-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/130	130	132.jp2	/asm0491/image/132.jp2
Page 11																											asm0491000006						asm04910000060011001		124970224 Bytes	5374	7750	3318723977	RGB	8	600	asm04910000060011001.tif		2012-12-03	2012-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/131	131	133.jp2	/asm0491/image/133.jp2
Page 12																											asm0491000006						asm04910000060012001		123469032 Bytes	5400	7620	2360269717	RGB	8	600	asm04910000060012001.tif		2012-12-03	2012-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/132	132	134.jp2	/asm0491/image/134.jp2
Page 13																											asm0491000006						asm04910000060013001		121614092 Bytes	5314	7627	2187906129	RGB	8	600	asm04910000060013001.tif		2012-12-03	2012-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/133	133	135.jp2	/asm0491/image/135.jp2
Page 14																											asm0491000006						asm04910000060014001		121584692 Bytes	5352	7571	4272351475	RGB	8	600	asm04910000060014001.tif		2012-12-03	2012-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/134	134	136.jp2	/asm0491/image/136.jp2
Page 15																											asm0491000006						asm04910000060015001		124167844 Bytes	5398	7666	1740761362	RGB	8	600	asm04910000060015001.tif		2012-12-03	2012-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/135	135	137.jp2	/asm0491/image/137.jp2
Page 16																											asm0491000006						asm04910000060016001		121986320 Bytes	5352	7596	1803823489	RGB	8	600	asm04910000060016001.tif		2012-12-03	2012-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/136	136	138.jp2	/asm0491/image/138.jp2
Page 17																											asm0491000006						asm04910000060017001		126137184 Bytes	5458	7702	3465964986	RGB	8	600	asm04910000060017001.tif		2012-12-03	2012-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/137	137	139.jp2	/asm0491/image/139.jp2
Page 18																											asm0491000006						asm04910000060018001		122264592 Bytes	5372	7585	461651800	RGB	8	600	asm04910000060018001.tif		2012-12-03	2012-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/138	138	140.jp2	/asm0491/image/140.jp2
Page 19																											asm0491000006						asm04910000060019001		124602412 Bytes	5434	7642	2698250418	RGB	8	600	asm04910000060019001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/139	139	141.jp2	/asm0491/image/141.jp2
Local council (cabildo) of San Cristóbal de la Laguna official document					Written in San Cristóbal de la Laguna. Scribal note following the end of the document is dated October 6, 1585.	Canary Islands -- Politics and government; Spain -- Politics and government	Documents; Manuscripts;		1583-01-01	1580-1590	Canary Islands	10 leaves	spa		University of Miami Libraries. Special Collections	Canary Islands Collection	ASM0491		Box No. 1; Box Title: Letters and official documents			tat			http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0491000006	Text						image/tiff										2013-05-02	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/140	140	142.cpd	/asm0491/supp/140/index.pdf
Page 1																											asm0491000026						asm04910000260001001		124096828 Bytes	5364	7710	2598263610	RGB	8	600	asm04910000260001001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/141	141	143.jp2	/asm0491/image/143.jp2
Page 2																											asm0491000026						asm04910000260002001		134899300 Bytes	5857	7676	290957827	RGB	8	600	asm04910000260002001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/142	142	144.jp2	/asm0491/image/144.jp2
Page 3																											asm0491000026						asm04910000260003001		136227236 Bytes	7690	5904	665716678	RGB	8	600	asm04910000260003001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/143	143	145.jp2	/asm0491/image/145.jp2
Un traslado de la sentencia que en la isla de La Palma se dio del señor Lázaro Moreno de León	A copy of the sentence of Lázaro Moreno de León, given on the island of La Palma				Copied in La Palma by the scribe Amador Núñez de Silva from a pronouncement issued on November 13, 1584.	Moreno de León, Lázaro; Canary Islands -- Politics and government; Spain -- Politics and government	Documents; Manuscripts;		1584-11-15	1580-1590	Canary Islands	2 leaves	spa		University of Miami Libraries. Special Collections	Canary Islands Collection	ASM0491		Box No. 1; Box Title: Letters and official documents			tat			http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0491000026	Text						image/tiff										2013-05-02	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/144	144	146.cpd	/asm0491/supp/144/index.pdf
Page 1																											asm0491000001						asm04910000010001001		143992748 Bytes	6077	7897	1738598453	RGB	8	600	asm04910000010001001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/145	145	147.jp2	/asm0491/image/147.jp2
Page 2																											asm0491000001						asm04910000010002001		108859628 Bytes	5101	7112	3890645987	RGB	8	600	asm04910000010002001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/146	146	148.jp2	/asm0491/image/148.jp2
Philip II, King of Spain, letter to Lázaro Moreno de León, governor of Tenerife and La Palma		Philip II, King of Spain, 1527-1598	Delgado, Juan		Written from Lisbon by the secretary Juan Delgado by order of the king.	Philip II, King of Spain, 1527-1598; Moreno de León, Lázaro; Canary Islands -- Politics and government; Spain -- Politics and government	Correspondence; Manuscripts;		1582-06-16	1580-1590	Canary Islands	1 leaf	spa		University of Miami Libraries. Special Collections	Canary Islands Collection	ASM0491		Box No. 1; Box Title: Letters and official documents			tat			http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0491000001	Text						image/tiff										2013-05-02	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/147	147	149.cpd	/asm0491/supp/147/index.pdf
Page 1																											asm0491000005						asm04910000050001001		121856196 Bytes	5317	7638	226140305	RGB	8	600	asm04910000050001001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/148	148	150.jp2	/asm0491/image/150.jp2
Page 2																											asm0491000005						asm04910000050002001		124051832 Bytes	5400	7656	948173963	RGB	8	600	asm04910000050002001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/149	149	151.jp2	/asm0491/image/151.jp2
Philip II, King of Spain, letter to Lázaro Moreno de León, governor of Tenerife and La Palma		Philip II, King of Spain, 1527-1598	Delgado, Juan		Written from Lisbon by the secretary Juan Delgado by order of the king.	Philip II, King of Spain, 1527-1598; Moreno de León, Lázaro; Canary Islands -- Politics and government; Spain -- Politics and government	Correspondence; Manuscripts;		1582-11-07	1580-1590	Canary Islands	1 leaf	spa		University of Miami Libraries. Special Collections	Canary Islands Collection	ASM0491		Box No. 1; Box Title: Letters and official documents			tat			http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0491000005	Text						image/tiff										2013-05-02	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/150	150	152.cpd	/asm0491/supp/150/index.pdf
Page 1																											asm0491000016						asm04910000160001001		131507724 Bytes	5664	7738	3363093365	RGB	8	600	asm04910000160001001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/151	151	153.jp2	/asm0491/image/153.jp2
Page 2																											asm0491000016						asm04910000160002001		128614780 Bytes	7668	5590	1087272527	RGB	8	600	asm04910000160002001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/152	152	154.jp2	/asm0491/image/154.jp2
Philip II, King of Spain, letter to Lázaro Moreno de León, governor of Tenerife and La Palma		Philip II, King of Spain, 1527-1598	Delgado, Juan		Written from El Pardo by the secretary Juan Delgado by order of the king.	Philip II, King of Spain, 1527-1598; Moreno de León, Lázaro; Canary Islands -- Politics and government; Spain -- Politics and government	Correspondence; Manuscripts;		1584-12-05	1580-1590	Canary Islands	1 leaf	spa		University of Miami Libraries. Special Collections	Canary Islands Collection	ASM0491		Box No. 1; Box Title: Letters and official documents			tat			http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0491000016	Text						image/tiff										2013-05-02	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/153	153	155.cpd	/asm0491/supp/153/index.pdf
Page 1																											asm0491000015						asm04910000150001001		128251460 Bytes	5610	7619	4150572374	RGB	8	600	asm04910000150001001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/154	154	156.jp2	/asm0491/image/156.jp2
Page 2																											asm0491000015						asm04910000150002001		125044884 Bytes	7584	5495	3119960189	RGB	8	600	asm04910000150002001.tif		2012-12-18	2012-12-18	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/155	155	157.jp2	/asm0491/image/157.jp2
Philip II, King of Spain, letter to Lázaro Moreno de León, governor of Tenerife and La Palma		Philip II, King of Spain, 1527-1598	Zayas, Gabriel de, 1526-1593		Written from Madrid by the secretary Gabriel de Zayas by order of the king.	Moreno de León, Lázaro; Canary Islands -- Politics and government; Spain -- Politics and government	Correspondence; Manuscripts;		1584-04-23	1580-1590	Canary Islands	1 leaf	spa		University of Miami Libraries. Special Collections	Canary Islands Collection	ASM0491		Box No. 1; Box Title: Letters and official documents			tat			http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0491000015	Text						image/tiff										2013-05-02	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0491/id/156	156	158.cpd	/asm0491/supp/156/index.pdf
