Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Sponsor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Digital ID	Type	Date Digital	Hardware	Software	Directory	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Federico W. Ramsden, 1862					Written on verso: "Federico Ramsden, 26 de noviembre 1862"	Ramsden Oakes, Federico	Portrait photographs		1862-11-26	1860-1870		1 b&w photograph; 11.1 x 6.2 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000390001001	Image	2010-06-04				image/tiff	12201868 Bytes	2673		2937286261	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000390001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/33	33	90.jp2	/chc0484/image/90.jp2
Lucia Poveda de Schumann, great-grandmother of Carmen Puig					Written on verso: "Lucia Poveda de Schumann, madre de mi abuelo Guillermo Schumann"	Poveda, Lucia	Portrait photographs					1 b&w photograph; 10.5 x 6.3 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000330001001	Image	2010-06-04				image/tiff	11774400 Bytes	2526		2047146023	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000330001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/34	34	67.jp2	/chc0484/image/67.jp2
Carmen Puig (far right) and Rino Puig (at center)						Puig, Carmen;  Puig, Ramón "Rino"	Photographs					1 color photograph; 12.6 x 17.3 cm.			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000200001001	Image	2010-06-04				image/tiff	38048820 Bytes	3033		1641960546	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000200001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/35	35	74.jp2	/chc0484/image/74.jp2
James Ramsden de la Torre, Lieutenant of the British Navy					Written on verso: "James Ramsden de la Torre, 1ra Guerra Mundial, British Navy"	Ramsden, James	Photographic postcards					1 b&w photograph; 13.7 x 8.6 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000580001001	Image	2010-06-04				image/tiff	20505296 Bytes	3267		1590478426	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000580001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/36	36	94.jp2	/chc0484/image/94.jp2
Isabel Ramsden		Ros, G.			Written on front: "G. Ros, Santiago de Cuba"; Written on verso: "Isabel Ramsden"	Ramsden, Isabel	Portrait photographs				Santiago de Cuba (Cuba)	1 b&w photograph; 10.4 x 6.3 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000510001001	Image	2010-06-04				image/tiff	11373812 Bytes	2488		1154510285	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000510001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/37	37	10.jp2	/chc0484/image/10.jp2
Hotel Venus in Santiago de Cuba, after the earthquake of 1932					Written on front: "Santiago de Cuba - Terremoto 3 Fbro 1932 - No 47- Hotel Venus"; Written on verso: "Hotel venus en la Plaza de Armas, terremoto Stgo. de Cuba 1932"	Santiago de Cuba (Cuba);  Earthquake damage	Photographs		1932-02-03	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 11.8 x 17.2 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001220001001	Image	2010-06-04				image/tiff	35131344 Bytes	2848		842408392	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001220001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/38	38	66.jp2	/chc0484/image/66.jp2
Carmen Puig		García, José R.			Written on front: "Galeria Artística Mexicana, José R. García";  Written on verso: "Carmen Puig 9 años  Born 1923"	Puig, Carmen	Portrait photographs					1 b&w photograph; 18.7 x 12.6 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 1; Folder Title: Carmen Puig Portraits; Folder Date: 1923, 1934				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000040001001	Image	2010-06-04				image/tiff	37200312 Bytes	4275		1683882181	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000040001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/39	39	60.jp2	/chc0484/image/60.jp2
Carmen Puig and her brother Guillermo Puig					Written on verso: "Dic-31-1943; Cucha y Guillermo Puig en la sala de la casa de Miramar - calle 36 entre 5ta y 7ma ave. Miramar, Habana, Telef.B-3762 Vestidos para ir a una fiesta de despedida del año 1948 - en el Biltmore Country Club" "Mandada a hacer por Cox, la mesa tiene la base, que es parte del timón del buque del Almirante Cervera"	Puig, Carmen; Puig, Guillermo	Photographs		1943-12-31	1940-1950	Havana (Cuba)	1 b&w photograph; 9.5 x 9.8 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000150001001	Image	2010-06-04				image/tiff	16377636 Bytes	2367		3270255283	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000150001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/40	40	65.jp2	/chc0484/image/65.jp2
Sofia Hamil Oakes Ramsden, mother of Federico W. Ramsden		Mortimer, A.			Written on verso: "Sofia Hamil Ramsden, madre de F.W. Ramsden:	Oakes, Sofia H.; Oakes Ramsden, Sofia H.	Portrait photographs					1 b&w photograph; 10.2 x 6.4 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000380001001	Image	2010-06-04				image/tiff	11300648 Bytes	2435		854193241	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000380001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/41	41	54.jp2	/chc0484/image/54.jp2
Luisa Schumann Poveda, daughter of Guillermo Schumann Siegen					Written on verso: "Luisa Schumann y Poveda, hija de Lucia Poveda y Guillermo Schumann y Siegen; hermana de mi abuelo Guillermo Schumann"	Schumann, Luisa	Photographs					1 b&w photograph; 14.7 x 19.8 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 5; Folder Title: Schumann family; Folder Date: 1800s - 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001140001001	Image	2010-06-04				image/tiff	50356824 Bytes	3530		3396028861	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001140001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/42	42	83.jp2	/chc0484/image/83.jp2
Remains of a building in San Basilio street after the 1932 earthquake					Written on front: "Santiago de Cuba- Terremoto 3 Fbro 1932, No 38- Derrumbe en San Basilio"	Santiago de Cuba (Cuba);  Earthquake damage	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 17.2 x 12 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001330001001	Image	2010-06-04				image/tiff	35587332 Bytes	4116		460955574	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001330001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/43	43	41.jp2	/chc0484/image/41.jp2
Guillermo Schumann Poveda					Written on front: "Willie chiquito"; Written on verso: "Mi abuelo Guillermo Schumann Poveda, consul de Bélgica"	Schumann Poveda, Guillermo	Portrait photographs					1 b&w photograph; 10.7 x 6.4 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 5; Folder Title: Schumann family; Folder Date: 1800s - 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001030001001	Image	2010-06-04				image/tiff	11848336 Bytes	2555		2854647945	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001030001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/44	44	4.jp2	/chc0484/image/4.jp2
Lucy Schumann, mother of Carmen Puig						Schumann, Lucy	Portrait photographs					1 b&w photograph; 17.8 x 14.5 cm.			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 5; Folder Title: Schumann family; Folder Date: 1800s - 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001000001001	Image	2010-06-04				image/tiff	65428152 Bytes	4932		165250605	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001000001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/45	45	91.jp2	/chc0484/image/91.jp2
Santuario de El Cobre in Santiago de Cuba				Santiago de Cuba (Cuba); Iglesia del Santuario de la Caridad del Cobre	Written on verso: "Santuario de El Cobre, Santiago de Cuba, Ote. 1960"		Photographs		1960	1960-1970	Santiago de Cuba (Cuba)	1 b&w photograph; 9.6 x 9.6 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000160001001	Image	2010-06-04				image/tiff	16046656 Bytes	2313		390462821	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000160001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/46	46	69.jp2	/chc0484/image/69.jp2
Puig-Schumann family at their house in Miramar					Written on verso: "Casa Miramar - Patio interior - calle 36 #57; Guillermo Puig, Lucy Schumann, Ms. Lane (madre de Maria Lane-Cox), Cucha Puig, Wicho Puig y sentado abaja Luis Puig Bernet y Luisito Bueno"	Puig, Carmen;  Schumann, Lucy;  Puig, Guillermo;  Puig, Luis;  Bueno, Luis	Photographs				Havana (Cuba)	1 b&w photograph; 10 x 9.6 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000170001001	Image	2010-06-04				image/tiff	16741904 Bytes	2428		4186220565	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000170001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/47	47	52.jp2	/chc0484/image/52.jp2
Dora Ramsden de la Torre, aunt of Carmen Puig		Cabrera			Written on verso: Dora Ramsden de la Torre	Ramsden, Dora; Ramsden y Gallaruza, Dora; Ramsden de Bravo, Dora	Portrait photographs					1 b&w photograph; 9.6 x 6 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000890001001	Image	2010-06-04				image/tiff	10046624 Bytes	2297		2307557253	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000890001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/48	48	75.jp2	/chc0484/image/75.jp2
Isabel Ramsden with her mother Susana de la Torre (seated)					Written on verso: "Feb. 1939"	de la Torre, Susana; Ramsden, Isabel	Photographs		1939-02	1930-1940		1 b&w photograph; 11.5 x 7.1 cm.			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000980001001	Image	2010-06-04				image/tiff	14053248 Bytes	2761		445529336	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000980001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/49	49	57.jp2	/chc0484/image/57.jp2
Debris and damage of a building on San Pedro street after 1932 earthquake					Written on front: "Santiago de Cuba, Terremoto 3 Fbro 1932, No 43- Derrumbe en Sn Pedro"	Santiago de Cuba (Cuba);  Earthquake damage	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 17.3 x 11.9 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001440001001	Image	2010-06-04				image/tiff	35584268 Bytes	2859		2904545983	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001440001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/50	50	79.jp2	/chc0484/image/79.jp2
Carmen Puig, 1949					Written on verso: "Guantanamo, Cuba; Cucha en el yatch de Pepe Guerra, Caimanera, Guantanamo; "Dale está a Pineno y dile que cómo por ahora no le puedo mandar una en trusa, que le mando este mas decente! Caimanera, Feb-49"	Puig, Carmen;  Guantánamo (Cuba)	Photographs		1949-02	1940-1950	Guantanamo (Cuba)	1 b&w photograph; 15.4 x 10 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000120001001	Image	2010-06-04				image/tiff	23241628 Bytes	3480		1499060493	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000120001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/51	51	18.jp2	/chc0484/image/18.jp2
James Ramsden de la Torre					Written on verso: "Tio Jimmy Ramsden, Varadero, Cuba"	Ramsden, James	Photographs				Varadero (Cuba)	1 b&w photograph; 9.9 x 9.6 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 5; Folder Title: Schumann family; Folder Date: 1800s - 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001060001001	Image	2010-06-04				image/tiff	15563280 Bytes	2245		1152632232	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001060001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/52	52	19.jp2	/chc0484/image/19.jp2
Thomas Lagden Ramsden					Written on front: "W.E. Abbott, 51 Oxford St."; Written on verso: "Thomas Langdou Ramsden. Federico R. (padre)"	Ramsden, Thomas Langdou	Portrait photographs					1 b&w photograph; 9.9 x 6.3 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000340001001	Image	2010-06-04				image/tiff	10755456 Bytes	2340		2373228788	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000340001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/53	53	8.jp2	/chc0484/image/8.jp2
Remains of a building after the 1932 earthquake in Santiago de Cuba						Santiago de Cuba (Cuba);  Earthquake damage	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 17.2 x 12 cm.			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001290001001	Image	2010-06-04				image/tiff	35609416 Bytes	4113		3819275376	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001290001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/54	54	88.jp2	/chc0484/image/88.jp2
Woolworth store at Enramada street, Santiago de Cuba, after the 1932 earthquake					Written on verso: "El "ten-cent" calle Enramada; Terremoto 1932, Stgo de Cuba"	Santiago de Cuba (Cuba);  Earthquake damage	Photographs		1832	1830-1840	Santiago de Cuba (Cuba)	1 b&w photograph; 11.8 x 16.7 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001230001001	Image	2010-06-04				image/tiff	34670812 Bytes	2875		3339545319	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001230001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/55	55	98.jp2	/chc0484/image/98.jp2
Alfredo Puig (center) at La Gran Piedra					Written on verso: "Stgo. de Cuba, ___, Gran Piedra, Alfredo Puig B. (centro); 25 Mar. 1966"	Puig, Alfredo B.;  La Gran Piedra, Cuba	Photographs		1966-03-25	1960-1970	Santiago de Cuba (Cuba)	1 b&w photograph; 10.6 x 13.3 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000110001001	Image	2010-06-04				image/tiff	22139888 Bytes	2442		2204693964	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000110001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/56	56	1.jp2	/chc0484/image/1.jp2
Facade of a building in Santiago de Cuba						Santiago de Cuba (Cuba)	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 17 x 12.2 cm			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001450001001	Image	2010-06-04				image/tiff	36521056 Bytes	2973		3171670381	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001450001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/57	57	47.jp2	/chc0484/image/47.jp2
Catedral de Santiago de Cuba after 1932 earthquake					Written on verso: "Catedral Stgo. de Cuba, terremoto 1932"	Catedral de Santiago de Cuba;  Earthquake damage	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 17.8 x 12.7 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001270001001	Image	2010-06-04				image/tiff	39264964 Bytes	4247		1308053198	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001270001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/58	58	7.jp2	/chc0484/image/7.jp2
Susana de la Torre, 1932					Written on verso: "Tomado la víspera de cumplir los 89 años!, 15 Feb. 1932, Susana de la Torre"	de la Torre, Susana; de la Torre de Ramsden, Susana	Portrait photographs		1932-02-15	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 14.9 x 9.9 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000920001001	Image	2010-06-04				image/tiff	25706948 Bytes	3593		39984612	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000920001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/59	59	63.jp2	/chc0484/image/63.jp2
Isabel Soler, Susana de la Torre, Isabel Ramsden, and Maria Schumann Ramsden (left to right)					Written on verso: Maria Schumann, Isabel Ramsden de la Torre, Susana de la Torre"	Ramsden, Isabel;  de la Torre,Susana;  Schumann, Maria;  Soler, Isabel	Portrait photographs					1 b&w photograph; 9.5 x 13.5 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000770001001	Image	2010-06-04				image/tiff	22329204 Bytes	2300		1946436730	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000770001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/60	60	45.jp2	/chc0484/image/45.jp2
Isabel Ramsden's house in Santiago de Cuba					Written on verso: "Casa de Isabel Ramsden, Sta. Lucia alta, No 9, Santiago de Cuba"	Ramsden, Isabel	Photographs				Santiago de Cuba (Cuba)	1 b&w photograph; 15 x 10.7 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000570001001	Image	2010-06-04				image/tiff	27495348 Bytes	3540		1907190386	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000570001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/61	61	93.jp2	/chc0484/image/93.jp2
Almacen Alonso-Martínez collapsed building in Santiago de Cuba, after 1932 earthquake					Written on front: "Santiago de Cuba, Terremoto 3 Fbro 1932, No 37- Derrumbe en Almacen Alonso-Martínez"	Santiago de Cuba (Cuba);  Earthquake damage	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 17.3 x 11.9 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001380001001	Image	2010-06-04				image/tiff	35400572 Bytes	2865		2237519972	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001380001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/62	62	20.jp2	/chc0484/image/20.jp2
Federico Ramsden Oakes, husband of Susana de la Torre		Hawkins, C.			Written on front: "C. Hawkins"; Written on verso: "Cónsul Británico (honorario) casado con Susana de la Torre (___ de___de la Torre), padres de Isabel Ramsden, casada con J. Cox.	Ramsden Oakes, Federico	Portrait photographs					1 b&w photograph; 23.6 x 17.5 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000640001001	Image	2010-06-04				image/tiff	71448824 Bytes	5630		3408427364	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000640001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/63	63	28.jp2	/chc0484/image/28.jp2
Susana de la Torre		Hawkins, C.			Written on front: "C. Hawkins" ; Written verso: "Susana de la Torre y Soler"	de la Torre, Susana; de la Torre de Ramsden, Susana	Portrait photographs					1 b&w photograph; 23.5 x 17.4 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000870001001	Image	2010-06-04				image/tiff	71398124 Bytes	5622		151946841	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000870001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/64	64	56.jp2	/chc0484/image/56.jp2
