Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date Original	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 3															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000053						asm02500000530003001	image/tiff	20047.77 KB	6612	5134	0xC92326DE	RGB	24-bit depth	600 dpi	asm02500000530003001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/120	120	121.jp2	/asm0250/image/121.jp2
Page 4															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000053						asm02500000530004001	image/tiff	27995.588 KB	6612	5134	0xFEB3B6ED	RGB	24-bit depth	600 dpi	asm02500000530004001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/121	121	122.jp2	/asm0250/image/122.jp2
Deco District Network				Promotional material for the Art Deco Historic District of Miami Beach.		Art Deco Historic District (Miami Beach, Florida)	Advertising fliers				Florida; Miami-Dade County (Florida); Miami Beach (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami Beach (1).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000053	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/122	122	123.cpd	/asm0250/image/123.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000056						asm02500000560001001	image/tiff	24669.905 KB	7153	5495	0xBFA53C63	RGB	24-bit depth	600 dpi	asm02500000560001001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/123	123	124.jp2	/asm0250/image/124.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000056						asm02500000560002001	image/tiff	14207.883 KB	4809	5495	0xDD6BE58A	RGB	24-bit depth	600 dpi	asm02500000560002001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/124	124	125.jp2	/asm0250/image/125.jp2
Page 3															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000056						asm02500000560003001	image/tiff	13971.951 KB	4809	5495	0x95F1219D	RGB	24-bit depth	600 dpi	asm02500000560003001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/125	125	126.jp2	/asm0250/image/126.jp2
Page 4															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000056						asm02500000560004001	image/tiff	12377.674 KB	4809	5495	0xC7465CFA	RGB	24-bit depth	600 dpi	asm02500000560004001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/126	126	127.jp2	/asm0250/image/127.jp2
Page 5															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000056						asm02500000560005001	image/tiff	13495.335 KB	4829	5495	0x9D86BE0	RGB	24-bit depth	600 dpi	asm02500000560005001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/127	127	128.jp2	/asm0250/image/128.jp2
Page 6															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000056						asm02500000560006001	image/tiff	17329.193 KB	4729	5495	0xE6F4C3FB	RGB	24-bit depth	600 dpi	asm02500000560006001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/128	128	129.jp2	/asm0250/image/129.jp2
Page 7															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000056						asm02500000560007001	image/tiff	14676.29 KB	4849	5495	0xB8F1C833	RGB	24-bit depth	600 dpi	asm02500000560007001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/129	129	130.jp2	/asm0250/image/130.jp2
Page 8															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000056						asm02500000560008001	image/tiff	6168.307 KB	2444	5515	0x46A5CC48	RGB	24-bit depth	600 dpi	asm02500000560008001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/130	130	131.jp2	/asm0250/image/131.jp2
Greater Miami's historic neighborhoods				Promotional material for the various colorful neighborhoods in Miami and the adjoining cities, such as the Latin Quarter, Coconut Grove, Opa-Locka, Homestead, Overtown, the Art Deco District, Coral Gables, and Little Haiti.		Tourist attractions	Advertising fliers	Greater Miami Convention and Visitors Bureau	1987	1980-1990	Florida; Miami-Dade County (Florida); Miami (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami Beach (2).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000056	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/131	131	132.cpd	/asm0250/image/132.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000047						asm02500000470001001	image/tiff	40577.649 KB	7193	5474	0x4FCAA17D	RGB	24-bit depth	600 dpi	asm02500000470001001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/132	132	133.jp2	/asm0250/image/133.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000047						asm02500000470002001	image/tiff	38068.361 KB	7193	5474	0xD421E083	RGB	24-bit depth	600 dpi	asm02500000470002001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/133	133	134.jp2	/asm0250/image/134.jp2
Page 3															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000047						asm02500000470003001	image/tiff	37916.198 KB	7193	5474	0x91AB6028	RGB	24-bit depth	600 dpi	asm02500000470003001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/134	134	135.jp2	/asm0250/image/135.jp2
Page 4															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000047						asm02500000470004001	image/tiff	37479.915 KB	7193	5474	0x53B584E9	RGB	24-bit depth	600 dpi	asm02500000470004001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/135	135	136.jp2	/asm0250/image/136.jp2
Page 5															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000047						asm02500000470005001	image/tiff	40024.486 KB	7193	5454	0xBFFCA8AE	RGB	24-bit depth	600 dpi	asm02500000470005001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/136	136	137.jp2	/asm0250/image/137.jp2
Page 6															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000047						asm02500000470006001	image/tiff	48943.62 KB	7193	5474	0x441312CA	RGB	24-bit depth	600 dpi	asm02500000470006001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/137	137	138.jp2	/asm0250/image/138.jp2
Page 7															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000047						asm02500000470007001	image/tiff	24836.448 KB	7193	5474	0xA31642C8	RGB	24-bit depth	600 dpi	asm02500000470007001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/138	138	139.jp2	/asm0250/image/139.jp2
Page 8															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000047						asm02500000470008001	image/tiff	24019.026 KB	7193	5474	0x119CAC94	RGB	24-bit depth	600 dpi	asm02500000470008001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/139	139	140.jp2	/asm0250/image/140.jp2
Miami Beach and Greater Miami: calendar of events, winter 1970-1971				Calendar of events in Miami and Miami Beach during the winter season of 1970-1971.		Tourist attractions	Advertising fliers; Event calendars	Miami Beach Chamber of Commerce	1970	1970-1971	Florida; Miami-Dade County (Florida); Miami Beach (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami Beach (1).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000047	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/140	140	141.cpd	/asm0250/image/141.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000048						asm02500000480001001	image/tiff	17201.74 KB	7254	6116	0xDC703027	RGB	24-bit depth	600 dpi	asm02500000480001001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/141	141	142.jp2	/asm0250/image/142.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000048						asm02500000480002001	image/tiff	18587.505 KB	7254	6116	0xF4EE04FB	RGB	24-bit depth	600 dpi	asm02500000480002001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/142	142	143.jp2	/asm0250/image/143.jp2
Page 3															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000048						asm02500000480003001	image/tiff	19219.401 KB	7254	6116	0x400A8D02	RGB	24-bit depth	600 dpi	asm02500000480003001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/143	143	144.jp2	/asm0250/image/144.jp2
Page 4															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000048						asm02500000480004001	image/tiff	19079.785 KB	7254	6116	0x4DC8BD12	RGB	24-bit depth	600 dpi	asm02500000480004001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/144	144	145.jp2	/asm0250/image/145.jp2
Havana, Nassau, West Indies, Mexico: leave any day				Promotional material for the trips available from the Midway Travel Service travel agency.		Tourism; Midway Travel Service Inc.	Advertising fliers	Midway Travel Service Inc.	1951	1950-1960	Caribbean Sea	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami Beach (1).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000048	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/145	145	146.cpd	/asm0250/image/146.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000063						asm02500000630001001	image/tiff	45154.367 KB	8997	5154	0xA41DD94D	RGB	24-bit depth	600 dpi	asm02500000630001001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/146	146	147.jp2	/asm0250/image/147.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000063						asm02500000630002001	image/tiff	26409.407 KB	8997	5154	0xB9623DE7	RGB	24-bit depth	600 dpi	asm02500000630002001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/147	147	148.jp2	/asm0250/image/148.jp2
Page 3															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000063						asm02500000630003001	image/tiff	25022.861 KB	8997	5214	0x75A61E99	RGB	24-bit depth	600 dpi	asm02500000630003001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/148	148	149.jp2	/asm0250/image/149.jp2
Page 4															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000063						asm02500000630004001	image/tiff	32362.558 KB	8997	5214	0x3082C40E	RGB	24-bit depth	600 dpi	asm02500000630004001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/149	149	150.jp2	/asm0250/image/150.jp2
Page 5															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000063						asm02500000630005001	image/tiff	36685.216 KB	8997	5154	0x5A12F3F	RGB	24-bit depth	600 dpi	asm02500000630005001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/150	150	151.jp2	/asm0250/image/151.jp2
Page 6															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000063						asm02500000630006001	image/tiff	22349.417 KB	8997	5154	0xDED2A2F5	RGB	24-bit depth	600 dpi	asm02500000630006001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/151	151	152.jp2	/asm0250/image/152.jp2
Page 7															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000063						asm02500000630007001	image/tiff	34832.741 KB	8997	5154	0x4F19CF2F	RGB	24-bit depth	600 dpi	asm02500000630007001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/152	152	153.jp2	/asm0250/image/153.jp2
Page 8															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000063						asm02500000630008001	image/tiff	33710.578 KB	8997	5154	0x6F5AAD37	RGB	24-bit depth	600 dpi	asm02500000630008001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/153	153	154.jp2	/asm0250/image/154.jp2
Miami Beach Visitor and Attractions Guide				Promotional flier for the tourist attractions of Miami Beach.		Tourist attractions	Advertising fliers	Miami Beach Visitor and Convention Authority	1980	1980-1990	Florida; Miami-Dade County (Florida); Miami Beach (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami Beach (3).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000063	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/154	154	155.cpd	/asm0250/image/155.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000043						asm02500000430001001	image/tiff	27420.039 KB	6532	5394	0x72C9EC61	RGB	24-bit depth	600 dpi	asm02500000430001001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/155	155	156.jp2	/asm0250/image/156.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000043						asm02500000430002001	image/tiff	42368.06 KB	5390	6577	0x1F332AEB	RGB	24-bit depth	600 dpi	asm02500000430002001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/156	156	157.jp2	/asm0250/image/157.jp2
Page 3															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000043						asm02500000430003001	image/tiff	51322.312 KB	5891	6577	0x2F83F2EA	RGB	24-bit depth	600 dpi	asm02500000430003001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/157	157	158.jp2	/asm0250/image/158.jp2
Page 4															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000043						asm02500000430004001	image/tiff	23332.604 KB	6572	5394	0x7D29EDDB	RGB	24-bit depth	600 dpi	asm02500000430004001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/158	158	159.jp2	/asm0250/image/159.jp2
Deco Network District: a visitors guide to the Miami Beach Deco District				Promotional flier for Miami Beach's Art Deco Historic District.		Art Deco Historic District (Miami Beach, Florida)	Advertising fliers				Florida; Miami-Dade County (Florida); Miami Beach (Florida)				University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami Beach (1).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000043	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/159	159	160.cpd	/asm0250/image/160.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000044						asm02500000440001001	image/tiff	35931.004 KB	4368	6658	0x7D8542D3	RGB	24-bit depth	600 dpi	asm02500000440001001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/160	160	161.jp2	/asm0250/image/161.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000044						asm02500000440002001	image/tiff	31632.758 KB	4368	6658	0xE2964A17	RGB	24-bit depth	600 dpi	asm02500000440002001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/161	161	162.jp2	/asm0250/image/162.jp2
Page 3															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000044						asm02500000440003001	image/tiff	39796.729 KB	4368	6658	0xC5A30FEC	RGB	24-bit depth	600 dpi	asm02500000440003001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/162	162	163.jp2	/asm0250/image/163.jp2
Page 4															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000044						asm02500000440004001	image/tiff	81663.634 KB	8696	6658	0x60B70747	RGB	24-bit depth	600 dpi	asm02500000440004001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/163	163	164.jp2	/asm0250/image/164.jp2
Page 5															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000044						asm02500000440005001	image/tiff	29317.807 KB	4368	6698	0x7F7C252D	RGB	24-bit depth	600 dpi	asm02500000440005001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/164	164	165.jp2	/asm0250/image/165.jp2
Page 6															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000044						asm02500000440006001	image/tiff	28710.784 KB	4368	6698	0xD4FBB14B	RGB	24-bit depth	600 dpi	asm02500000440006001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/165	165	166.jp2	/asm0250/image/166.jp2
Page 7															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000044						asm02500000440007001	image/tiff	31504.865 KB	4368	6678	0x22581509	RGB	24-bit depth	600 dpi	asm02500000440007001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/166	166	167.jp2	/asm0250/image/167.jp2
Sophie Tucker's golden anniversary: Beachcomber in Miami Beach, 1953-54 season				Promotional material for singer Sophie Tucker's appearance at the Beachcomber Hotel.		Tucker, Sophie, 1884-1966; Beachcomber Hotel (Miami Beach, Florida); Celebrities	Advertising fliers		1953	1950-1960	Florida; Miami-Dade County (Florida); Miami Beach (Florida)	8 p. : ill. ; 25 cm.			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami Beach (1).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000044	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/167	167	168.cpd	/asm0250/image/168.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000032						asm02500000320001001	image/tiff	32271.714 KB	5089	6638	0x255DD2DE	RGB	24-bit depth	600 dpi	asm02500000320001001.tif		2012-10-29	2012-10-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/168	168	169.jp2	/asm0250/image/169.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000032						asm02500000320002001	image/tiff	32787.693 KB	5089	6638	0x9F3030C4	RGB	24-bit depth	600 dpi	asm02500000320002001.tif		2012-10-29	2012-10-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/169	169	170.jp2	/asm0250/image/170.jp2
Page 3															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000032						asm02500000320003001	image/tiff	33115.304 KB	5089	6638	0xD28ABE46	RGB	24-bit depth	600 dpi	asm02500000320003001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/170	170	171.jp2	/asm0250/image/171.jp2
Page 4															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000032						asm02500000320004001	image/tiff	34009.142 KB	5089	6638	0xC7B24BD0	RGB	24-bit depth	600 dpi	asm02500000320004001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/171	171	172.jp2	/asm0250/image/172.jp2
Travel gossip			Apgar, C. W.; Kans, Erissy	A folksy occasional newsletter about travel opportunities by the Apgar Travel Agency.		Tourism; Apgar Travel Agency	Periodicals	Apgar Travel Agency				1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami (9).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000032	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/172	172	173.cpd	/asm0250/image/173.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000029						asm02500000290001001	image/tiff	13392.996 KB	3627	5454	0xA18A1C84	RGB	24-bit depth	600 dpi	asm02500000290001001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/173	173	174.jp2	/asm0250/image/174.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000029						asm02500000290002001	image/tiff	24637.144 KB	7234	5454	0x44029479	RGB	24-bit depth	600 dpi	asm02500000290002001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/174	174	175.jp2	/asm0250/image/175.jp2
Page 3															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000029						asm02500000290003001	image/tiff	12437.429 KB	3647	5474	0xED71D4B	RGB	24-bit depth	600 dpi	asm02500000290003001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/175	175	176.jp2	/asm0250/image/176.jp2
Trinity Cathedral				Promotional flier describing the Trinity Episcopal Cathedral of Miami.		Trinity Episcopal Cathedral (Miami, Florida)	Advertising fliers				Florida; Miami-Dade County (Florida); Miami (Florida)	1 folded leaf			University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection	ASM0250	Series:  I Unassigned	Box No. 7; Folder Title: Miami (9).						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000029	Text						image/tiff										2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/176	176	177.cpd	/asm0250/image/177.cpd
Page 1															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000008						asm02500000080001001	image/tiff	76807.471 KB	9839	6537	0x4204D772	RGB	24-bit depth	600 dpi	asm02500000080001001.tif		2013-08-14	2013-08-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/177	177	178.jp2	/asm0250/image/178.jp2
Page 2															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000008						asm02500000080002001	image/tiff	61231.552 KB	9197	6537	0x23E29EBF	RGB	24-bit depth	600 dpi	asm02500000080002001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/178	178	179.jp2	/asm0250/image/179.jp2
Page 3															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000008						asm02500000080003001	image/tiff	80321.719 KB	9438	6618	0xA84DAC6B	RGB	24-bit depth	600 dpi	asm02500000080003001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/179	179	180.jp2	/asm0250/image/180.jp2
Page 4															University of Miami Libraries. Special Collections.	Florida Promotional Materials Collection									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0250000008						asm02500000080004001	image/tiff	82147.154 KB	9598	6557	0x70E74DFE	RGB	24-bit depth	600 dpi	asm02500000080004001.tif		2008-05-20	2008-05-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0250/id/180	180	181.jp2	/asm0250/image/181.jp2
