Title	Translated Title	Title Variation	Uniform Title	IBISweb Catalog Link	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Publication Date	Publication Place	Coverage Temporal	Coverage Spatial	Call Number	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Sponsor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Full Text	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Juan Ramón Jiménez and Zenobia					Owre, J. Riis																											asu0660000016	paration to secure a teacher's certificate. From the fall of 1940  through the spring of 1942, she completed the equivalent of  about one year of full-time study. Her record is a very good one.  Zenobia was granted a tuition scholarship. This is the only  thing the couple ever accepted from the University. The modest  honoraria which Juan Ramon received for his lectures and his  teaching were spent, to the last penny, on books for the University  Library, which was a primary interest for him and for Zenobia.  The Spanish collection was then pathetically small, and housed  in depressing quarters in the old Anastasia Building. Zenobia  was frequently seen among those old wooden shelves, checking  books. The selections were carefully made, to fill the gaps and  avoid duplication, a luxury which could by no means be afforded at that stage in the University's development. These two  Spaniards enriched the library with many scores of volumes.  Today, a quarter of a century later, many fine books in the  Spanish collection bear their dedications and signatures.  After Pearl Harbor, the poet became very restless. He felt he  was doing nothing to help the United States, and could find  nothing to do in Miami. In the nation's capital, perhaps, some  appropriate outlet for his energies could be found? He spoke  often of the possibility of having some connection with The  Voice of America. Perhaps thus he could talk to Hispanic America, and help us in our cause. His love for the United States and  his gratitude to the nation were great. Finally, he decided to go  to Washington to live; it was on November 19, 1942 that Juan  Ramon and Zenobia left Miami. Zenobia revisited Coral Gables  several times, but only briefly. Juan Ramon, I believe, never  returned.  Who can forget that association, short though it was? The El  Greco face of Juan Ramon, the gay laughter of Zenobia, the uncomplaining and grateful adjustment of these two from the Old  World to the ways of the New, the thoughtfulness, the concern  for all that is beautiful and deep in the human spirit, the underlying note of sadness in both of them—these remain with us  always. They were two really noble persons; they gave us something which has enriched us forever. 	asu06600000160006001							64431068 Bytes	3808	5638	3014402927	RGB	8	600	asu06600000160006001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/789	789	790.jp2	/asu0660/image/790.jp2
Juan Ramón Jiménez and Zenobia					Owre, J. Riis																											asu0660000016	Professor Juan Ramon Jimenez, with his wife,  Senora Zenobia Campruri de Jimenez 	asu06600000160007001							64960044 Bytes	3837	5640	223499683	RGB	8	600	asu06600000160007001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/790	790	791.jp2	/asu0660/image/791.jp2
Juan Ramón Jiménez and Zenobia					Owre, J. Riis																											asu0660000016	'* 'Mltf(  Maria Capdevila (1880-        ) Seven O'clock Mass (1967) Acryl  Collection of the painter  Cundo Bermudez (1914-        ) Trio (1960) Oil. Collection of  Dr. and Mrs. Raul Galliano 	asu06600000160008001							64081764 Bytes	3776	5655	1375565229	RGB	8	600	asu06600000160008001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/791	791	792.jp2	/asu0660/image/792.jp2
The Haven School					Spirer, Jess																											asu0660000016	7  The Haven School  Jess Spirer  *\HE RECENT announcement of the establishment of  the multimillion dollar University of Miami Facility for  the study of Mental Retardation serves to remind us  how quickly and from what small beginnings we have come so  far in this community's concern for the mentally retarded.  It seems but yesterday that Florence Williams phoned to ask  if I would be interested in helping to organize a school for intellectually retarded children. She said she had already spoken  to Laura Sutter (then in charge of special education programs  in the Dade County Schools) and Dr. Jean Jones Perdue, a  prominent Dade County physician, and had arranged a meeting  at her home. It was nineteen years ago that we met and heard  both Florence and Franklin Williams talk of the almost unbelievably miserable level of care provided retarded children in  our community. And that night as we discussed and evaluated  and took stock of our resources, the idea of the Haven School  came into being.  Our initial goals were quite simple for a day which had grown  accustomed to hearing of multipurpose, complex, multidimensional programs. We were to create a school which would provide a healthy educational experience to students, and could give  the parents and siblings of these students a sense of peace and  security.  My memory of the next two years is packed tight with wispy,  pleasure-giving pictures of innumerable and interminable meetings of our small group, which seems to have been dominated  by the spirit and determination of two women—Florence Williams and Jean Perdue. It was not long before we moved with  vigor among our friends, seeking help. Almost immediately, we  faced the challenge of developing a governing board, and we  decided to select men and women who would reflect the breadth  of socioeconomic and cultural interests of the community, and  would also be willing to make personal sacrifices of time and  energy. So there were John McCudden, real estate broker; Dr. 	asu06600000160009001							64151320 Bytes	3800	5624	2513659531	RGB	8	600	asu06600000160009001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/792	792	793.jp2	/asu0660/image/793.jp2
The Haven School					Spirer, Jess																											asu0660000016	Paul Kells, pioneer psychiatrist; Earl Bowser, plumber; Earl  Schurtz, banker—all of whom are now gone. Among the women  leaders and workers, one thinks of Sylvia Levin, Judge Mattie  Belle Davis (her late husband, Troy, drafted our charter and  papers of incorporation), Miss Gladys Green, and the poet  Hannah Kahn, who has done so much for retarded children in  Dade County.  One of the more fortunate events in Haven's history occurred  the day Michael Shores, attorney and unsung civic leader, became a member of the Board. He has been President of the  School since 1963, and his leadership and strength have given  stability during periods of strain and stress. He has helped the  School to seek new programs and to broaden areas of service  to families of Dade County.  The actual construction of the school soon became a total  community enterprise. For example, it did not take us long to  understand that we needed land in sufficient quantity to take  care of growth for fifteen or twenty years. And being without  funds, it seemed only reasonable that we seek governmental assistance for a project which must honor and render noble service  to our community. Fortified by this rationalization, we began  meeting with all of the members of the County Commission, and  especially with thoughtful and supportive Preston Bird. We soon  had title to thirty-five acres of land situated near the County  Hospital at Kendall.  Then came conferences with the Central Labor Union which  resulted in the gift by organized labor of this county of all labor  required for the construction of the first three buildings on the  new campus. Simultaneously, we met with contractors and suppliers of building materials and we received gifts of sand, blocks,  roofing, nails, lumber, concrete, flooring, bathtubs and all the  hundreds of other items which go into the making of a modern  building.  And then there were our talks with community leaders, with  social agencies, with plain citizens, with fraternal organizations,  with service clubs (especially Kiwanis, Civitan, and Exchange  Clubs which have been helpful for so long). 	asu06600000160010001							64133264 Bytes	3783	5649	522504067	RGB	8	600	asu06600000160010001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/793	793	794.jp2	/asu0660/image/794.jp2
The Haven School					Spirer, Jess																											asu0660000016	Those of us who were lucky enough to be offered the opportunity to give leadership to this project soon understood that  the Haven School literally belonged to this community; that this  was something many people believed worthwhile and with which  they wanted to become involved.  We wanted to create a school for South Florida, available to  all families in which there were retarded children. Our leaders  were a group of hardheaded, adamant idealists, and we were  especially certain that we did not want to make family financial  status a major criterion of eligibility. The school was to be for  those who had to have it; and if the families concerned were  unable to meet our minimum levels of tuition, it would be our  responsibility to help them find the required funds. This continues to be our philosophy although increasing costs of operation place a heavy burden upon the School and threaten its  financial stability. At the time of this writing, there are eighty-  two residential students enrolled at the School, approximately  thirty of whom receive financial assistance toward tuition.  Students first entered Haven on September 1, 1950. We knew  there was no residential training program in effect at any school  for the retarded in Florida, not even at the state institutions,  and we were determined that Haven School would not become  another custodial institution in which our students would spend  their time sitting around dully, idle, bored, staring and seeing  nothing. In retrospect, it seems that we were preoccupied with  many of the same issues and goals which are now associated with  programs of culturally deprived areas.  Our first objective in our educational program was and is to  help students learn to face the responsibilities of self-care. We  therefore deal with such matters as toilet training, dressing and  undressing (do you realize how complex are the skills involved  in buttoning and unbuttoning?), bathing, feeding, taking care  of one's clothing, learning to recognize simple dangers, and  many other necessary, elementary behaviors of equal importance.  We are also interested in teaching the student to meet the  routine demands of simple, loosely-supervised group life. This  means training children to eat at a table with other children, to 	asu06600000160011001							64630368 Bytes	3813	5648	1238726828	RGB	8	600	asu06600000160011001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/794	794	795.jp2	/asu0660/image/795.jp2
The Haven School					Spirer, Jess																											asu0660000016	engage in group play, to work side by side, sometimes cooperatively, at a group project, to respect the person and property of  others, to share, and to understand as fully as possible that  others are important, too.  Initially, we experimented with instruction in reading, writing  and arithmetic, but we have come to understand that formal  education in these traditional classroom subjects has limited  value to the severely retarded, and that greater gains in personal  growth may often result when instruction is directed toward the  development of work skills. Consequently, we have both types  of programs available to our students—academic instruction offered by three full-time certified teachers, arts and crafts for the  younger children, and a variety of on-the-job training opportunities, both part-time and full-time, for the older students.  As our school grows older, the age of our population keeps  apace. The average age of our students is over sixteen years,  and thirty of our students are clearly beyond school age. Aging  of our students has forced us to consider and develop new types  of programs in order to avoid the creation of an atmosphere of  apathy so typical of many so-called schools for the retarded.  Our Executive Director, James Clark, a professional educator,  who holds the master's degree in Education, carefully surveyed  the school and found that there were a number of spots in which  older students could fit quite easily. On-the-job training programs were developed in short order, and in time our students  have learned to work in the kitchen and laundry and to carry  out janitorial and maintenance tasks. We have also developed  a homemakers program for older girls which prepares them to  function as cooks' assistants and to assume a variety of housekeeping chores; four girls have learned to be assistants to classroom teachers.  The Executive Director decided that it would be wise to  start a small farming program, and we now have twenty-five  acres under cultivation, with rows of green stuff coming out of  the ground for all to see and take pride in.  Visitors to Haven School are usually delighted with our small  store at which students are able to make purchases of candy,  cookies and a variety of trinkets and gadgets. The money con-  •   8 	asu06600000160012001							64295024 Bytes	3804	5632	1277909053	RGB	8	600	asu06600000160012001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/795	795	796.jp2	/asu0660/image/796.jp2
The Haven School					Spirer, Jess																											asu0660000016	sists of tokens they have received as payment in return for work  they have done at the school. At specified hours, the store is  open for business, and students stand around, holding their  tokens, carefully examining the stock of merchandse from which  they will make their selections.  By this time, it should be clear to the reader that Haven is  a "reward oriented" rather than a "punishment oriented" school.  It is our belief that humans learn better when they are treated  with dignity and consideration, and are not abused or degraded.  We therefore try to reward healthy, non-destructive behavior,  and do all we can to produce an environment which is conducive  to effective group living.  We have plans for the future. At the moment, for example,  there are thirty children enrolled in our day-care, non-residential  program. We hope, by improving our transportation facilities  and by finding new sources of financial support, to double or  even triple this number within a short time. We have already  completed arrangements for the necessary physical facilities and  staff for the expanded program, and our faith in the importance  of what we offer leaves little doubt that the necessary financing  will inevitably appear.  The building of a sheltered workshop holds a high place on  our list of needs and priorities. Many of our students are capable of learning a variety of routine, uncomplicated skills which  may be applied to any number of tasks. The training spectrum  is narrow, but there is a spectrum. This fact may eventually open  the way to negotiating typical sheltered workshop contracts out  of which it becomes possible for seriously handicapped young  men and women to become productive people, not only capable  of contributing in some measure to their own support, but also  finding satisfaction in the process of accomplishment.  There is obviously much more one might say about a place  as vital and exciting as the Haven School. I would like to close  this statement with an invitation to visit and see for yourself.  This is how believers are made. 	asu06600000160013001							65118436 Bytes	3833	5661	2600744124	RGB	8	600	asu06600000160013001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/796	796	797.jp2	/asu0660/image/797.jp2
The Organization For Tropical Studies					Leigh, W. Henry																											asu0660000016	The Organization For  Tropical Studies  W. Henry Leigh  THE TERM "tropics" usually conjures up images best  exemplified by hot, humid, lowland jungles, swamps,  and forests. However, the tropics also include high  montane forests, cool plateaus, snow-covered mountains, and  some desert areas. This diversity of habitats is partly responsible  for the fact that an estimated four-fifths of all known species of  organisms live in the tropics. However, the most important distinguishing feature of the tropics is an abundance of sunlight.  In ways that the biologist does not yet thoroughly comprehend,  the intense and almost constant solar radiation on either side  of the equator creates many structural, physiological, and behavioral side effects in the plant and animal species that have  evolved in this region. In general, there are many more species  of organisms per unit area and great diversity as compared with  the species of more familiar temperate zones. The total productivity in terms of plant and animal mass per unit area is greater,  and the environmental niches which support diverse types of organisms are more numerous and varied. The dynamics of interactions of the many plant and animal species are highly  complex, and the adaptations of organisms to each other and  to this environment are more striking here than in any other  environment. Yet, stangely enough, these most highly organized  and complex biotic communities on earth are the least thoroughly studied and understood.  We have to confess, in an era of great emphasis on the biological sciences, that we are largely ignorant of the basic species  composition and ecology of vast tropical areas. Why are there  so few persons trained to do the necessary work? Fewer biologists in recent years have been trained in the multi-disciplinary  science of ecology because of the exciting developments in the  fields of molecular and cellular biology. Those biologists who  have specialized in ecology have been trained in universities  located in the temperate zone, and their knowledge of temperate  •   10 	asu06600000160014001							64629868 Bytes	3813	5648	745050935	RGB	8	600	asu06600000160014001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/797	797	798.jp2	/asu0660/image/798.jp2
The Organization For Tropical Studies					Leigh, W. Henry																											asu0660000016	zone biota and ecosystems does not equip them adequately for  effectively carrying on studies in the tropics.  Biologists have compelling and urgent reasons to study the  biota and ecosystems of the tropics since they are so poorly  understood at present. Biotic communities and ecosystems are  much more complex than those of temperate areas. In vast  areas of the tropics a large percentage of the species of plants  and animals has never been described. The even more important interplay among the many tropical species that determine  the dynamics of the natural communities cannot be studied until  we know the basic species composition of the communities. The  physical aspects of tropical environments, such as climate, soil  structure, water resources, and their relationships, are not well  understood. Scientists have only scratched the surface in our  understanding of the tropics.  In February, 1963, representatives of seven North American  universities and the University of Costa Rica met on the campus  of the University of Miami and formed the Organization for  Tropical Studies, Inc. (OTS), which was incorporated under  the laws of the State of Florida. The original North American  institutions were the University of Florida, Harvard University,  University of Kansas, University of Miami, University of Michigan, University of Southern California, and the University of  Washington. Shortly thereafter, the University of California  (all Campuses) and Louisiana State University joined. Within  the last two years the University of Hawaii, University of Indiana, Michigan State University, University of North Carolina,  Smithsonian Institution, Texas A & M, Texas Tech and the University of Wisconsin have been added. This makes a total of  twenty North American universities and one Latin American  university joined in a common effort to add to the information  about the tropical regions of the world and to train students to  effectively attack unsolved problems of the tropics.  The rapid rise in institutional memberships in OTS reflects  the growing interest and concern on many U.S. campuses over  the fact that the tropics are the last great frontier for human  occupancy left on this planet. Knowledgeable observers see  happening in the tropics a repeat performance of what man  •   11 	asu06600000160015001							64444840 Bytes	3798	5654	2770415992	RGB	8	600	asu06600000160015001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/798	798	799.jp2	/asu0660/image/799.jp2
The Organization For Tropical Studies					Leigh, W. Henry																											asu0660000016	has done to the temperate zones in drastically altering environments under the pressure of population increases and the exploitation of natural resources. Just as our North American  ancestors saw the wilderness area as an enemy to be destroyed  by burning and the axe, so now do the expanding human populations in the tropics alter and destroy their natural environments at an alarming rate. At most levels in tropical societies,  including the governmental, there is little knowledge of or  interest in the future consequence of man's actions in destruction of forests, water resources, native soils, and wildlife.  Why should there be an organization that specifically concerns itself with the tropics? What most clearly distinguishes  the tropics from the temperate areas to the north and south  of the tropics? Why are the tropics suddenly taking on such  importance to scholars in a number of disciplines? Why are  we so ignorant of the natural characteristics and human ecology  of so vast an area, and why are there so few persons knowledgeable and adequately trained to work effectively in their respective disciplines in the tropics?  It became apparent prior to 1962 that there was a need for  a consortium of universities to work in a more organized fashion  towards common objectives. Representatives of a number of  North American universities were independently attempting to  make arrangements with Latin American universities—the University of Costa Rica in particular—to serve as a base of operations for their separate programs. Making separate cooperative  arrangements with the University of Costa Rica created problems since that institution's resources were limited.  The majority of individuals making requests for funding tropical programs went to the National Science Foundation, and this  agency encouraged tropical scientists to explore the possibilities  of working together in a more organized fashion by supporting  a conference in 1962 on "Problems of Education and Research  in the Tropics." This conference was held on the University of  Costa Rica campus, and set the stage of the 1963 meeting at  Miami and the formation of OTS. Since its formation, OTS has  been engaged in the promotion of the study of tropical science,  principally biology, and conducting programs of graduate train-  •   12 	asu06600000160016001							63978912 Bytes	3792	5622	2132399369	RGB	8	600	asu06600000160016001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/799	799	800.jp2	/asu0660/image/800.jp2
The Organization For Tropical Studies					Leigh, W. Henry																											asu0660000016	ing and research on tropical problems. Its graduate training  program has been funded by the National Science Foundation  and by the dues and assessments of member institution. The  Organization has also served as a national and international  agency for coordinating programs and aiding individuals and  groups who are carrying on tropical studies.  OTS does not limit participation in its program to member  institutions. Its objective is to serve the entire scientific community. It accepts qualified graduate students into its courses  from non-member institutions, supports research on tropical  problems by individuals from any institution, and facilitates independently funded studies of individuals working in the tropics  even though they have no formal identification with OTS.  There is ample justification for an organization of academically oriented persons to concern themselves with the tropical  region. A little more than one-quarter of the earth's land area  lies within the tropics, and it is an area of dense human populations. A vast ocean area, incompletely understood and with a  great potential for the benefit of mankind, also lies within the  tropics. Dr. Harrison Brown has estimated that the world population by the year 2,000 will have increased from its present  numbers in excess of 3 billion to approximately IVi billion. Of  this number, 6 billion persons will be living in what are now  commonly referred to as the "underdeveloped nations," many  of which lie within the tropics.  With expanding human populations it is inevitable that without a check, what were, a few years ago, regarded as almost  endless areas of tropical wilderness will be totally destroyed or  drastically altered. Only the few persons who are specialists in  tropical biology can really comprehend the speed at which  forests are being cleared, watersheds destroyed, swamps drained,  and animal and plant species eliminated. Without preservation,  in a few years, or at the most a generation or two, the few remaining natural environments will be gone. These changes are  being made in most cases in response to immediate needs for  more agricultural land, but without any comprehension of the  long term consequences to future human populations and with  no knowledge of the necessity of establishing and maintaining  •   13 	asu06600000160017001							64465788 Bytes	3808	5641	3091446250	RGB	8	600	asu06600000160017001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/800	800	801.jp2	/asu0660/image/801.jp2
The Organization For Tropical Studies					Leigh, W. Henry																											asu0660000016	enduring ecological relationships with the land on which man  depends for his sustenance. Little comprehension exists of the  fact that social and economic problems are inextricably entwined with the complex web of land-plant-animal-man relationships.  OTS strives to give professionally trained biologists and their  graduate students the tropical experience which will interest  them in a life long commitment to tropical research and training.  It will take many years to understand the tropics as well as we  do the temperate zones, and the outlook is not a hopeful one  at the present rate that tropical environments are being destroyed by unwise man-land relationships. Basic agriculture and  therefore the national economies of tropical nations depend in  part on their wise use of the land. Social and political stability  depend to a large extent on the linkage between man and his  understanding of the limitations and the potential of his environmental resources. Ignorance of these fundamental concepts  can have long term, catastrophic results.  Since 1964 OTS has had over 300 graduate students from  many institutions in intimate contact with the tropics in organized training activities. The faculties of many United States and  Latin American universities have become more knowledgeable  of the tropics as they share in the training of graduate students.  Many graduate students have indicated a desire to return to  carry out research activities. OTS now has both National Science  Foundation and Ford Foundation support for its research programs. There is little doubt that the level of educational and research activity will steadily increase.  The Organization for Tropical Studies, in the form of twenty  major North American universities and the University of Costa  Rica, has dedicated itself to the important task of trying to prevent in the tropics, as far as possible, the mistakes we have made  in the more "enlightened and progressive" temperate zone which  most of us call "home."  OTS was formed in response to a need—to build a solid base  of scientific information about the tropics by an organized attack on major problems delineated by many individuals repre-  •   14 	asu06600000160018001							63995072 Bytes	3782	5637	3344989058	RGB	8	600	asu06600000160018001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/801	801	802.jp2	/asu0660/image/802.jp2
The Organization For Tropical Studies					Leigh, W. Henry																											asu0660000016	senting several universities, and to train other individuals to join  in an effort to preserve tropical ecoystems and reduce and repair the damage to them as it becomes possible. The initial  effort of OTS has been made in the area of tropical ecology.  More recently the training program has been broadened to include the disciplines of geography and forestry. It is anticipated  that scholars in other disciplines, such as meteorology and anthropology, will avail themselves of the opportunity to develop  their own programs of tropical studies under the "umbrella"  of OTS.  Note: An excellent source of information about OTS is in T. H. Hub-  bell's "The Organization for Tropical Studies," Bioscience, 17, pp 236-  240,  1967.  15 	asu06600000160019001							64340452 Bytes	3790	5657	114045419	RGB	8	600	asu06600000160019001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/802	802	803.jp2	/asu0660/image/803.jp2
Four Generations of Cuban Painters, 1895-1940					Castro, Martha de																											asu0660000016	Four Generations of Cuban Painters,  1895-1940  Martha de Castro  The Spanish philosopher Jose Ortega y Gasset introduced the concept of generation in history. Each is  represented by a group of men who both give character  to a period and reflect its unique qualities. It is their double mission to assimilate the past and to express their own personalities.  The late Professor Luis de Soto who founded the chair of art  history at the University of Havana, applied the concept to  Cuban painting and observed four clearly distinguishable generations between 1895 and 1940.  The first of these was romantic and impressionist, the second  in the early twenties was profoundly realistic with deep Spanish  roots, a third appearing in 1925 reflected a crucial antagonism  between traditionalists and innovators, and the fourth in 1940  was representative of the contemporary expressionism and abstractionism assimilated through the baroque heritage.  A later development among Cubans at home and in exile  might be called the generation of 1950. In art it evolved from  concrete and abstract forms toward an international trend of  surrealist expressionism. Communist Cuba has not yet produced  a first rate artist to give identity to a generation, nor have Cubans  in exile.  To commemorate the inauguration of the Cuban Republic on  May 20, 1902, an art exhibit to illustrate the evolution of Cuban  painting through its first four generations was prepared at the  Koubek Center of the University of Miami and opened on May  18, 1967, as part of the Cuban Culture Program of the Division  of Continuing Education. The paintings came from artists themselves and from private collectors at Miami and Palm Beach.  Although there were omissions because of the dispersion of  Cuban artists throughout the United States and the unavailability  of the works of many others in Cuba, it was possible to put to-  •   16 	asu06600000160020001							64453828 Bytes	3808	5640	4156345653	RGB	8	600	asu06600000160020001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/803	803	804.jp2	/asu0660/image/804.jp2
Four Generations of Cuban Painters, 1895-1940					Castro, Martha de																											asu0660000016	Fidelio Ponce (1895-1949) Harlequin (ca. 1940) Oil. Collection of  Dr. and Mrs. Raul Galliano 	asu06600000160021001							64500628 Bytes	3790	5671	473602340	RGB	8	600	asu06600000160021001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/804	804	805.jp2	/asu0660/image/805.jp2
Four Generations of Cuban Painters, 1895-1940					Castro, Martha de																											asu0660000016		asu06600000160022001							64260824 Bytes	3800	5635	1116555408	RGB	8	600	asu06600000160022001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/805	805	806.jp2	/asu0660/image/806.jp2
Four Generations of Cuban Painters, 1895-1940					Castro, Martha de																											asu0660000016	gether a representative show.  The first generation of 1895 was representative of the turn of  the century tendencies. The artists of that age emerged from the  Academy of Painting and Sculpture named "San Alejandro" in  Havana. Paintings of Armando Menocal and Leopoldo Roman-  ach showed the romantic landscape of the nineteenth century.  Romanach turned also in his last years toward impressionism  with a deep preoccupation with light and gray shades. Both were  representative of the academic learning.  The generation of the early twenties was represented by a  general trend toward the Spanish realism as seen in the work  of Eugenio G. Olivera. The individual temperaments began to  appear and Cuban tropicalism is seen in the landscapes of Antonio Rodriguez Morey. Emerald greens appear in the fields  which are surrounded by royal palms and bohios, the primitive  dwelling of the Guajiro, or farmer. A masterful presentation of  squalls, rain and ponds was typical in Morey, as were the characteristics of a tropical landscape washed after the rain.  One of the highest moments in the growth of our artistic production was reached by the generation of 1925, expressed mainly  by Victor Manuel, Ponce, Carlos Enriquez and Gattorno. The  schism between innovators and traditionalists occurs here, pointing out for the first time in the history of Cuban painting the  liberation of the painter from the importance of the subject matter, the pathetic literature, and the academic monochromatism.  Among the ones who remained traditionalists but with an outstanding knowledge of the metier are Domingo Ramos and Gum-  ersindo Barea, the best exponents of the Spanish impressionism  showing always a romantic content.  In the flowers of Sara Martinez Maresma there is a delicate  realism. Esteban Valderrama, Mercedes Carballal de Remos and  Felix Cossio represent the realist idealized portrait related to the  English School.  But the rupture with the Academy and the appearance for  the first time of the School of Paris is seen in the primitivism  of Victor Manuel, the emotional expressionism of Fidelio Ponce,  the surrealism of Carlos Enriquez and Antonio Gattorno.  •   17 	asu06600000160023001							65217940 Bytes	3824	5683	1628691035	RGB	8	600	asu06600000160023001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/806	806	807.jp2	/asu0660/image/807.jp2
Four Generations of Cuban Painters, 1895-1940					Castro, Martha de																											asu0660000016	The group of 1940 was mostly self-taught and also deeply  influenced by Picasso and the Mexican school of painting. The  well developed Indo-Americanism—a particular trend of Latin  American painting—appears in Cuba for the first time through  a rich expressionism where the tropical color and the splendor  of light was seen. The artists are drunk with color and light.  Influences: our tropical sun, the richness of our flowers and fruits,  the rhythm of Afro-Cuban music and costumes, the gold and  polychromy of baroque church ornaments, the color of colonial  stained glass, the lithography of cigar boxes. The result: a subjective expressionism as a form of Indo-Americanism. The color  is always brilliant, daring, exhuberant, naive   Baroque style which is a tradition in the country appears not  only in subject matter but in the form and content. Baroque  abstractionism is one of the best expressions of the period showing the beginning of a national trend. Perhaps the best representatives are still in Cuba but Cundo Bermudez, Rafael Soriano  and Jose M. Mijares are good examples of this. This was also  seen in the paintings of Enrique Riveron, who belonged first to  the previous generation but who has joined the youngest one.  Another artist who is older but still active today is Maria Cap-  devila, represented in the exhibit by a sample of neo-realistic  expressionism.  Eberto Escobedo and Guillermo Mesa are still representatives  of the English School in portraits. Escobedo was perhaps the only  pupil of Ponce who has received from the master the delicate  palette through a subjective expressionism.  Mario Carreno, who is one of the principal artists of this generation, has cultivated all the international "isms." Here he was  represented as surrealist.  Felix Ramos is the best well-known painter among the exiles.  He has inherited from his father Domingo a taste for the Cuban  tropical landscape but has also achieved a tentative and cautious  expressionism.  More than four hundred people visited the exhibit of "Four  Generations of Cuban Painters" at the Koubek Center, which  lasted only one day.  •   18 	asu06600000160024001							39061690 Bytes	3808	5633	3541567145	RGB	8	600	asu06600000160024001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/807	807	808.jp2	/asu0660/image/808.jp2
