Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 1																										asm0570000012		asm05700000120001001								4497	7446	1377845289	RGB	8	600	asm05700000120001001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/78	78	88.jp2	/asm0570/image/88.jp2
Page 2																										asm0570000012		asm05700000120002001								1247	1625	1398068632	RGB	16	150	asm05700000120002001.tif		2011-05-02	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/79	79	89.jp2	/asm0570/image/89.jp2
Letter from Joseph Finch, September 15, 1796				Document references to Intolerable and Navigation Acts and perils of venturing the open seas: "Yesterday, the Sloop & Cargo was Libelled and on the eighth day of October will be the tryal(sic); we all remain on board and are prepared for the tryal.  Everything will be done in Regard to the unlawful Captor...I was twenty days at sea..we experienced a heavy hurricane which has damaged the Sloop & Cargo very much...and on the eighth when we arrived here- one of our people died with a fever..the reasons of going into Guadalupe was to get water- the cargo was taken by the administration at their own Price & Payment".		Letter; Joseph Finch; Bermuda Islands; West Indies; Ships;	Correspondence		1796-09-15	1790-1800		1 letter; 1 typewritten page	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 1; Folder No. 12; Folder Title: Finch, Joseph, September 15, 1796			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000012			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/80	80	90.cpd	/asm0570/supp/80/index.pdf
Page 1																										asm0570000019		asm05700000190001001								3433	1969	4187055746	RGB	8	600	asm05700000190001001.tif		2011-06-14	2011-06-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/81	81	91.jp2	/asm0570/image/91.jp2
Page 2																										asm0570000019		asm05700000190002001								3435	1962	2322402654	RGB	8	600	asm05700000190002001.tif		2011-06-14	2011-06-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/82	82	92.jp2	/asm0570/image/92.jp2
Page 3																										asm0570000019		asm05700000190003001								4967	6174	2793966674	RGB	8	600	asm05700000190003001.tif		2011-05-02	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/83	83	93.jp2	/asm0570/image/93.jp2
Page 4																										asm0570000019		asm05700000190004001								5006	6176	2691207281	RGB	8	600	asm05700000190004001.tif		2011-05-02	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/84	84	94.jp2	/asm0570/image/94.jp2
Page 5																										asm0570000019		asm05700000190005001								4979	6145	1310751168	RGB	8	600	asm05700000190005001.tif		2011-05-02	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/85	85	95.jp2	/asm0570/image/95.jp2
Page 6																										asm0570000019		asm05700000190006001								4988	6176	456919478	RGB	8	600	asm05700000190006001.tif		2011-05-02	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/86	86	96.jp2	/asm0570/image/96.jp2
Letter from Cyril Henry to Mr. Charles Temple, 1918				Letter from Cyril Henry to Mr. Charles Temple pertaining to his article, "The Government of Native Races", which appeared in the October issue of the Quarterly Review		Letters; Henry, Cyril	Correspondence		1918-12-19	1910-1920		1 envelope, 2 sides; 1 letter, 4 pages; 1 typewritten page	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 1; Folder No. 19; Folder Title: Henry, Cyril, 1918			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000019			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/87	87	97.cpd	/asm0570/supp/87/index.pdf
Page 1																										asm0570000042		asm05700000420001001								5117	7893	2440429386	RGB	8	600	asm05700000420001001.tif		2011-04-08	2011-04-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/88	88	98.jp2	/asm0570/image/98.jp2
Page 2																										asm0570000042		asm05700000420002001								7902	5027	2609024715	RGB	8	600	asm05700000420002001.tif		2011-04-08	2011-04-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/89	89	99.jp2	/asm0570/image/99.jp2
Extract of letter to Mr. Bunn				The unknown author of this letter requests that Mr. Bunn investigate an account that Mr. Newman is expected to exhibit		Letters; Finance; Newman, Jeremiah Whitaker, 1759-1839	Correspondence					1 letter, 2 pages	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 2; Folder No. 18			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000042			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/90	90	100.cpd	/asm0570/supp/90/index.pdf
Page 1																										asm0570000014		asm05700000140001001								4423	5448	3600601288	RGB	8	600	asm05700000140001001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/91	91	101.jp2	/asm0570/image/101.jp2
Page 2																										asm0570000014		asm05700000140002001								4452	5445	968080056	RGB	8	600	asm05700000140002001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/92	92	102.jp2	/asm0570/image/102.jp2
Page 3																										asm0570000014		asm05700000140003001								4428	5462	598981903	RGB	8	600	asm05700000140003001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/93	93	103.jp2	/asm0570/image/103.jp2
Page 4																										asm0570000014		asm05700000140004001								4432	5416	2964835836	RGB	8	600	asm05700000140004001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/94	94	104.jp2	/asm0570/image/104.jp2
Occupation letter, January 26, 1799				Martinique was under British occupation at this time.		Martinique; West Indies; Letters	Correspondence		1799-01-26	1790-1800		1 letter, 4 pages	fre		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 1; Folder No. 14; Folder Title: Martinique, W.I. AL to M. de Ferbeaux, January 26, 1799			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000014			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/95	95	105.cpd	/asm0570/supp/95/index.pdf
Page 1																										asm0570000043		asm05700000430001001								9814	7925	3229272935	RGB	8	600	asm05700000430001001.tif		2011-04-08	2011-04-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/96	96	106.jp2	/asm0570/image/106.jp2
Page 2																										asm0570000043		asm05700000430002001								5015	7978	1009539549	RGB	8	600	asm05700000430002001.tif		2011-04-08	2011-04-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/97	97	107.jp2	/asm0570/image/107.jp2
Page 3																										asm0570000043		asm05700000430003001								7909	4971	2885535392	RGB	8	600	asm05700000430003001.tif		2011-04-08	2011-04-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/98	98	108.jp2	/asm0570/image/108.jp2
Annuities account balance and meeting of annuitants				The first page of this document shows the executors of William Hooper, Esq. in account of annuities with the late Justinian Casamayor,  acting as trustee of the estate of the late Mr. Christian.  On verso, there is a small paragraph written by James Newman, who has requested that George Hooper attend a meeting of annuitants. This is in relation to the death of Mr. Justinian Casamayour surviving trustees to the annuitants of the Estates.		Finance; Accounting; Annuities; Letters	Documents; Correspondence		1820-11-18	1820-1830		1 original document, 3 pages	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 2; Folder No. 19, 1820			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000043			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/99	99	109.cpd	/asm0570/supp/99/index.pdf
Page 1																										asm0570000006		asm05700000060001001								7548	4476	689325543	RGB	8	600	asm05700000060001001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/100	100	110.jp2	/asm0570/image/110.jp2
Page 2																										asm0570000006		asm05700000060002001								7569	4501	2422985032	RGB	8	600	asm05700000060002001.tif		2011-05-02	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/101	101	111.jp2	/asm0570/image/111.jp2
Copy of portage bill for Sloop Venus, John Tanner, Master for the West Indies, 1768				Copy of portage bill for Sloop Venus John Tanner Master for the West Indies. Crew members include: Samuel Lawton, Mate; Joseph Allen, Sailor; Joseph Briggs, Cooper; and Quash, a negroe belonging to Elisha Shearman.		Tanner, John; West Indies; Venus, Sloop; Ships; Slaves; Slave trade; Finance; Accounting	Documents		1768	1760-1770		1 original document, 2 pages	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 1; Folder No. 6; Folder Title: Copy Portage Bill for Sloop Venus John Tanner Master for the West Indies ADS			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000006			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/102	102	112.cpd	/asm0570/supp/102/index.pdf
Page 1																										asm0570000001		asm05700000010001001								5472	7816	2680892955	RGB	8	600	asm05700000010001001.tif		2011-05-02	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/103	103	113.jp2	/asm0570/image/113.jp2
Page 2																										asm0570000001		asm05700000010002001								5446	7860	3971472595	RGB	8	600	asm05700000010002001.tif		2011-05-02	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/104	104	114.jp2	/asm0570/image/114.jp2
Page 3																										asm0570000001		asm05700000010003001								1225	1745	530599774	RGB	16	150	asm05700000010003001.tif		2011-05-02	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/105	105	115.jp2	/asm0570/image/115.jp2
Papers relating to laborers for Jamaica, 1542				Notarial instrument concerning a letter of authority by which María de Toledo, Virreina of the Indies who married Diego Colón, son of Christopher Columbus, gave powers to fray Alberto de Flandes to to arrange (in her name) with the workers going to Jamaica the conditions of their stay and work.	Original transcript is in Spanish	Laborers; Jamaica; Caribbean; Colon, Diego, d. 1526	Documents		1542	1540-1550	Jamaica	1 original document, 2 pages; 1 typewritten page	cpf		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 1; Folder No. 1; Folder Title: Papers relating to labourers for Jamaica, 1542			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000001			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/106	106	116.cpd	/asm0570/supp/106/index.pdf
Page 1																										asm0570000036		asm05700000360001001								2983	4587	3676157831	RGB	8	600	asm05700000360001001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/107	107	117.jp2	/asm0570/image/117.jp2
Page 2																										asm0570000036		asm05700000360002001								2919	4601	2653328592	RGB	8	600	asm05700000360002001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/108	108	118.jp2	/asm0570/image/118.jp2
Page 3																										asm0570000036		asm05700000360003001								2958	4578	445782749	RGB	8	600	asm05700000360003001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/109	109	119.jp2	/asm0570/image/119.jp2
Letter from E.T. Bunn to George Hooper, Esquire				In this letter, Mr Bunn thanks Mr. Hooper for a notice in regards to his daughters. He also mentions that Mr. Newman is in correspondence with the Shands in hopes of obtaining a remittance.		Letters; Hooper, George	Correspondence		1834-08-10	1830-1840		1 letter, 3 pages	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 2; Folder No. 12; Folder Title: Letter from E.T. Bunn to George Hooper, August 10, 1834			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000036			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/110	110	120.cpd	/asm0570/supp/110/index.pdf
Page 1																										asm0570000002		asm05700000020001001								5194	8028	1959722678	RGB	8	600	asm05700000020001001.tif		2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/111	111	121.jp2	/asm0570/image/121.jp2
Page 2																										asm0570000002		asm05700000020002001								5172	8121	1993218524	RGB	8	600	asm05700000020002001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/112	112	122.jp2	/asm0570/image/122.jp2
Page 3																										asm0570000002		asm05700000020003001								5030	8064	1281413188	RGB	8	600	asm05700000020003001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/113	113	123.jp2	/asm0570/image/123.jp2
Page 4																										asm0570000002		asm05700000020004001	Text		Image/Tiff					5104	7995	1575420287	RGB	8	600	asm05700000020004001.tif		2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/114	114	124.jp2	/asm0570/image/124.jp2
Account of the cost of outfitting and cargo for Polly Brigantine headed for Jamaica, 1752						Jamaica; Business and Finance; Accounting; Documents	Documents		1752	1750-1760		1 original document, 4 pages	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 1; Folder No. 2; Folder Title: Polly (Brig): Account of the cost of outfitting and cargo for Jamaica, 1752			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000002			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/115	115	125.cpd	/asm0570/supp/115/index.pdf
Page 1																										asm0570000037		asm05700000370001001								5294	6725	3824808716	RGB	8	600	asm05700000370001001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/116	116	126.jp2	/asm0570/image/126.jp2
Page 2																										asm0570000037		asm05700000370002001								5388	6787	89216096	RGB	8	600	asm05700000370002001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/117	117	127.jp2	/asm0570/image/127.jp2
Page 3																										asm0570000037		asm05700000370003001								5384	6765	2957601890	RGB	8	600	asm05700000370003001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/118	118	128.jp2	/asm0570/image/128.jp2
Letter from E.T. Bunn to George Hooper				In this letter, Mr. Bunn advises Mr. Hooper to make his position clear on the compensation he intends to receive from his West Indian affair, and warns him that his security won't avail to anything if he allows his compensation to be received by proprietors of the Estates. This was in relation to the fact that slaves were being granted their freedom throughout the colonies.  Mr. Bunn also mentions that ship owners will not be disposed to support Mr. Hooper's proposition for another harbor.		Letters; Slave trade	Correspondence		1834-01-28	1830-1840		1 original document, 3 pages	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 2; Folder No. 13; Folder Title: Letter from E.T. Bunn, January 28, 1834			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000037			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/119	119	129.cpd	/asm0570/supp/119/index.pdf
Page 1																										asm0570000028		asm05700000280001001								4971	6216	1346956436	RGB	8	600	asm05700000280001001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/120	120	130.jp2	/asm0570/image/130.jp2
Page 2																										asm0570000028		asm05700000280002001								4979	6200	3582129156	RGB	8	600	asm05700000280002001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/121	121	131.jp2	/asm0570/image/131.jp2
Letter from J. W. Newman to George Hooper, Esquire				The author of this letter, Mr. Newman, was the Executor and Joint Trustee to Justinian Casamayor. In this letter, Mr. Newman references the death of Justinian Casamayor, and requests for George Hooper to attend the Countinghouse at 33 Great St. Helen's Bishopsgate Street.		Letters; Newman, Jeremiah Whitaker, 1759-1839; Hooper, George	Correspondence		1820-11-18	1820-1830		1 letter, 2 pages	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 2; Folder No. 4; Folder Title: Letter from Mr. Newman George Hooper, 1820			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000028			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/122	122	132.cpd	/asm0570/supp/122/index.pdf
Page 1																										asm0570000020		asm05700000200001001								5299	8534	667507477	RGB	8	600	asm05700000200001001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/123	123	133.jp2	/asm0570/image/133.jp2
Page 2																										asm0570000020		asm05700000200002001								5363	8529	709464358	RGB	8	600	asm05700000200002001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/124	124	134.jp2	/asm0570/image/134.jp2
Page 3																										asm0570000020		asm05700000200003001								5287	8558	304977697	RGB	8	600	asm05700000200003001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/125	125	135.jp2	/asm0570/image/135.jp2
White Plains organization's request for donations to French children				In this typescript, the "White Plains" organization is requesting donations on behalf of the children of France who have been impacted by World War I. The group making the request intended to send the donations to France during the Christmas holidays.		France; Children; World War, 1914-1918; Charity	Documents; Correspondence		1918-12-19	1910-1920		1 original document, 3 pages	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 1; Folder No. 20; Folder Title: Request for donations to French children during the Christmas holidays, 1918			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000020			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/126	126	136.cpd	/asm0570/supp/126/index.pdf
Page 1																										asm0570000003		asm05700000030001001								4783	5896	98819081	RGB	8	600	asm05700000030001001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/127	127	137.jp2	/asm0570/image/137.jp2
Page 2																										asm0570000003		asm05700000030002001								4703	5910	128375343	RGB	8	600	asm05700000030002001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/128	128	138.jp2	/asm0570/image/138.jp2
Letter to William Vernon from Peter Dordin, September 15, 1760						Letters; Jamaica; Correspondence; Documents; Vernon, William 1719-1806; Port-de-Paix, Haiti	Correspondence		1760-09-15	1760-1770		1 letter, 2 pages	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 1; Folder No. 3; Folder Title: Dordin, Peter A.L.S. to William Vernon, Sept, 15, 1760			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000003			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/129	129	139.cpd	/asm0570/supp/129/index.pdf
Page 1																										asm0570000004		asm05700000040001001								8857	5512	3444242544	RGB	8	600	asm05700000040001001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/130	130	140.jp2	/asm0570/image/140.jp2
Page 2																										asm0570000004		asm05700000040002001								1225	1745	719929596	RGB	16	150	asm05700000040002001.tif		2011-03-12	2011-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/131	131	141.jp2	/asm0570/image/141.jp2
Letter to John Brown from James Shepherd, May 1, 1762						Letters; Rhode Island; Correspondence; Documents; Brown, John 1736-1803; Shepherd, James; West Indies; Barbados	Correspondence		1762-05-01	1760-1770	Newport (Rhode Island)	1 letter; 1 typewritten page	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 1; Folder No. 4; Folder Title: Shepherd , James A.L.S t John Brown. Newport, R.I., May 1st, 1762			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000004			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/132	132	142.cpd	/asm0570/supp/132/index.pdf
Jean-Baptiste Donatien de Vimeur, comte de Rochambeau, 1725-1807						Documents	Documents					1 original document	fre		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 1; Folder No. 16; Folder Title: Rochambeau, Jean Baptiste Donatien de Vimeur comte de, 1725-1807 ALS-? Paris, 1725-1807			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm05700000160001001	Text	2011-03-12	image/tiff					4727	5688	2785031784	RGB	8	600	asm05700000160001001.tif		2011-03-12	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/134	134	5.jp2	/asm0570/image/5.jp2
Letter to George Hooper				This document shows only to whom the letter is from, Newman & Bunn, March 1834, and the addressee, George Hooper, Esq.  Document also has a seal.		Letters	Correspondence		1834-03	1830-1840		1 original document	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 2; Folder No. 21, 1834			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm05700000450001001	Text	2011-03-12	image/tiff					3849	5187	365117575	RGB	8	600	asm05700000450001001.tif		2011-03-12	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/135	135	4.jp2	/asm0570/image/4.jp2
Letter from E.T. Bunn				In this letter, Mr. Bunn mentions that he has urged Mr. Newman to prepare without delay for an arrangement of compensation money by opening a correspondence with owners of the Estate.		Documents; Correspondence; Finance	Documents					1 letter	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 2; Folder No. 17			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm05700000410001001	Text	2011-03-12	image/tiff					5117	6318	1217961623	RGB	8	600	asm05700000410001001.tif		2011-03-12	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/136	136	8.jp2	/asm0570/image/8.jp2
Mary (schooner): policy of assurance, September 14, 1787				Schooner "Mary" to Harbour of Martha Brae in the Island of Jamaica; Master: John Coddington		Ships; Sailing ships; Finance; Insurance; Jamaica; Rhode Island; Coddington, John, 1782 or 3-1856	Documents		1787-09-14	1780-1790		1 original document	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 1; Folder No. 10; Folder Title: Mary (Schooner): Policy of Assurance, 1787			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm05700000100001001	Text	2011-03-12	image/tiff					5460	7992	1666136337	RGB	16	600	asm05700000100001001.tif		2011-03-12	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/137	137	1.jp2	/asm0570/image/1.jp2
George Hooper's annuity amount				This document mentions George Hooper's annuity amount. It also lists plantations and the number of slaves on each one.		Documents; Annuities; Plantations; Slaves	Documents					1 original document	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 2; Folder No. 15			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm05700000390001001	Text	2011-03-12	image/tiff					5004	4069	2668001216	RGB	8	600	asm05700000390001001.tif		2011-03-12	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/139	139	2.jp2	/asm0570/image/2.jp2
Document about permission given to R. Stanley to take his antelope						Permissions; Antelopes	Documents		1799	1790-1800		1 original document	fre		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 1; Folder No. 15; Folder Title: Sto. Domingo. Cape Francaise, A.D. giving permission to R. Stanley to take his shy "Antelope", 1799			jrn; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm05700000150001001	Text	2011-03-12	image/tiff					4088	2559	127269609	RGB	8	600	asm05700000150001001.tif		2011-03-12	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/140	140	3.jp2	/asm0570/image/3.jp2
Page 8																										asm0570000019		asm05700000190008	Text		Image/Tiff					1262	1625	2246541802	RGB	16	150	asm05700000190008001.tif		2011-05-02	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/142	142	143.jp2	/asm0570/image/143.jp2
Page 7																										asm0570000019		asm05700000190007	Text		Image/Tiff					5003	6183	3879162632	RGB	8	600	asm05700000190007001.tif		2011-05-02	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/143	143	144.jp2	/asm0570/image/144.jp2
Page 1																										asm0570000007		asm05700000070001001	Text		Image/Tiff					7805	4876	3006141750	RGB	16	600	asm05700000070001001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/146	146	147.jp2	/asm0570/image/147.jp2
Page 2																										asm0570000007		asm05700000070002001	Text		Image/Tiff					7859	4907	3519281133	RGB	8	600	asm05700000070002001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/147	147	148.jp2	/asm0570/image/148.jp2
Page 3																										asm0570000007		asm05700000070003001	Text		Image/Tiff					4075	5142	2018279490	RGB	8	600	asm05700000070003001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/148	148	149.jp2	/asm0570/image/149.jp2
West India rum invoices				Received on board the Sloop Pegge, Peregrin Van Emburgh, Master	Documents date to 1768-01-10 and 1770-05-08	Rum; Invoices; West Indies; Financing; Accounting	Documents			1760-1770		1 original document, 2 pages; 1 original document	eng		University of Miami Libraries. Special Collections.	Caribbean Documents Collection	ASM0570		Box No. 1; Folder No. 7; Folder Title: West India Rum Invoices, 1768-1770						http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0570000007			Text	2011-03-12	image/tiff													2012-04-02	2012-04-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/149	149	150.cpd	/asm0570/supp/149/index.pdf
Page 1																										asm0570000032		asm05700000320001001	Text		Image/Tiff					4652	5614	1450252077	RGB	8	600	asm05700000320001001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/150	150	151.jp2	/asm0570/image/151.jp2
Page 2																										asm0570000032		asm05700000320002001	Text		Image/Tiff					4664	5593	3290501738	RGB	8	600	asm05700000320002001.tif		2011-04-19	2011-04-19	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/151	151	152.jp2	/asm0570/image/152.jp2
Page 3																										asm0570000032		asm05700000320003001	Text		Image/Tiff					4675	5624	3013463470	RGB	8	600	asm05700000320003001.tif		2011-05-02	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0570/id/152	152	153.jp2	/asm0570/image/153.jp2
