Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Dorothy Powell, drum majorette		Simms, Bob, 1927-				Powell, Dorothy; George Washington Carver Senior High School (Coconut Grove, Florida); African Americans -- Florida -- Miami	Photographs		1953-1964	1950-1970	Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections.	Bob Simms Collection	ASM0650		Box No. 43	Simms, Bob, 1927-	Simms, Robert H.	JRR; AL		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			asm06500000300001001		2008-01-17	image/tiff	EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		13699.761 KB	5357	5369	0xDF862B08	RGB	24-bit depth	1200 dpi	asm06500000300001001.tif		2008-01-23	2010-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/29	29	30.jp2	/asm0650/image/30.jp2
David Michael Simms' certificate of admission to Harvard College for a Bachelor of Arts degree		Harvard College			David Michael Simms is the son of Bob Simms and Aubrey Watkins Simms. He is a radiologist and classical bassist.	Simms, David Michael, 1954-; Harvard College (1780-)	Certificates		1972-04-15	1970-1980	Cambridge (Massachusetts)	1 page; 8 x 10 inches	eng		University of Miami Libraries. Special Collections.	Bob Simms Collection	ASM0650			Simms, Bob, 1927-	Simms, David Michael, 1954-; Simms, Bob, 1927-	JRR; AL		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			asm06500000460001001		2008-02-04	image/tiff				4946.298 KB	2635	3388	0x915F1B9C	RGB	24-bit depth	600 dpi	asm06500000460001001.tif		2008-02-04	2010-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/30	30	44.jp2	/asm0650/image/44.jp2
Ernest Washington Simms in United States Navy uniform					Ernest is the brother of Bob Simms. He graduated from Tuskegee with degrees in Industrial Arts and Music and studied the oboe at the New England Conservatory of Music	Simms, Ernest Washington, 1910-1975; United States -- Navy	Portrait photographs					1 b&w photograph; 8 x 10 inches			University of Miami Libraries. Special Collections.	Bob Simms Collection	ASM0650			Simms, Bob, 1927-	Simms, Ernest Washington, 1910-1975; Simms, Bob, 1927-	JRR; AL		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			asm06500000430001001		2008-02-04	image/tiff				5047.675 KB	2192	2905	0xF4BEA456	RGB	24-bit depth	600 dpi	asm06500000430001001.tif		2008-02-04	2010-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/31	31	42.jp2	/asm0650/image/42.jp2
Swearing in of Tuskegee attorney Robert Simms Thompson as the Tuskegee municipal judge		Ellison, Louise; Tuskegee News		Caption reads: Tuskegee attorney Robert Simms Thompson, left, is sworn in as the Tuskegee municipal judge by Macon County Circuit Clerk Eddie Mallard. In the back watching are, from left, Mayor Johnny Ford, Councilman Elrick Harris and Council Pro Tem Robert Ivey. Thompson was officially sworn in during the June 11, 1991 council meeting."	Written on clipping: "Tuskegee News, 6/27/91"; Robert Simms Thompson is a cousin of Bob Simms.	Thompson, Robert Simms, 1948-; Simms, Robert H.; Mallard, Eddie; Ford, Johnny, 1942-; Harris, Elrick; Ivey, Robert; Tuskegee news; African Americans -- Alabama	Clippings		1991-06-27	1990-2000	Tuskegee (Alabama)	1 newspaper clipping; 6 x 5.5 inches	eng		University of Miami Libraries. Special Collections.	Bob Simms Collection	ASM0650			Simms, Bob, 1927-	Simms, Robert H.	JRR; AL		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			asm06500000450001001		2008-02-04	image/tiff				3731.188 KB	2080	1737	0xFAAD74DA	RGB	24-bit depth	600 dpi	asm06500000450001001.tif		2008-02-04	2010-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/32	32	43.jp2	/asm0650/image/43.jp2
Certificate awarded to Harry Simms by the United States Treasury Department		United States -- Dept. of the Treasury		Citation issued to Harry Simms "For distinguished services rendered in behalf of the War Finance Program."	Simms participated in the promotion and sale of war bonds during World War II	Simms, Harry; United States -- Dept. of the Treasury	Certificates		1945-12-31	1940-1950		1 page; 9 x 12 inches	eng		University of Miami Libraries. Special Collections.	Bob Simms Collection	ASM0650			Simms, Bob, 1927-	Simms, Harry; Simms, Bob, 1927-	JRR; AL		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			asm06500000350001001		2008-02-04	image/tiff				37071.133 KB	7248	5476	0x460CAE31	RGB	24-bit depth	600 dpi	asm06500000350001001.tif		2008-02-04	2010-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/33	33	37.jp2	/asm0650/image/37.jp2
Dorothy Watkins James and President Ronald Reagan at Tuskegee University for the dedication of the General Daniel “Chappie” James Center for Aerospace Science and Health Education				Watkins and Reagan at the podium; Unidentified man in center of photograph		James, Dorothy Watkins; James, Daniel, 1920-1978; Reagan, Ronald; Tuskegee University; African Americans -- Alabama	Photographs		1987-05-10	1980-1990	Tuskegee (Alabama)	1 color photograph; 3 x 5 inches			University of Miami Libraries. Special Collections.	Bob Simms Collection	ASM0650			Simms, Bob, 1927-	James, Dorothy Watkins; Simms, Bob, 1927-	JRR; AL		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			asm06500000420001001		2008-02-04	image/tiff				710.184 KB	1083	1586	0x1918B109	RGB	24-bit depth	600 dpi	asm06500000420001001.tif		2008-02-04	2010-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/35	35	41.jp2	/asm0650/image/41.jp2
George Washington Carver Senior High School Hornets marching band majors and majorettes		Simms, Bob, 1927-			This photograph was part of the Glory in the Grove Exhibit.	George Washington Carver Senior High School (Coconut Grove, Florida); Hornets Marching Band; Glory in the Grove Exhibit; African Americans -- Florida -- Miami	Photographs		1953-1964	1950-1970	Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections.	Bob Simms Collection	ASM0650			Simms, Bob, 1927-	Simms, Robert H.	JRR; AL		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			asm06500000220001001		2008-02-04	image/tiff	Suprascan 10000 RGB i2s Digibook Scanner	Digibook Version 5.4.8.20		2384.518 KB	3610	2955	0xB6D2625B	RGB	24-bit depth	600 dpi	asm06500000220001001.tif		2008-02-04	2010-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/36	36	32.jp2	/asm0650/image/32.jp2
Dorothy Watkins James and President Ronald Reagan at Tuskegee University for the dedication of the General Daniel “Chappie” James Center for Aerospace Science and Health Education					Inscription on photograph reads: "To Dorothy James With best wishes, Ronald Reagan"; General James was the first Black four-star general in U.S. history. He began his career as one of the Tuskegee Airmen, the segregated Black air force that fought during World War II. He married Dorothy Watkins, sister of Aubrey Watkins Simms.	James, Dorothy Watkins; James, Daniel, 1920-1978; Reagan, Ronald; Tuskegee University; African Americans -- Alabama	Photographs		1987-05-10	1980-1990	Tuskegee (Alabama)	1 color photograph	eng		University of Miami Libraries. Special Collections.	Bob Simms Collection	ASM0650			Simms, Bob, 1927-	James, Dorothy Watkins; Simms, Bob, 1927-	JRR; AL		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			asm06500000400001001		2008-02-04	image/tiff				2480.708 KB	2480	3080	0x39AD56D5	RGB	24-bit depth	600 dpi	asm06500000400001001.tif		2008-02-04	2010-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/37	37	40.jp2	/asm0650/image/40.jp2
Tuskegee Institute music faculty				First row, left to right: Mrs. Maud Chisholm Kelley, Mrs. Alberta Simmons Simms, Mrs. Adelaide Towson Foster, Mrs. Ernestine Suarez. Second row, left to right: Mr. Harry Simms, Mr. Fentress, Mrs. Sallye P. Martin, Mrs. Conrad Hutchinson, Mrs. Emily Nealy	Photograph courtesy of Mrs. Adelaide Foster. Mrs. Foster is the grandmother of Lionel Ritchie and one of Alberta Lillian Simms' closest friends	Kelley, Maud Chisholm; Simms, Alberta Simmons; Foster, Adelaide Towson; Suarez, Ernestine; Simms, Harry; Fentress, Mr.; Martin, Sallye P.; Hutchinson, Conrad, Mrs.; Nealy, Emily; Tuskegee Institute -- Faculty; African Americans -- Alabama	Photographs		1907	1900-1910	Tuskegee (Alabama)	1 b&w photograph; 5 x 7 inches			University of Miami Libraries. Special Collections.	Bob Simms Collection	ASM0650			Simms, Bob, 1927-	Simms, Bob, 1927-; Foster, Adelaide Towson	JRR; AL		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			asm06500000330001001		2008-02-04	image/tiff				3354.763 KB	3075	4260	0x75725592	RGB	24-bit depth	600 dpi	asm06500000330001001.tif		2008-02-04	2010-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/38	38	35.jp2	/asm0650/image/35.jp2
Children of George Washington Carver Elementary School		Simms, Bob, 1927-			Exact school grade unknown. This photograph was part of the Glory in the Grove Exhibit.	George Washington Carver Elementary School (Coconut Grove, Fla.); Glory in the Grove Exhibit; African American children -- Florida -- Miami	Photographs		1953-1964	1950-1970	Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections.	Bob Simms Collection	ASM0650			Simms, Bob, 1927-	Simms, Robert H.	JRR; AL		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			asm06500000140001001		2008-02-04	image/tiff	Suprascan 10000 RGB i2s Digibook Scanner	Digibook Version 5.4.8.20		856.36 KB	2740	1570	0x33BC4250	RGB	24-bit depth	600 dpi	asm06500000140001001.tif		2008-02-04	2010-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/39	39	31.jp2	/asm0650/image/31.jp2
Cover of certificate from Tuskegee Institute		Tuskegee Institute			This certificate is in honor of Harry Simms.	Simms, Harry; Tuskegee Institute	Certificates				Tuskegee (Alabama)	1 cover of certificate; 11.5 x 8.5 inches	eng		University of Miami Libraries. Special Collections.	Bob Simms Collection	ASM0650			Simms, Bob, 1927-	Simms, Harry; Simms, Bob, 1927-	JRR; AL		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			asm06500000340001001		2008-02-04	image/tiff				33261.527 KB	7031	5455	0xBF46CD9D	RGB	24-bit depth	600 dpi	asm06500000340001001.tif		2008-02-04	2010-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/40	40	36.jp2	/asm0650/image/36.jp2
Native Named to High Miami University Post, The Tuskegee News				Article announcing the appointment of Mrs. Aubrey Simms as assistant to University of Miami President Henry King Stanford. Includes black and white photograph of Mrs. Simms.		Simms, Aubrey Watkins, 1924-2006; Stanford, Henry King, 1916-; Tuskegee news; University of Miami; African Americans -- Florida -- Miami	Clippings	Neil O. Davis, Auburn, Alabama	1973-10-04	1970-1980	Tuskegee (Alabama)	1 newspaper clipping; 11.5 x 6 inches	eng		University of Miami Libraries. Special Collections.	Bob Simms Collection	ASM0650			Simms, Bob, 1927-	Simms, Robert H.	JRR; AL		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			asm06500000390001001		2008-02-04	image/tiff				6491.957 KB	1928	3496	0x6BC881ED	RGB	24-bit depth	600 dpi	asm06500000390001001.tif		2008-02-04	2010-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/41	41	39.jp2	/asm0650/image/39.jp2
George Washington Carver Senior High School graduates		Simms, Bob, 1927-			This photograph was part of the Glory in the Grove Exhibit.	George Washington Carver Senior High School (Coconut Grove, Florida); Glory in the Grove Exhibit; African Americans -- Florida -- Miami	Photographs			1950-1960	Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections.	Bob Simms Collection	ASM0650			Simms, Bob, 1927-	Simms, Robert H.	JRR; AL		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			asm06500000980001001		2008-02-04	image/tiff	Suprascan 10000 RGB i2s Digibook Scanner	Digibook Version 5.4.8.20		1041.105 KB	2980	1935	0xF1EF0973	RGB	24-bit depth	600 dpi	asm06500000980001001.tif		2008-02-04	2010-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/42	42	34.jp2	/asm0650/image/34.jp2
Alberta Simmons, maternal grandmother of Bob Simms						Simms, Alberta Simmons; African Americans; Simms, Bob, 1927-	Photographs	Kodak	1961-08	1960-1970		1 color photograph; 3 x 3 inches			University of Miami Libraries. Special Collections.	Bob Simms Collection	ASM0650			Simms, Bob, 1927-	Simms, Robert H.	JRR; AL		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			asm06500000370001001		2008-02-04	image/tiff				1970.4 KB	2152	2125	0xCC2475A9	RGB	24-bit depth	600 dpi	asm06500000370001001.tif		2008-02-04	2010-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/43	43	38.jp2	/asm0650/image/38.jp2
Page 1																												asm06500000580001001			image/tiff				74.305 KB	275	600	0xD2DF9D9E	RGB	24-bit color	600 dpi	asm06500000580001001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/44	44	59.jpg	/asm0650/image/59.jpg
Page 2																												asm06500000580002001			image/tiff				106.194 KB	269	600	0xB284FDF9	RGB	24-bit color	600 dpi	asm06500000580002001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/45	45	60.jpg	/asm0650/image/60.jpg
Poster for Judge Leah A. Simms campaign				Poster with photograph for the Judge Leah A. Simms campaign plus a biography and photograph of Judge Simms with her husband and infant son; Poster reads: "Punch #97 Elect Judge Leah Simms to the Dade Circuit Court (County-Wide Election). Campaign Headquarters 7020 Gleneagle Dr., Miami Lakes, FL 33014, Pd. Pol. Adv."		Simms, Leah A., 1949-; African American judges -- Florida -- Miami	Political posters		1986	1980-1990	Miami (Florida)	1 color poster; 9 x 4 inches	eng		University of Miami Libraries. Special Collections.	Bob Simms Collection	ASM0650			Simms, Bob, 1927-	Simms, Robert H.	JRR; AL		© 2006 University of Miami, Coral Gables, Florida. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0650000058				2008-02-07		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A						RGB					2010-12-03	2010-12-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/46	46	61.cpd	/asm0650/image/61.cpd
Cover																										asm0650000051		asm06500000510001001			image/tiff				197.017 KB	799	538	0xF8B486F3	RGB	24-bit color	600 dpi	asm06500000510001001.tif		2010-04-30	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/47	47	62.jpg	/asm0650/image/62.jpg
Cover verso																										asm0650000051		asm06500000510002001			image/tiff				60.641 KB	798	528	0xD800F972	RGB	24-bit color	600 dpi	asm06500000510002001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/48	48	63.jpg	/asm0650/image/63.jpg
Page 1																										asm0650000051		asm06500000510003001			image/tiff				138.312 KB	799	534	0x27C86028	RGB	24-bit color	600 dpi	asm06500000510003001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/49	49	64.jpg	/asm0650/image/64.jpg
Page 2																										asm0650000051		asm06500000510004001			image/tiff				117.289 KB	798	527	0x3FAC280A	RGB	24-bit color	600 dpi	asm06500000510004001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/50	50	65.jpg	/asm0650/image/65.jpg
Page 3																										asm0650000051		asm06500000510005001			image/tiff				155.552 KB	799	537	0xCB7BF2E3	RGB	24-bit color	600 dpi	asm06500000510005001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/51	51	66.jpg	/asm0650/image/66.jpg
Page 4																										asm0650000051		asm06500000510006001			image/tiff				211.878 KB	799	528	0x9B293443	RGB	24-bit color	600 dpi	asm06500000510006001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/52	52	67.jpg	/asm0650/image/67.jpg
Page 5																										asm0650000051		asm06500000510007001			image/tiff				139.521 KB	798	533	0x1546B7FD	RGB	24-bit color	600 dpi	asm06500000510007001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/53	53	68.jpg	/asm0650/image/68.jpg
Page 6																										asm0650000051		asm06500000510008001			image/tiff				214.883 KB	799	533	0x4F3956AB	RGB	24-bit color	600 dpi	asm06500000510008001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/54	54	69.jpg	/asm0650/image/69.jpg
Page 7																										asm0650000051		asm06500000510009001			image/tiff				193.26 KB	799	533	0xC2363E91	RGB	24-bit color	600 dpi	asm06500000510009001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/55	55	70.jpg	/asm0650/image/70.jpg
Page 8																										asm0650000051		asm06500000510010001			image/tiff				198.067 KB	798	529	0xA14ABEE2	RGB	24-bit color	600 dpi	asm06500000510010001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/56	56	71.jpg	/asm0650/image/71.jpg
Page 9																										asm0650000051		asm06500000510011001			image/tiff				155.978 KB	799	531	0xB4B9902A	RGB	24-bit color	600 dpi	asm06500000510011001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/57	57	72.jpg	/asm0650/image/72.jpg
Page 10																										asm0650000051		asm06500000510012001			image/tiff				206.102 KB	798	526	0xDB499D9B	RGB	24-bit color	600 dpi	asm06500000510012001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/58	58	73.jpg	/asm0650/image/73.jpg
Page 11																										asm0650000051		asm06500000510013001			image/tiff				195.856 KB	798	538	0xA7826349	RGB	24-bit color	600 dpi	asm06500000510013001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/59	59	74.jpg	/asm0650/image/74.jpg
Page 12																										asm0650000051		asm06500000510014001			image/tiff				110.871 KB	799	530	0xF25DBFD	RGB	24-bit color	600 dpi	asm06500000510014001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/60	60	75.jpg	/asm0650/image/75.jpg
Page 13																										asm0650000051		asm06500000510015001			image/tiff				114.945 KB	798	537	0x8F2BE2C9	RGB	24-bit color	600 dpi	asm06500000510015001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/61	61	76.jpg	/asm0650/image/76.jpg
Page 14																										asm0650000051		asm06500000510016001			image/tiff				231.517 KB	799	550	0x1C963CC8	RGB	24-bit color	600 dpi	asm06500000510016001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/62	62	77.jpg	/asm0650/image/77.jpg
Page 15																										asm0650000051		asm06500000510017001			image/tiff				191.256 KB	799	541	0xC7546D31	RGB	24-bit color	600 dpi	asm06500000510017001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/63	63	78.jpg	/asm0650/image/78.jpg
Page 16																										asm0650000051		asm06500000510018001			image/tiff				214.902 KB	798	542	0xAB2EC287	RGB	24-bit color	600 dpi	asm06500000510018001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/64	64	79.jpg	/asm0650/image/79.jpg
Page 17																										asm0650000051		asm06500000510019001			image/tiff				202.316 KB	798	543	0x9E10E18E	RGB	24-bit color	600 dpi	asm06500000510019001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/65	65	80.jpg	/asm0650/image/80.jpg
Page 18																										asm0650000051		asm06500000510020001			image/tiff				188.07 KB	799	544	0x8B093FBD	RGB	24-bit color	600 dpi	asm06500000510020001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/66	66	81.jpg	/asm0650/image/81.jpg
Page 19																										asm0650000051		asm06500000510021001			image/tiff				219.004 KB	799	539	0x90C181CA	RGB	24-bit color	600 dpi	asm06500000510021001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/67	67	82.jpg	/asm0650/image/82.jpg
Page 20																										asm0650000051		asm06500000510022001			image/tiff				158.224 KB	799	542	0xC6E0E8E1	RGB	24-bit color	600 dpi	asm06500000510022001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/68	68	83.jpg	/asm0650/image/83.jpg
Page 21																										asm0650000051		asm06500000510023001			image/tiff				221.676 KB	799	539	0xAF065720	RGB	24-bit color	600 dpi	asm06500000510023001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/69	69	84.jpg	/asm0650/image/84.jpg
Page 22																										asm0650000051		asm06500000510024001			image/tiff				85.863 KB	799	557	0xEDF1C8F8	RGB	24-bit color	600 dpi	asm06500000510024001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/70	70	85.jpg	/asm0650/image/85.jpg
Page 23																										asm0650000051		asm06500000510025001			image/tiff				144.172 KB	798	542	0x2A5C1B7E	RGB	24-bit color	600 dpi	asm06500000510025001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/71	71	86.jpg	/asm0650/image/86.jpg
Page 24																										asm0650000051		asm06500000510026001			image/tiff				121.116 KB	798	537	0x85B18372	RGB	24-bit color	600 dpi	asm06500000510026001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/72	72	87.jpg	/asm0650/image/87.jpg
Back cover verso																										asm0650000051		asm06500000510027001			image/tiff				44.385 KB	799	542	0x10641025	RGB	24-bit color	600 dpi	asm06500000510027001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/73	73	88.jpg	/asm0650/image/88.jpg
Back cover																										asm0650000051		asm06500000510028001			image/tiff				170.256 KB	798	530	0xE933B9A5	RGB	24-bit color	600 dpi	asm06500000510028001.tif		2008-02-07	2008-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/74	74	89.jpg	/asm0650/image/89.jpg
Metropolitan Dade County, Community Relations Board annual report, 1968/69		Metropolitan Dade County (Florida) -- Community Relations Board		Entitled: "A Board For All Seasons"	Harry P. Cain, Chairman of the Board; Robert H. Simms, Executive Director	Cain, Harry P. (Harry Pulliam), 1906-1979; Simms, Robert H.; Metropolitan Dade County (Florida) -- Community Relations Board; Annual reports	Government publications	Metropolitan Dade County (Florida) -- Community Relations Board	1969	1960-1970	Miami (Florida)	28 pages; 12 x 8 inches	eng		University of Miami Libraries. Special Collections.	Bob Simms Collection	ASM0650			Simms, Bob, 1927-	Metropolitan Dade County (Fla.). Community Relations Board; Simms, Bob, 1927-	JRR; AL		© 2006 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0650000051				2008-02-07		Suprascan 10000 RGB i2s Digibook Scanner	Digibook Version 5.4.8.20						RGB					2010-12-03	2012-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/75	75	90.cpd	/asm0650/image/90.cpd
Page 1													eng									JRR				asm0650000047		asm06500000470001001			image/tiff				177.407 KB	646	600	0xAE7CA632	RGB	24-bit color	600 dpi	asm06500000470001001.tif		2008-02-07	2008-03-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/76	76	91.jpg	/asm0650/image/91.jpg
Page 2													eng									JRR				asm0650000047		asm06500000470002001			image/tiff				96.244 KB	607	600	0xCD5882DC	RGB	24-bit color	600 dpi	asm06500000470002001.tif		2008-02-07	2008-03-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/77	77	92.jpg	/asm0650/image/92.jpg
Charge, duties and responsibilities, and organizational chart of the Metropolitan Dade County Community Relations Board		Metropolitan Dade County (Florida) -- Community Relations Board			The Metropolitan Dade County Community Relations Board was created in 1963 to be a unique community agency that would attempt to solve hardcore social problems and economic distresses that were troubling to many Miami-Dade County residents. Its function at the time was to develop mutual understanding, tolerance, and respect among all social, religious, and ethnic groups in Miami-Dade County and to conduct studies in the field of human relations. Bob Simms became the Deputy Director in January 1967 and was promoted to Executive Director in April 1968. He remained in that position until he retired in 1983.	Metropolitan Dade County (Florida) -- Community Relations Board	Government publications	Metropolitan Dade County (Florida) -- Community Relations Board	1973-1974	1970-1980	Miami (Florida)	2 pages; 8.5 x 8.5 inches	eng		University of Miami Libraries. Special Collections.	Bob Simms Collection	ASM0650			Simms, Bob, 1927-	Metropolitan Dade County (Fla.). Community Relations Board; Simms, Bob, 1927-	JRR; AL		© 2006 University of Miami, Coral Gables, Florida. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html	asm0650000047				2008-02-07		Suprascan 10000 RGB i2s Digibook Scanner	Digibook Version 5.4.8.20						RGB					2010-12-03	2012-03-12	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/78	78	93.cpd	/asm0650/image/93.cpd
Cover																						JRR				asm0650000050		asm06500000500001001			image/tiff				72.963 KB	411	600	0xF8163FCA	RGB	24-bit color	600 dpi	asm06500000500001001.tif		2010-04-30	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/79	79	94.jpg	/asm0650/image/94.jpg
Preliminary page																						JRR				asm0650000050		asm06500000500002001			image/tiff				104.799 KB	402	600	0x30AB576D	RGB	24-bit color	600 dpi	asm06500000500002001.tif		2010-04-30	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/80	80	95.jpg	/asm0650/image/95.jpg
Title page																						JRR				asm0650000050		asm06500000500003001			image/tiff				64.723 KB	412	600	0xD5850A7C	RGB	24-bit color	600 dpi	asm06500000500003001.tif		2010-04-30	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/81	81	96.jpg	/asm0650/image/96.jpg
Preliminary page																						JRR				asm0650000050		asm06500000500004001			image/tiff				143.62 KB	399	600	0x1EF17A1A	RGB	24-bit color	600 dpi	asm06500000500004001.tif		2010-04-30	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/82	82	97.jpg	/asm0650/image/97.jpg
Table of contents																						JRR				asm0650000050		asm06500000500005001			image/tiff				92.231 KB	408	600	0xA42975E7	RGB	24-bit color	600 dpi	asm06500000500005001.tif		2010-04-30	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0650/id/83	83	98.jpg	/asm0650/image/98.jpg
