Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date Original	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 32																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230032001	image/tiff	17897.518 KB	4649	3309	0x87CEB82	RGB	24 bit depth	600 dpi	asm02860000230032001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/74	74	75.jp2	/asm0286/image/75.jp2
Page 33																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230033001	image/tiff	17071.497 KB	4669	3309	0x72D1A7BC	RGB	24 bit depth	600 dpi	asm02860000230033001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/75	75	76.jp2	/asm0286/image/76.jp2
Page 34																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230034001	image/tiff	19203.854 KB	4669	3329	0xE09C8A3A	RGB	24 bit depth	600 dpi	asm02860000230034001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/76	76	77.jp2	/asm0286/image/77.jp2
Page 35																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230035001	image/tiff	20086.322 KB	4669	3329	0xD1612DFC	RGB	24 bit depth	600 dpi	asm02860000230035001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/77	77	78.jp2	/asm0286/image/78.jp2
Page 36																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230036001	image/tiff	19455.694 KB	4669	3329	0x131F4E7B	RGB	24 bit depth	600 dpi	asm02860000230036001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/78	78	79.jp2	/asm0286/image/79.jp2
Page 37																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230037001	image/tiff	19255.983 KB	4669	3329	0xD42084E6	RGB	24 bit depth	600 dpi	asm02860000230037001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/79	79	80.jp2	/asm0286/image/80.jp2
Page 38																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230038001	image/tiff	16512.554 KB	4669	3329	0x307F2606	RGB	24 bit depth	600 dpi	asm02860000230038001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/80	80	81.jp2	/asm0286/image/81.jp2
Page 39																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230039001	image/tiff	18838.731 KB	4649	3329	0xBD4A8BB2	RGB	24 bit depth	600 dpi	asm02860000230039001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/81	81	82.jp2	/asm0286/image/82.jp2
Page 40																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230040001	image/tiff	34219.145 KB	4649	5936	0x697EC4D3	RGB	24 bit depth	600 dpi	asm02860000230040001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/82	82	83.jp2	/asm0286/image/83.jp2
Page 41																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230041001	image/tiff	33455.269 KB	4649	5936	0x3C4B6C5B	RGB	24 bit depth	600 dpi	asm02860000230041001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/83	83	84.jp2	/asm0286/image/84.jp2
Florence M. François album dedicated to her grandparents, Christmas 1925		François, Florence M.		An album of photographs collected by Florence M. François showing herself and her friends/family around the Miami region. Also in the folder is a single page handwritten on both sides, including a humorous poem about mules.		François, Florence M.; Grandparents	Photographs; Photograph albums		1925	1920-1930	Florida; Miami-Dade County (Miami, Florida)	1 photograph album	eng		University of Miami Libraries. Special Collections	Florida Photograph Album Collection	ASM0286	Series: I Unassigned	Box No. 3; Folder Title: Florence M. François  Album						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023	Image						image/tiff										2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/84	84	85.cpd	/asm0286/image/85.cpd
Page 1																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000022						asm02860000220001001	image/tiff	24494.828 KB	4669	6618	0xB2AF60BC	RGB	24 bit depth	600 dpi	asm02860000220001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/85	85	86.jp2	/asm0286/image/86.jp2
Page 2																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000022						asm02860000220002001	image/tiff	22291.46 KB	4448	6618	0x4ECD6640	RGB	24 bit depth	600 dpi	asm02860000220002001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/86	86	87.jp2	/asm0286/image/87.jp2
Page 3																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000022						asm02860000220003001	image/tiff	21199.725 KB	4448	6618	0x1851DD95	RGB	24 bit depth	600 dpi	asm02860000220003001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/87	87	88.jp2	/asm0286/image/88.jp2
Miscellaneous photos				These photographs appear to be of (unidentified) participants in a parade.		Parades	Photographs		1940	1940-1950	Florida; Miami-Dade County (Miami, Florida)	b&w photographs	eng		University of Miami Libraries. Special Collections	Florida Photograph Album Collection	ASM0286	Series: I Unassigned	Box No. 7; Folder Title: Miami: Past is Prologue						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000022	Image						image/tiff										2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/88	88	89.cpd	/asm0286/image/89.cpd
Page 1																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040001001	image/tiff	26166.929 KB	4628	6437	0xBD51155C	RGB	24 bit depth	600 dpi	asm02860000040001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/89	89	90.jp2	/asm0286/image/90.jp2
Page 2																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040002001	image/tiff	26381.698 KB	4588	6437	0x536C930B	RGB	24 bit depth	600 dpi	asm02860000040002001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/90	90	91.jp2	/asm0286/image/91.jp2
Page 3																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040003001	image/tiff	31086.299 KB	4588	6437	0xD79F624B	RGB	24 bit depth	600 dpi	asm02860000040003001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/91	91	92.jp2	/asm0286/image/92.jp2
Page 4																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040004001	image/tiff	27653.412 KB	4608	6437	0x4E10A88B	RGB	24 bit depth	600 dpi	asm02860000040004001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/92	92	93.jp2	/asm0286/image/93.jp2
Page 5																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040005001	image/tiff	27829.983 KB	4608	6437	0x68802F8E	RGB	24 bit depth	600 dpi	asm02860000040005001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/93	93	94.jp2	/asm0286/image/94.jp2
Page 6																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040006001	image/tiff	28889.596 KB	4608	6437	0x48ECEC83	RGB	24 bit depth	600 dpi	asm02860000040006001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/94	94	95.jp2	/asm0286/image/95.jp2
Page 7																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040007001	image/tiff	28552.312 KB	4628	6417	0x2EDDC308	RGB	24 bit depth	600 dpi	asm02860000040007001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/95	95	96.jp2	/asm0286/image/96.jp2
Page 8																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040008001	image/tiff	28116.827 KB	4628	6417	0xE8AB34D2	RGB	24 bit depth	600 dpi	asm02860000040008001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/96	96	97.jp2	/asm0286/image/97.jp2
Page 9																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040009001	image/tiff	27801.006 KB	4568	6417	0xAD4AC7DB	RGB	24 bit depth	600 dpi	asm02860000040009001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/97	97	98.jp2	/asm0286/image/98.jp2
Page 10																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040010001	image/tiff	28147.735 KB	4608	6437	0xFA2EC229	RGB	24 bit depth	600 dpi	asm02860000040010001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/98	98	99.jp2	/asm0286/image/99.jp2
Page 11																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040011001	image/tiff	27124.076 KB	4548	6437	0x55B5A012	RGB	24 bit depth	600 dpi	asm02860000040011001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/99	99	100.jp2	/asm0286/image/100.jp2
Page 12																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040012001	image/tiff	27947.262 KB	4548	6377	0x9E693860	RGB	24 bit depth	600 dpi	asm02860000040012001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/100	100	101.jp2	/asm0286/image/101.jp2
Page 13																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040013001	image/tiff	27687.9 KB	4548	6377	0x6E530566	RGB	24 bit depth	600 dpi	asm02860000040013001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/101	101	102.jp2	/asm0286/image/102.jp2
Page 14																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040014001	image/tiff	28487.285 KB	4568	6457	0xD61510BF	RGB	24 bit depth	600 dpi	asm02860000040014001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/102	102	103.jp2	/asm0286/image/103.jp2
Page 15																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040015001	image/tiff	28234.956 KB	4568	6417	0xC6AB3860	RGB	24 bit depth	600 dpi	asm02860000040015001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/103	103	104.jp2	/asm0286/image/104.jp2
Page 16																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040016001	image/tiff	28215.583 KB	4608	6437	0x8E3DCCE2	RGB	24 bit depth	600 dpi	asm02860000040016001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/104	104	105.jp2	/asm0286/image/105.jp2
Page 17																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040017001	image/tiff	27972.212 KB	4608	6437	0x3127E07B	RGB	24 bit depth	600 dpi	asm02860000040017001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/105	105	106.jp2	/asm0286/image/106.jp2
Page 18																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040018001	image/tiff	29080.138 KB	4628	6437	0xBE4C7D4D	RGB	24 bit depth	600 dpi	asm02860000040018001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/106	106	107.jp2	/asm0286/image/107.jp2
Page 19																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040019001	image/tiff	27283.887 KB	4628	6437	0xD4DE34B4	RGB	24 bit depth	600 dpi	asm02860000040019001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/107	107	108.jp2	/asm0286/image/108.jp2
Page 20																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004						asm02860000040020001	image/tiff	23582.82 KB	4628	6437	0x568E9727	RGB	24 bit depth	600 dpi	asm02860000040020001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/108	108	109.jp2	/asm0286/image/109.jp2
Dog racing official program, Miami Beach				Program for greyhound racing at Hialeah Park, February 8, 1941.		Greyhound racing	Programs	Miami Beach Kennel Club	1941-02-08	1940-1950	Florida; Miami-Dade County (Miami, Florida); Miami Beach (Florida)	1 racing program booklet	eng		University of Miami Libraries. Special Collections	Florida Photograph Album Collection	ASM0286	Series: I Unassigned	Box No. 8; Folder Title: Florida Trip						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000004	Still Image						image/tiff										2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/109	109	110.cpd	/asm0286/image/110.cpd
Page 1																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000003						asm02860000030001001	image/tiff	36853.641 KB	6632	5515	0x5A5FC359	RGB	24 bit depth	600 dpi	asm02860000030001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/110	110	111.jp2	/asm0286/image/111.jp2
Page 2																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000003						asm02860000030002001	image/tiff	16366.801 KB	2298	5245	0x4C241F03	RGB	24 bit depth	600 dpi	asm02860000030002001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/111	111	112.jp2	/asm0286/image/112.jp2
Page 3																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000003						asm02860000030003001	image/tiff	14492.901 KB	2283	5290	0xAD81DB9E	RGB	24 bit depth	600 dpi	asm02860000030003001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/112	112	113.jp2	/asm0286/image/113.jp2
Page 4																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000003						asm02860000030004001	image/tiff	14105.235 KB	2283	5215	0x96F7E726	RGB	24 bit depth	600 dpi	asm02860000030004001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/113	113	114.jp2	/asm0286/image/114.jp2
Page 5																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000003						asm02860000030005001	image/tiff	13624.652 KB	2268	5230	0xB8C3A5B5	RGB	24 bit depth	600 dpi	asm02860000030005001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/114	114	115.jp2	/asm0286/image/115.jp2
Page 6																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000003						asm02860000030006001	image/tiff	13732.96 KB	2268	5230	0xFF680DEE	RGB	24 bit depth	600 dpi	asm02860000030006001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/115	115	116.jp2	/asm0286/image/116.jp2
Page 7																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000003						asm02860000030007001	image/tiff	14088.307 KB	2268	5230	0xAB2656FF	RGB	24 bit depth	600 dpi	asm02860000030007001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/116	116	117.jp2	/asm0286/image/117.jp2
Page 8																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000003						asm02860000030008001	image/tiff	13378.164 KB	2268	5230	0x599B05A1	RGB	24 bit depth	600 dpi	asm02860000030008001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/117	117	118.jp2	/asm0286/image/118.jp2
Page 9																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000003						asm02860000030009001	image/tiff	13829.239 KB	2268	5230	0x73583DAF	RGB	24 bit depth	600 dpi	asm02860000030009001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/118	118	119.jp2	/asm0286/image/119.jp2
Hialeah Park				Souvenirs from a day at Hialeah Park: a booklet and ticket stubs.		Hialeah Park (Hialeah, Florida); Horse racing	Programs; Tickets	Turf Printing Corporation	1941-02-08	1940-1950	Florida; Miami-Dade County (Miami, Florida); Hialeah (Florida)	16-page booklet	eng		University of Miami Libraries. Special Collections	Florida Photograph Album Collection	ASM0286	Series: I Unassigned	Box No. 8; Folder Title: Hialeah Race Track						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000003	Text						image/tiff										2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/119	119	120.cpd	/asm0286/image/120.cpd
Page 1																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270001001.tif	image/tiff	46072.165 KB	6873	4371	0xA96BB473	RGB	24 bit depth	600 dpi	asm02860000270001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/120	120	121.jp2	/asm0286/image/121.jp2
Page 2																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270002001.tif	image/tiff	23684.984 KB	6031	4231	0xE95AD412	RGB	24 bit depth	600 dpi	asm02860000270002001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/121	121	122.jp2	/asm0286/image/122.jp2
Page 3																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270004001.tif	image/tiff	22389.873 KB	6031	4251	0xDFF12D7A	RGB	24 bit depth	600 dpi	asm02860000270004001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/122	122	123.jp2	/asm0286/image/123.jp2
Page 4																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270005001.tif	image/tiff	23007.83 KB	6031	4251	0xD9F33226	RGB	24 bit depth	600 dpi	asm02860000270005001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/123	123	124.jp2	/asm0286/image/124.jp2
Page 5																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270006001.tif	image/tiff	23527.845 KB	6652	4231	0xF9ADC51E	RGB	24 bit depth	600 dpi	asm02860000270006001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/124	124	125.jp2	/asm0286/image/125.jp2
Page 6																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270007001.tif	image/tiff	24775.302 KB	6652	4231	0x4D3B5FD5	RGB	24 bit depth	600 dpi	asm02860000270007001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/125	125	126.jp2	/asm0286/image/126.jp2
Page 7																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270008001.tif	image/tiff	25761.032 KB	6652	4231	0x7FA8A2F1	RGB	24 bit depth	600 dpi	asm02860000270008001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/126	126	127.jp2	/asm0286/image/127.jp2
Page 8																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270009001.tif	image/tiff	23725.726 KB	6652	4231	0x9D8F06FC	RGB	24 bit depth	600 dpi	asm02860000270009001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/127	127	128.jp2	/asm0286/image/128.jp2
Page 9																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270010001.tif	image/tiff	25824.325 KB	6652	4231	0x69E7206E	RGB	24 bit depth	600 dpi	asm02860000270010001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/128	128	129.jp2	/asm0286/image/129.jp2
Page 10																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270011001.tif	image/tiff	23843.017 KB	6652	4231	0x5DEDBC7C	RGB	24 bit depth	600 dpi	asm02860000270011001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/129	129	130.jp2	/asm0286/image/130.jp2
Page 11																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270012001.tif	image/tiff	23385.295 KB	6652	4231	0x831B4F63	RGB	24 bit depth	600 dpi	asm02860000270012001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/130	130	131.jp2	/asm0286/image/131.jp2
Page 12																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270013001.tif	image/tiff	24377.222 KB	6672	4231	0x5AA37C9C	RGB	24 bit depth	600 dpi	asm02860000270013001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/131	131	132.jp2	/asm0286/image/132.jp2
Page 13																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270014001.tif	image/tiff	23713.031 KB	6672	4231	0x89596242	RGB	24 bit depth	600 dpi	asm02860000270014001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/132	132	133.jp2	/asm0286/image/133.jp2
Page 14																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270015001.tif	image/tiff	24935.033 KB	6672	4231	0xA12115C6	RGB	24 bit depth	600 dpi	asm02860000270015001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/133	133	134.jp2	/asm0286/image/134.jp2
Page 15																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270016001.tif	image/tiff	25065.018 KB	6672	4231	0xE8C32CE	RGB	24 bit depth	600 dpi	asm02860000270016001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/134	134	135.jp2	/asm0286/image/135.jp2
Page 16																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270017001.tif	image/tiff	24951.292 KB	6672	4231	0x6E2FEC5D	RGB	24 bit depth	600 dpi	asm02860000270017001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/135	135	136.jp2	/asm0286/image/136.jp2
Page 17																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270018001.tif	image/tiff	23518.363 KB	6672	4231	0xF4103393	RGB	24 bit depth	600 dpi	asm02860000270018001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/136	136	137.jp2	/asm0286/image/137.jp2
Page 18																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270019001.tif	image/tiff	23855.442 KB	6672	4231	0x95D0BB96	RGB	24 bit depth	600 dpi	asm02860000270019001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/137	137	138.jp2	/asm0286/image/138.jp2
Page 19																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270020001.tif	image/tiff	23742.282 KB	6672	4231	0xC2EA9F2	RGB	24 bit depth	600 dpi	asm02860000270020001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/138	138	139.jp2	/asm0286/image/139.jp2
Page 20																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270021001.tif	image/tiff	21975.522 KB	6672	4231	0x7629BD92	RGB	24 bit depth	600 dpi	asm02860000270021001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/139	139	140.jp2	/asm0286/image/140.jp2
Page 21																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270022001.tif	image/tiff	21901.853 KB	6672	4231	0xC909CC74	RGB	24 bit depth	600 dpi	asm02860000270022001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/140	140	141.jp2	/asm0286/image/141.jp2
Page 22																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270023001.tif	image/tiff	24151.274 KB	6692	4231	0x950E82B9	RGB	24 bit depth	600 dpi	asm02860000270023001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/141	141	142.jp2	/asm0286/image/142.jp2
Page 23																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270024001.tif	image/tiff	25369.846 KB	6692	4231	0xCABE2539	RGB	24 bit depth	600 dpi	asm02860000270024001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/142	142	143.jp2	/asm0286/image/143.jp2
Page 24																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270025001.tif	image/tiff	25931.474 KB	6692	4231	0xD2FBCDBC	RGB	24 bit depth	600 dpi	asm02860000270025001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/143	143	144.jp2	/asm0286/image/144.jp2
Page 25																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270026001.tif	image/tiff	23666.047 KB	6692	4231	0xBB9A846F	RGB	24 bit depth	600 dpi	asm02860000270026001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/144	144	145.jp2	/asm0286/image/145.jp2
Page 26																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270027001.tif	image/tiff	22126.247 KB	6692	4231	0xEE6EFC23	RGB	24 bit depth	600 dpi	asm02860000270027001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/145	145	146.jp2	/asm0286/image/146.jp2
Page 27																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000027						asm02860000270028001.tif	image/tiff	22405.207 KB	6692	4251	0x3E64A53C	RGB	24 bit depth	600 dpi	asm02860000270028001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/146	146	147.jp2	/asm0286/image/147.jp2
