Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Street scene in Havana, Cuba						Streets -- Cuba -- Havana; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 24.5 x 19.1 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000810001001	image/tiff	83313064 Bytes	4700	5907	2477753836	RGB	8	600	chc52600000810001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/124	124	102.jp2	/chc5260/image/102.jp2
Landscape scene near Havana						Landscapes -- Cuba; Palms -- Cuba; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.5 x 10 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002490001001	image/tiff	13085532 Bytes	2423	1797	1031303799	RGB	8	600	chc52600002490001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/125	125	191.jp2	/chc5260/image/191.jp2
Oxen carts with sugarcane in front of a sugar mill						Sugar factories; Sugarcane; Oxen; Carts and wagons; Cuba	Photographs			1890-1900	Cuba	1 b&w photograph; 21.5 x 28 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 11; Folder Title: Photographs: Unidentified Sugar Mill and Plantation (prints); Folder Date: 1890s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003440001001	image/tiff	102459288 Bytes	6647	5137	3361101666	RGB	8	600	chc52600003440001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/126	126	196.jp2	/chc5260/image/196.jp2
View of coconut and royal palms at Central Rosario in Aguacate, Cuba		Batcheller, Robert T.		Snapshots taken on trip of the Commercial Club of Chicago to Cuba in February 1905, by Robert T. Batcheller. 36, Aguacate, Feb. 8, Avenue of cocoanut and Royal Palms at Rosario Centrale (sugar plantations of Senor Ramon Pelayo)		Palms -- Cuba; Sugar plantations; Pelayo de la Torriente, Ramón; Havana (Cuba)	Photographs		1905-02-08	1900-1910	Havana (Cuba)	1 b&w photograph; 9.3 x 11.9 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 3; Folder Title: Photographs; Folder Date: 1905						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001280001001	image/tiff	19024184 Bytes	2862	2213	3046536839	RGB	8	600	chc52600001280001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/127	127	190.jp2	/chc5260/image/190.jp2
View of Gran Casino Nacional in Marianao, Cuba					Written on verso: "IW 104 Cuba Havana the Casino"; Marianao is a town and municipality in the province of the city of Havana, Cuba	Casinos; Fountains; Marianao (Cuba); Havana (Cuba)	Photographs				Marianao (Cuba)	1 b&w photograph; 19.2 x 24.5 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000610001001	image/tiff	80617560 Bytes	5830	4608	1058412606	RGB	8	600	chc52600000610001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/128	128	147.jp2	/chc5260/image/147.jp2
View of a banana tree					Written on front: "512. Picturesque Cuba. A Banana Tree"	Banana; Trees -- Cuba	Albumen prints; Photographs				Cuba	1 b&w photograph; 26.2 x 17.5 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 2; Folder No. 1; Folder Title: Albumen Prints; Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000370001001	image/tiff	80146784 Bytes	4202	6356	846560274	RGB	8	600	chc52600000370001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/129	129	109.jp2	/chc5260/image/109.jp2
View of oxen pulling a cart						Oxen; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.4 x 9.7 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002470001001	image/tiff	12700528 Bytes	2341	1805	141360385	RGB	8	600	chc52600002470001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/130	130	132.jp2	/chc5260/image/132.jp2
Interior view of a Cuban house in Havana					Written on front: "No. 589. Interior of Cuban house"	Dwellings; Living room furniture; Havana (Cuba)	Albumen prints; Photographs		1899	1890-1900	Havana (Cuba)	1 b&w photograph; 20.3 x 25.5 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 2; Folder No. 5; Folder Title: Albumen Prints: Havana; Folder Date: 1899-1900						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000490001001	image/tiff	91241456 Bytes	6160	4936	2379686603	RGB	8	600	chc52600000490001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/131	131	158.jp2	/chc5260/image/158.jp2
View of oxen carts transporting sugarcanes						Oxen; Sugarcane; Carts and wagons; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.5 x 10 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002310001001	image/tiff	12917268 Bytes	2405	1787	1985598789	RGB	8	600	chc52600002310001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/132	132	129.jp2	/chc5260/image/129.jp2
Car hitting a curve during auto race on the streets of Havana						Automobiles; Automobile racing; Streets -- Cuba -- Havana	Photographs		1957-10-10	1950-1960	Havana (Cuba)	1 b&w photograph; 8.8 x 12.5 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 6; Folder Title: Photographs: Havana: Automobile race; Folder Date: 1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002980001001	image/tiff	19623656 Bytes	3018	2165	2941942324	RGB	8	600	chc52600002980001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/133	133	143.jp2	/chc5260/image/143.jp2
Car number 14 during auto race on the streets of Havana					Written on the car: "Talleres Zoologico and JMJ"	Automobiles; Automobile racing; Streets -- Cuba -- Havana	Photographs		1957-10-10	1950-1960	Havana (Cuba)	1 b&w photograph; 9 x 12.5 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 6; Folder Title: Photographs: Havana: Automobile race; Folder Date: 1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002680001001	image/tiff	19975048 Bytes	3048	2182	3953511503	RGB	8	600	chc52600002680001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/134	134	184.jp2	/chc5260/image/184.jp2
Facade of a house in Havana, Cuba						Dwellings; Facades; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.5 x 10.2 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002250001001	image/tiff	13172200 Bytes	2435	1800	2038813777	RGB	8	600	chc52600002250001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/135	135	195.jp2	/chc5260/image/195.jp2
Entrance of Oriental Race Track in Marianao, Cuba					Written on front: "42508"; Written on verso: "Cuba, Havana. The entrance to the Grand Stand of the race track"	Racetracks (Horse racing); Marianao (Cuba); Havana (Cuba)	Photographs				Marianao (Cuba)	1 b&w photograph; 18.1 x 23.5 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000690001001	image/tiff	73647368 Bytes	5660	4336	875099666	RGB	8	600	chc52600000690001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/136	136	192.jp2	/chc5260/image/192.jp2
View of Obispo Street, Havana, Cuba					Written on front: "Obispo Street"	Streets -- Cuba -- Havana	Albumen prints; Photographs				Havana (Cuba)	1 b&w photograph; 25.5 x 32 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 1; Folder No. 1; Folder Date: n.d., 1893						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000070001001	image/tiff	73149340 Bytes	5498	4433	3428776899	RGB	8	300	chc52600000070001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/137	137	168.jp2	/chc5260/image/168.jp2
View of El Morro Castle in Santiago de Cuba, Cuba					Written on verso: "102 Morro Castle from the harbor Santiago Bay Cuba"	Castillo del Morro (Santiago de Cuba, Cuba); Forts and fortifications; Santiago de Cuba (Cuba)	Photographs			1890-1900	Santiago de Cuba (Cuba)	1 b&w photograph; 8.1 x 13.5 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 7; Folder Title: Photographs : Havana and Santiago; Folder Date: 1890s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003050001001	image/tiff	19507812 Bytes	3343	1943	1389382687	RGB	8	600	chc52600003050001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/138	138	155.jp2	/chc5260/image/155.jp2
Capitol building in Havana, Cuba					Written on front: "2735, The Capitol. Havana"	Capitolio (Havana, Cuba); Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 16.5 x 12.2 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 5; Folder Title: Photographs: Havana; Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002590001001	image/tiff	35013272 Bytes	2958	3943	3843789144	RGB	8	600	chc52600002590001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/139	139	177.jp2	/chc5260/image/177.jp2
Group visiting a rural area in Cuba						Cuba; Huts; Palms -- Cuba	Photographs				Cuba	1 b&w photograph; 12.7 x 17.7 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 2; Folder Title: Photographs; Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000950001001	image/tiff	38934248 Bytes	4255	3048	2809813239	RGB	8	600	chc52600000950001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/140	140	187.jp2	/chc5260/image/187.jp2
Cars number 2 and 38 during auto race on the streets of Havana						Automobiles; Automobile racing; Streets -- Cuba -- Havana	Photographs		1957-10-10	1950-1960	Havana (Cuba)	1 b&w photograph; 8.9 x 12.4 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 6; Folder Title: Photographs: Havana: Automobile race; Folder Date: 1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002780001001	image/tiff	20190960 Bytes	3053	2202	3038060722	RGB	8	600	chc52600002780001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/141	141	137.jp2	/chc5260/image/137.jp2
Woman and children standing outside a hut						Children; Women; Huts; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.5 x 10 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002360001001	image/tiff	13004324 Bytes	2405	1799	3469021	RGB	8	600	chc52600002360001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/142	142	108.jp2	/chc5260/image/108.jp2
Cinematographer G. Russell Carrier on board the Miss Key Largo City					Written on verso: "Hollywood cinematographer G. Russell Carrier, 1930s"	Carrier, G. Russell; Motion picture cameras; Boats and boating; Cuba	Photographs				Cuba	1 b&w photograph; 12.6 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 2; Folder Title: Photographs; Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000960001001	image/tiff	39104908 Bytes	4308	3024	4282758076	RGB	8	600	chc52600000960001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/143	143	161.jp2	/chc5260/image/161.jp2
View of Mercado de Tacón (Tacón Market), Havana, Cuba						Markets -- Cuba -- Havana					Havana (Cuba)	1 b&w photograph; 7.5 x 10.1 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001700001001	image/tiff	13077432 Bytes	2435	1787	1675368643	RGB	8	600	chc52600001700001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/144	144	160.jp2	/chc5260/image/160.jp2
View of Antonio Maceo Park in Havana, Cuba					Written on front: "42514"; Written on verso: "Cuba, Havana. Statue of President Maceo with Palasedes Amusement park in the rear"	Maceo, Antonio, 1845-1896; Statues; Parks -- Cuba -- Havana; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 18.7 x 24.3 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000750001001	image/tiff	78468280 Bytes	5807	4503	2698204597	RGB	8	600	chc52600000750001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/145	145	171.jp2	/chc5260/image/171.jp2
Facade of a house in Havana, Cuba						Dwellings; Facades; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.5 x 10 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001830001001	image/tiff	12944464 Bytes	2407	1789	2735356714	RGB	8	600	chc52600001830001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/146	146	151.jp2	/chc5260/image/151.jp2
View of a woman and children outside a hut in Pinar del Rio, Cuba					Written on front: "A rural home, province of Pinar del Rio, Cuba"	Women; Children; Huts; Rural housing; Pinar del Río (Cuba)	Stereographs	Strohmeyer & Wyman Publishers	1899	1890-1900	Pinar del Río (Cuba)	1 b&w photograph; 9 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 4; Folder No. 2; Folder Title: Stereographs: Strohmeyer & Wyman; Folder Date: 1899						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003980001001	image/tiff	27193268 Bytes	4256	2128	1980881407	RGB	8	600	chc52600003980001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/147	147	148.jp2	/chc5260/image/148.jp2
Passengers on boats arriving in Santiago de Cuba					Written on verso: "100 Embarking at Santiago Cuba"	Boats and boating; Santiago de Cuba (Cuba)	Photographs			1890-1900	Santiago de Cuba (Cuba)	1 b&w photograph; 8.1 x 13.7 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 7; Folder Title: Photographs : Havana and Santiago; Folder Date: 1890s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003070001001	image/tiff	19333180 Bytes	3304	1948	1573605874	RGB	8	600	chc52600003070001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/148	148	170.jp2	/chc5260/image/170.jp2
View of El Morro Castle in Havana, Cuba						Castillo del Morro (Havana, Cuba); Forts and fortifications; Havana (Cuba); Havana Bay (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 12.7 x 17.7 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 5; Folder Title: Photographs: Havana; Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002660001001	image/tiff	38696624 Bytes	4249	3034	778732429	RGB	8	600	chc52600002660001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/149	149	125.jp2	/chc5260/image/125.jp2
View of San Francisco de Asís Cathedral in Havana, Cuba					Written on front: "3708"; Written on verso: "Cuba. The old custom house, San Francisco Cathedral"	Cathedrals; Catholic church buildings -- Cuba -- Havana	Photographs				Havana (Cuba)	1 b&w photograph; 23.8 x 18.5 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000920001001	image/tiff	77069656 Bytes	4493	5716	1500574502	RGB	8	600	chc52600000920001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/150	150	172.jp2	/chc5260/image/172.jp2
View of El Morro Castle in Havana, Cuba					Written on verso: "114 Morro Castle entrance to Havana Harbor Cuba"	Castillo del Morro (Havana, Cuba); Forts and fortifications; Havana (Cuba); Havana Bay (Cuba)	Photographs			1890-1900	Havana (Cuba)	1 b&w photograph; 8.2 x 13.7 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 7; Folder Title: Photographs : Havana and Santiago; Folder Date: 1890s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003100001001	image/tiff	19454372 Bytes	3283	1973	2204523721	RGB	8	600	chc52600003100001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/151	151	128.jp2	/chc5260/image/128.jp2
View of the Yumurí River in Matanzas, Cuba					Written on front: "The Yumuri River from the Yumuri Bridge, Cuba"	Rivers -- Cuba; Boats and boating; Matanzas (Cuba)	Stereographs	Strohmeyer & Wyman Publishers	1899	1890-1900	Matanzas (Cuba)	1 b&w photograph; 9 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 4; Folder No. 2; Folder Title: Stereographs: Strohmeyer & Wyman; Folder Date: 1899						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003810001001	image/tiff	27217796 Bytes	4252	2132	453435644	RGB	8	600	chc52600003810001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/152	152	101.jp2	/chc5260/image/101.jp2
View of Hotel Inglaterra in Havana, Cuba					Written on front: "Hotel Inglaterra - the finest hotel in Cuba - Havana"	Hotels -- Cuba -- Havana; Havana (Cuba)	Stereographs	Strohmeyer & Wyman Publishers	1899	1890-1900	Havana (Cuba)	1 b&w photograph; 9 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 4; Folder No. 2; Folder Title: Stereographs: Strohmeyer & Wyman; Folder Date: 1899						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003840001001	image/tiff	27434964 Bytes	4264	2143	1944540474	RGB	8	600	chc52600003840001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/153	153	144.jp2	/chc5260/image/144.jp2
Courtyard of Hotel Camaguey		Batcheller, Robert T.		Snapshots taken on trip of the Commercial Club of Chicago to Cuba in February 1905, by Robert T. Batcheller. 28, Camaguey, Feb. 6, Courtyard of Hotel.	Written on verso: "28"	Hotels; Courtyards; Camaguey (Cuba)	Photographs		1905-02-06	1900-1910	Camaguey (Cuba)	1 b&w photograph; 9.3 x 11.4 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 3; Folder Title: Photographs; Folder Date: 1905						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001360001001	image/tiff	18219300 Bytes	2742	2212	1097983394	RGB	8	600	chc52600001360001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/154	154	121.jp2	/chc5260/image/121.jp2
Members of Commercial Club of Chicago on board a train in Jovellanos, Cuba		Batcheller, Robert T.		Snapshots taken on trip of the Commercial Club of Chicago to Cuba in February 1905, by Robert T. Batcheller. 11, Jovellanos, Feb. 4, Special train for Santiago trip over Cuba Ry.	Written on verso: "11"	Commercial Club of Chicago; Railroads; Jovellanos (Cuba); Matanzas (Cuba)	Photographs		1905-02-04	1900-1910	Jovellanos (Cuba)	1 b&w photograph; 9.1 x 11.6 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 3; Folder Title: Photographs; Folder Date: 1905						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001510001001	image/tiff	18321572 Bytes	2794	2183	190786328	RGB	8	600	chc52600001510001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/155	155	130.jp2	/chc5260/image/130.jp2
View of women washing clothes at a river in Guantánamo, Cuba					Written on front: "Cuban women washing in the river at Guantanamo, Cuba"	Washing (Laundry); Women; Rivers -- Cuba; Guantánamo (Cuba)	Stereographs	Strohmeyer & Wyman Publishers	1899	1890-1900	Guantánamo (Cuba)	1 b&w photograph; 9 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 4; Folder No. 2; Folder Title: Stereographs: Strohmeyer & Wyman; Folder Date: 1899						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003950001001	image/tiff	27296276 Bytes	4264	2132	2047721895	RGB	8	600	chc52600003950001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/156	156	140.jp2	/chc5260/image/140.jp2
Country scene near Havana, Cuba						Palms -- Cuba; Tree crops; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.5 x 10.1 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002270001001	image/tiff	13227568 Bytes	2455	1793	3333724123	RGB	8	600	chc52600002270001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/157	157	118.jp2	/chc5260/image/118.jp2
Conchita visiting a sugar cane farm near Matanzas					Written on front: "Para Leo Brunones por quien siento el mas grande aprecio y admiracion por ser noble y sincero"; Written on verso: "This photo was made when I went to Cuba the last time March 1959. In my way to Varadero Beach, near Matanzas, in a sugar cane farm. Now having a wonderful moment in your dear company, I want to dedicate you, ____ photo with all my good memories and all the blessings from our Divine Lord. New York, July 21 - 1965"	Oxen; Sugar plantations; Matanzas (Cuba)	Photographs		1959-03	1950-1960	Matanzas (Cuba)	1 b&w photograph; 9.5 x 9.7 cm	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 2; Folder Title: Photographs; Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001060001001	image/tiff	16317068 Bytes	2363	2298	982478569	RGB	8	600	chc52600001060001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/158	158	179.jp2	/chc5260/image/179.jp2
Street scene in Havana, Cuba						Streets -- Cuba -- Havana; Bookstores; Pedestrians; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 9.3 x 7 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002230001001	image/tiff	11601856 Bytes	1730	2231	3757661201	RGB	8	600	chc52600002230001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/159	159	146.jp2	/chc5260/image/146.jp2
