Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Partagás cigar band						Cigar bands and labels -- Cuba -- History; Tobacco industry -- Cuba -- History	Cigar bands		1986	1980-1990	Havana (Cuba)	1 photomechanical print	spa		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 1; Folder No. 3; Folder Title: Cigar bands: Partagás, 1986			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image					chc52790000030001001	image/tiff	4453152 Bytes	2273	650	464910243	RGB	8	800	chc52790000030001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/68	68	5.jp2	/chc5279/image/5.jp2
La Gloria Cubana cigar box label						Cigar bands and labels -- Cuba -- History; Tobacco industry -- Cuba -- History	Tobacco package labels				Havana (Cuba)	1 photomechanical print	spa		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 1; Folder No. 12; Folder Title: Tobacco package label: La Gloria Cubana, Havana			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image					chc52790000120001001	image/tiff	57574100 Bytes	5225	3671	1135696809	RGB	8	600	chc52790000120001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/69	69	22.jp2	/chc5279/image/22.jp2
Hollywood cigarrete packaging						Cigarettes -- Cuba; Tobacco industry -- Cuba -- History	Tobacco package labels		2000	2000-2010	Cuba	1 photomechanical print	eng; spa		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 1; Folder No. 37; Folder Title: Tobacco packaging: Hollywood (cigarettes), 2000			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image					chc52790000370001001	image/tiff	42846244 Bytes	2465	5791	861127730	RGB	8	600	chc52790000370001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/70	70	12.jp2	/chc5279/image/12.jp2
Cuban Souvenir cigar box label						Cigar bands and labels -- Cuba -- History; Tobacco industry -- Cuba -- History	Tobacco package labels				New York (New York)	1 photomechanical print	eng; spa		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 1; Folder No. 10; Folder Title: Tobacco package label: Cuban souvenir			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image					chc52790000100001001	image/tiff	89893484 Bytes	6123	4892	3421344024	RGB	8	600	chc52790000100001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/71	71	16.jp2	/chc5279/image/16.jp2
La Primadora cigar box label						Cigar bands and labels -- Cuba -- History; Tobacco industry -- Cuba -- History	Tobacco package labels				Havana (Cuba)	1 photomechanical print	spa		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 1; Folder No. 27; Folder Title: Tobacco package label: La Primadora			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image					chc52790000270001001	image/tiff	91554856 Bytes	6105	4997	124254747	RGB	8	600	chc52790000270001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/72	72	18.jp2	/chc5279/image/18.jp2
La Lunda cigar box label						Cigar bands and labels -- Cuba -- History; Tobacco industry -- Cuba -- History	Tobacco package labels				Milwaukee (Wisconsin)	1 photomechanical print	eng		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 1; Folder No. 19; Folder Title: Tobacco package label: La Lunda			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image					chc52790000190001001	image/tiff	23357968 Bytes	2656	2928	2263883422	RGB	8	600	chc52790000190001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/73	73	7.jp2	/chc5279/image/7.jp2
La Cantarina cigar box label						Cigar bands and labels -- Cuba -- History; Tobacco industry -- Cuba -- History	Tobacco package labels					1 photomechanical print	spa		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 1; Folder No. 7; Folder Title: Tobacco package label: La Cantarina			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image					chc52790000070001001	image/tiff	42163800 Bytes	3594	3908	1069386920	RGB	8	800	chc52790000070001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/74	74	20.jp2	/chc5279/image/20.jp2
Mérito Habana Bouquet cigar box label						Cigar bands and labels -- Cuba -- History; Tobacco industry -- Cuba -- History	Tobacco package labels				Havana (Cuba)	1 photomechanical print	spa		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 1; Folder No. 22; Folder Title: Tobacco package label: Mérito Habana Bouquet			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image					chc52790000220001001	image/tiff	23538764 Bytes	2577	3041	1246212673	RGB	8	600	chc52790000220001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/75	75	4.jp2	/chc5279/image/4.jp2
Havana Rope cigar box label						Cigar bands and labels -- Cuba -- History; Tobacco industry -- Cuba -- History	Tobacco package labels					1 photomechanical print	eng		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 1; Folder No. 15; Folder Title: Tobacco package label: Havana Rope			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image					chc52790000150001001	image/tiff	129349940 Bytes	8177	5272	519390463	RGB	8	800	chc52790000150001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/76	76	14.jp2	/chc5279/image/14.jp2
Marca de Oro cigar box label						Cigar bands and labels -- Cuba -- History; Tobacco industry -- Cuba -- History	Tobacco package labels					1 photomechanical print	spa		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 1; Folder No. 21; Folder Title: Tobacco package label: Marca de Oro			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image					chc52790000210001001	image/tiff	21700356 Bytes	2620	2756	948944391	RGB	8	600	chc52790000210001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/77	77	29.jp2	/chc5279/image/29.jp2
Segundo Alvarez & Co. cigar band						Cigar bands and labels -- Cuba -- History; Tobacco industry -- Cuba -- History	Cigar bands				Havana (Cuba)	1 photomechanical print	spa		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 1; Folder No. 4; Folder Title: Cigar bands: Segundo Alvares and Co., Havana			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image					chc52790000040001001	image/tiff	5918604 Bytes	1572	1250	2331251895	RGB	8	800	chc52790000040001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/78	78	19.jp2	/chc5279/image/19.jp2
Zira Cigarettes package label						Tobacco industry -- Cuba -- History; Cigarettes -- Cuba	Tobacco package labels					1 photomechanical print	spa		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 1; Folder No. 34; Folder Title: Tobacco package label: Zira Cigarettes			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image					chc52790000340001001	image/tiff	34308840 Bytes	3857	2963	2841811221	RGB	8	600	chc52790000340001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/79	79	26.jp2	/chc5279/image/26.jp2
Montecristo cigar box label						Cigar bands and labels -- Cuba -- History; Tobacco industry -- Cuba -- History	Tobacco package labels				Havana (Cuba)	1 photomechanical print	spa		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 1; Folder No. 23; Folder Title: Tobacco package label: Montecristo, Habana			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image					chc52790000230001001	image/tiff	142929188 Bytes	8182	5822	2348559853	RGB	8	600	chc52790000230001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/80	80	2.jp2	/chc5279/image/2.jp2
Romeo y Julieta cigar packaging						Tobacco industry -- Cuba -- History; Cigar bands and labels -- Cuba -- History	Tobacco package labels		1989	1980-1990	Havana (Cuba)	1 photomechanical print	spa		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 1; Folder No. 40; Folder Title: Tobacco packaging: Romeo y Julieta, 1989			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image					chc52790000400001001	image/tiff	108210232 Bytes	6552	5504	1587578630	RGB	8	600	chc52790000400001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/81	81	21.jp2	/chc5279/image/21.jp2
La Preferida cigar box label						Cigar bands and labels -- Cuba -- History; Tobacco industry -- Cuba -- History	Tobacco package labels					1 photomechanical print	spa		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 1; Folder No. 26; Folder Title: Tobacco package label: La Preferida			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image					chc52790000260001001	image/tiff	23499456 Bytes	2433	3216	1118633309	RGB	8	600	chc52790000260001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/82	82	23.jp2	/chc5279/image/23.jp2
Luis Marx cigar box label						Cigar bands and labels -- Cuba -- History; Tobacco industry -- Cuba -- History	Tobacco package labels				New York (New York)	1 photomechanical print	spa; eng		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 1; Folder No. 18; Folder Title: Tobacco package label: Luis Marx, Havana			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image					chc52790000180001001	image/tiff	20004400 Bytes	2843	2343	2159629040	RGB	8	600	chc52790000180001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/83	83	27.jp2	/chc5279/image/27.jp2
Villa de Cuba cigar box label						Cigar bands and labels -- Cuba -- History; Tobacco industry -- Cuba -- History	Tobacco package labels				New York (New York)	1 photomechanical print	spa; eng		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 1; Folder No. 33; Folder Title: Tobacco package label: Villa de Cuba, Tampa?			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image					chc52790000330001001	image/tiff	21333492 Bytes	2694	2636	4124939256	RGB	8	600	chc52790000330001001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/84	84	32.jp2	/chc5279/image/32.jp2
View 1																											chc5279000044						chc52790000440001001		51887832 Bytes	4908	3522	2004276967	RGB	8	240	chc52790000440001001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/85	85	86.jp2	/chc5279/image/86.jp2
View 2																											chc5279000044						chc52790000440002001		63108124 Bytes	5616	3744	1729997675	RGB	8	240	chc52790000440002001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/86	86	87.jp2	/chc5279/image/87.jp2
View 3																											chc5279000044						chc52790000440003001		57996548 Bytes	5161	3744	1930143149	RGB	8	240	chc52790000440003001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/87	87	88.jp2	/chc5279/image/88.jp2
View 4																											chc5279000044						chc52790000440004001		63107364 Bytes	5616	3744	3289191189	RGB	8	240	chc52790000440004001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/88	88	89.jp2	/chc5279/image/89.jp2
View 5																											chc5279000044						chc52790000440005001		52082616 Bytes	4836	3588	2067101056	RGB	8	240	chc52790000440005001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/89	89	90.jp2	/chc5279/image/90.jp2
View 6																											chc5279000044						chc52790000440006001		57256040 Bytes	5178	3684	67376131	RGB	8	240	chc52790000440006001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/90	90	91.jp2	/chc5279/image/91.jp2
View 7																											chc5279000044						chc52790000440007001		63106924 Bytes	5616	3744	722527543	RGB	8	240	chc52790000440007001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/91	91	92.jp2	/chc5279/image/92.jp2
View 8																											chc5279000044						chc52790000440008001		63107448 Bytes	5616	3744	2814588769	RGB	8	240	chc52790000440008001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/92	92	93.jp2	/chc5279/image/93.jp2
View 9																											chc5279000044						chc52790000440009001		56475488 Bytes	5124	3672	381538189	RGB	8	240	chc52790000440009001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/93	93	94.jp2	/chc5279/image/94.jp2
View 10																											chc5279000044						chc52790000440010001		60108204 Bytes	5436	3684	3481960199	RGB	8	240	chc52790000440010001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/94	94	95.jp2	/chc5279/image/95.jp2
View 11																											chc5279000044						chc52790000440011001		48964632 Bytes	4739	3442	2212401897	RGB	8	240	chc52790000440011001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/95	95	96.jp2	/chc5279/image/96.jp2
View 12																											chc5279000044						chc52790000440012001		51331156 Bytes	4974	3438	364239253	RGB	8	240	chc52790000440012001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/96	96	97.jp2	/chc5279/image/97.jp2
View 13																											chc5279000044						chc52790000440013001		16395508 Bytes	3594	1518	4265257861	RGB	8	240	chc52790000440013001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/97	97	98.jp2	/chc5279/image/98.jp2
View 14																											chc5279000044						chc52790000440014001		19781280 Bytes	3232	2037	2891752806	RGB	8	240	chc52790000440014001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/98	98	99.jp2	/chc5279/image/99.jp2
View 15																											chc5279000044						chc52790000440015001		10016140 Bytes	1948	1709	662989813	RGB	8	240	chc52790000440015001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/99	99	100.jp2	/chc5279/image/100.jp2
View 16																											chc5279000044						chc52790000440016001		15242632 Bytes	2945	1722	187380631	RGB	8	240	chc52790000440016001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/100	100	101.jp2	/chc5279/image/101.jp2
View 17																											chc5279000044						chc52790000440017001		17381572 Bytes	3363	1720	3778862427	RGB	8	240	chc52790000440017001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/101	101	102.jp2	/chc5279/image/102.jp2
View 18																											chc5279000044						chc52790000440018001		12073032 Bytes	2622	1531	462410977	RGB	8	240	chc52790000440018001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/102	102	103.jp2	/chc5279/image/103.jp2
View 19																											chc5279000044						chc52790000440019001		9559620 Bytes	1860	1708	638532081	RGB	8	240	chc52790000440019001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/103	103	104.jp2	/chc5279/image/104.jp2
View 20																											chc5279000044						chc52790000440020001		17414268 Bytes	3417	1696	569467337	RGB	8	240	chc52790000440020001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/104	104	105.jp2	/chc5279/image/105.jp2
View 21																											chc5279000044						chc52790000440021001		20291804 Bytes	5052	1337	1543482516	RGB	8	240	chc52790000440021001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/105	105	106.jp2	/chc5279/image/106.jp2
View 22																											chc5279000044						chc52790000440022001		29444616 Bytes	4212	2328	1518058954	RGB	8	240	chc52790000440022001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/106	106	107.jp2	/chc5279/image/107.jp2
Gold Label, Gradiaz, Annis y Ca. cigar box						Cigar bands and labels -- Florida -- History; Tobacco industry -- Florida -- History;	Tobacco package labels				Tampa (Florida)	1 wooden cigar box (21.4 x 11.4 x 15.5 cm)	eng; spa		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 3			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5279000044	Image						image/tiff										2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/107	107	108.cpd	/chc5279/image/108.cpd
View 1																											chc5279000043						chc52790000430001001		85909628 Bytes	3573	4006	3174924428	RGB	16	350	chc52790000430001001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/108	108	109.jp2	/chc5279/image/109.jp2
View 2																											chc5279000043						chc52790000430002001		80524384 Bytes	3587	3740	2036328697	RGB	16	350	chc52790000430002001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/109	109	110.jp2	/chc5279/image/110.jp2
View 3																											chc5279000043						chc52790000430003001		88493316 Bytes	3576	4123	4247282222	RGB	16	350	chc52790000430003001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/110	110	111.jp2	/chc5279/image/111.jp2
View 4																											chc5279000043						chc52790000430004001		83499904 Bytes	3505	3969	2231630900	RGB	16	350	chc52790000430004001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/111	111	112.jp2	/chc5279/image/112.jp2
View 5																											chc5279000043						chc52790000430005001		78408708 Bytes	3416	3824	158676213	RGB	16	350	chc52790000430005001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/112	112	113.jp2	/chc5279/image/113.jp2
View 6																											chc5279000043						chc52790000430006001		86866924 Bytes	3640	3976	2912486146	RGB	16	350	chc52790000430006001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/113	113	114.jp2	/chc5279/image/114.jp2
View 7																											chc5279000043						chc52790000430007001		74716688 Bytes	3367	3697	3469251897	RGB	16	350	chc52790000430007001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/114	114	115.jp2	/chc5279/image/115.jp2
View 8																											chc5279000043						chc52790000430008001		85317756 Bytes	3656	3888	1443217133	RGB	16	350	chc52790000430008001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/115	115	116.jp2	/chc5279/image/116.jp2
View 9																											chc5279000043						chc52790000430009001		63639196 Bytes	3248	3264	2426307246	RGB	16	350	chc52790000430009001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/116	116	117.jp2	/chc5279/image/117.jp2
View 10																											chc5279000043						chc52790000430010001		63823276 Bytes	3410	3118	2358563102	RGB	16	350	chc52790000430010001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/117	117	118.jp2	/chc5279/image/118.jp2
View 11																											chc5279000043						chc52790000430011001		53287752 Bytes	3108	2856	2770945350	RGB	16	350	chc52790000430011001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/118	118	119.jp2	/chc5279/image/119.jp2
View 12																											chc5279000043						chc52790000430012001		90557980 Bytes	3648	4136	720972789	RGB	16	350	chc52790000430012001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/119	119	120.jp2	/chc5279/image/120.jp2
View 13																											chc5279000043						chc52790000430013001		104235172 Bytes	5472	3174	2043546737	RGB	16	350	chc52790000430013001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/120	120	121.jp2	/chc5279/image/121.jp2
View 14																											chc5279000043						chc52790000430014001		92387664 Bytes	5218	2950	3793229725	RGB	16	350	chc52790000430014001.tif		2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/121	121	122.jp2	/chc5279/image/122.jp2
La Corona, Alvarez Lopez y Ca. cigar box						Cigar bands and labels -- Cuba -- History; Tobacco industry -- Cuba -- History;	Tobacco package labels					1 wooden cigar box (11.7 x 11.7 x 16 cm)	eng; spa		University of Miami Libraries. Cuban Heritage Collection	Tobacco Art Collection	CHC5279		Box No. 2			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5279000043	Image						image/tiff										2012-07-17	2012-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5279/id/122	122	123.cpd	/chc5279/image/123.cpd
