Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 5																											chc5066000046						chc50660000460005001		44814564 Bytes	3098	4819	3428601762	RGB	8	240	chc50660000460005001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/119	119	120.jp2	/chc5066/image/120.jp2
Page 6																											chc5066000046						chc50660000460006001		44851124 Bytes	3096	4826	3432531636	RGB	8	240	chc50660000460006001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/120	120	121.jp2	/chc5066/image/121.jp2
Page 7																											chc5066000046						chc50660000460007001		45125714 Bytes	3115	4826	1625943831	RGB	8	240	chc50660000460007001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/121	121	122.jp2	/chc5066/image/122.jp2
Page 8																											chc5066000046						chc50660000460008001		45707720 Bytes	3137	4854	619491801	RGB	8	240	chc50660000460008001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/122	122	123.jp2	/chc5066/image/123.jp2
Page 9																											chc5066000046						chc50660000460009001		45453176 Bytes	3126	4844	1284555131	RGB	8	240	chc50660000460009001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/123	123	124.jp2	/chc5066/image/124.jp2
Page 10																											chc5066000046						chc50660000460010001		44665792 Bytes	3089	4817	1042063873	RGB	8	240	chc50660000460010001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/124	124	125.jp2	/chc5066/image/125.jp2
Page 11																											chc5066000046						chc50660000460011001		44892628 Bytes	3106	4815	464748195	RGB	8	240	chc50660000460011001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/125	125	126.jp2	/chc5066/image/126.jp2
Page 12																											chc5066000046						chc50660000460012001		45068950 Bytes	3113	4823	4176823548	RGB	8	240	chc50660000460012001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/126	126	127.jp2	/chc5066/image/127.jp2
Page 13																											chc5066000046						chc50660000460013001		44811648 Bytes	3092	4828	1979693160	RGB	8	240	chc50660000460013001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/127	127	128.jp2	/chc5066/image/128.jp2
Page 14																											chc5066000046						chc50660000460014001		45143726 Bytes	3113	4831	281482586	RGB	8	240	chc50660000460014001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/128	128	129.jp2	/chc5066/image/129.jp2
Page 15																											chc5066000046						chc50660000460015001		45164608 Bytes	3114	4832	567574557	RGB	8	600	chc50660000460015001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/129	129	130.jp2	/chc5066/image/130.jp2
Page 16																											chc5066000046						chc50660000460016001		45127416 Bytes	3114	4828	2512142275	RGB	8	600	chc50660000460016001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/130	130	131.jp2	/chc5066/image/131.jp2
Federico Pérez letter, February 6, 1897		Pérez Carbó, Federico				Cuba -- History -- 19th century -- Sources; Pérez Carbó, Federico; Cape, Elvira, 1862-1933; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1897-02-06	1890-1900	Tampa (Florida)	1 letter; 16 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 7; Folder Title: Letters to Elvira from Federico Pérez; Folder Date: 1897-1898						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000046	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/131	131	132.cpd	/chc5066/image/132.cpd
Page 1																											chc5066000010						chc50660000100001001		74789526 Bytes	3763	6623	2554331871	RGB	8	240	chc50660000100001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/132	132	133.jp2	/chc5066/image/133.jp2
Page 2																											chc5066000010						chc50660000100002001		75363268 Bytes	3796	6616	2123075763	RGB	8	240	chc50660000100002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/133	133	134.jp2	/chc5066/image/134.jp2
Emilio Bacardí letter to his daughters Lolita and Amalia Bacardí, March 6, 1920		Bacardí Moreau, Emilio, 1844-1922			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 20th century -- Sources; Bacardí Moreau, Emilio, 1844-1922 -- Correspondence; Bacardí family; Bacardí, Amalia; Bacardí, Lolita	Correspondence		1920-03-06	1920-1930		1 letter; 2 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 3; Folder Title: Letters from Emilio Bacardí to Amalia; Folder Date: 1898-1920						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000010	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/134	134	135.cpd	/chc5066/image/135.cpd
Page 1																											chc5066000124						chc50660001240001001		150050376 Bytes	5898	8479	3003795413	RGB	8	600	chc50660001240001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/135	135	136.jp2	/chc5066/image/136.jp2
Page 2																											chc5066000124						chc50660001240002001		203781868 Bytes	6125	11089	3978965471	RGB	8	600	chc50660001240002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/136	136	137.jp2	/chc5066/image/137.jp2
Newspaper articles referring to Emilio Bacardí						Bacardí Moreau, Emilio, 1844-1922; Portuondo Linares, Hermenegildo; Bravo y Correoso, Antonio; Henríquez i Carvajal, Federico, 1848-1952; Ortiz, Fernando, 1881-1969; El Mundo, Havana; Santiago de Cuba (Cuba) -- History; Clippings (Books, newspapers, etc.)	Clippings				Cuba	2 clippings	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 12; Folder Title: Clippings; Folder Date: 1922-1968						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000124	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/137	137	138.cpd	/chc5066/image/138.cpd
Page 1																											chc5066000013						chc50660000130001001		105405248 Bytes	5214	6737	3818830986	RGB	8	240	chc50660000130001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/138	138	139.jp2	/chc5066/image/139.jp2
Page 2																											chc5066000013						chc50660000130002001		105531038 Bytes	5208	6753	3646345131	RGB	8	240	chc50660000130002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/139	139	140.jp2	/chc5066/image/140.jp2
Emilio Bacardí letter to his daughter Amalia Bacardí, August 5, 1920		Bacardí Moreau, Emilio, 1844-1922			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 20th century -- Sources; Bacardí Moreau, Emilio, 1844-1922 -- Correspondence; Bacardí family; Bacardí, Amalia	Correspondence		1920-08-05	1920-1930		1 letter; 2 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 3; Folder Title: Letters from Emilio Bacardí to Amalia; Folder Date: 1898-1920						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000013	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/140	140	141.cpd	/chc5066/image/141.cpd
Page 1																											chc5066000022						chc50660000220001001		103052076 Bytes	5176	6635	2586818411	RGB	8	240	chc50660000220001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/141	141	142.jp2	/chc5066/image/142.jp2
Page 2																											chc5066000022						chc50660000220002001		102732374 Bytes	5192	6594	338661571	RGB	8	240	chc50660000220002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/142	142	143.jp2	/chc5066/image/143.jp2
Page 3																											chc5066000022						chc50660000220003001		103230996 Bytes	5203	6612	323627955	RGB	8	240	chc50660000220003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/143	143	144.jp2	/chc5066/image/144.jp2
Page 4																											chc5066000022						chc50660000220004001		102759138 Bytes	5180	6611	3968093657	RGB	8	240	chc50660000220004001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/144	144	145.jp2	/chc5066/image/145.jp2
Page 5																											chc5066000022						chc50660000220005001		102333880 Bytes	5175	6590	58929731	RGB	8	240	chc50660000220005001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/145	145	146.jp2	/chc5066/image/146.jp2
Page 6																											chc5066000022						chc50660000220006001		102516692 Bytes	5167	6612	2795060652	RGB	8	240	chc50660000220006001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/146	146	147.jp2	/chc5066/image/147.jp2
Page 7																											chc5066000022						chc50660000220007001		102220888 Bytes	5174	6584	729964479	RGB	8	240	chc50660000220007001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/147	147	148.jp2	/chc5066/image/148.jp2
Page 8																											chc5066000022						chc50660000220008001		103093504 Bytes	5204	6602	2935206068	RGB	8	240	chc50660000220008001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/148	148	149.jp2	/chc5066/image/149.jp2
José Antonio González Lanuza letter to Emilio Bacardí, January 13, 1897		González Lanuza, José Antonio, 1865-1917			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 19th century -- Sources; González Lanuza, José Antonio, 1865-1917; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1897-01-13	1890-1900	Holguín (Cuba)	1 letter; 8 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 5; Folder Title: Letters to Emilio Bacardí from J. A. González; Folder Date: 1897-1916						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000022	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/149	149	150.cpd	/chc5066/image/150.cpd
Page 1																											chc5066000033						chc50660000330001001		44141148 Bytes	3041	4836	1110888828	RGB	8	600	chc50660000330001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/150	150	151.jp2	/chc5066/image/151.jp2
Page 2																											chc5066000033						chc50660000330002001		43843900 Bytes	3028	4824	4009845081	RGB	8	600	chc50660000330002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/151	151	152.jp2	/chc5066/image/152.jp2
Page 3																											chc5066000033						chc50660000330003001		44630412 Bytes	3076	4834	2291882637	RGB	8	600	chc50660000330003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/152	152	153.jp2	/chc5066/image/153.jp2
Page 4																											chc5066000033						chc50660000330004001		43783928 Bytes	3041	4797	3404408169	RGB	8	600	chc50660000330004001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/153	153	154.jp2	/chc5066/image/154.jp2
Letter sent to Emilio Bacardí, September 2, 1898		Méndez Capote, Domingo, 1863-1934; González Lanuza, José Antonio, 1865-1917			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 19th century -- Sources; Méndez Capote, Domingo, 1863-1934; González Lanuza, José Antonio, 1865-1917; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1898-02-09	1890-1900	Camagüey (Cuba)	1 letter; 4 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 5; Folder Title: Letters to Emilio Bacardí from J. A. González; Folder Date: 1897-1916						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000033	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/154	154	155.cpd	/chc5066/image/155.cpd
Page 1																											chc5066000061						chc50660000610001001		106474586 Bytes	5356	6625	2023897293	RGB	8	240	chc50660000610001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/155	155	156.jp2	/chc5066/image/156.jp2
Page 2																											chc5066000061						chc50660000610002001		106913704 Bytes	5370	6635	131511504	RGB	8	240	chc50660000610002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/156	156	157.jp2	/chc5066/image/157.jp2
Federico Pérez letter to Amalia Bacardí, May 19, 1925		Pérez Carbó, Federico			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 20th century -- Sources; Pérez Carbó, Federico; Bacardí, Amalia; Bacardí family	Correspondence		1925-05-19	1920-1930	Santo Domingo (Dominican Republic)	1 letter; 2 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 8; Folder Title: Letters; Folder Date: 1897-1957						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000061	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/157	157	158.cpd	/chc5066/image/158.cpd
Page 1																											chc5066000096						chc50660000960001001		32226296 Bytes	2681	4004	4064352678	RGB	8	600	chc50660000960001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/158	158	159.jp2	/chc5066/image/159.jp2
Page 2																											chc5066000096						chc50660000960002001		32007204 Bytes	2677	3983	1374391815	RGB	8	600	chc50660000960002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/159	159	160.jp2	/chc5066/image/160.jp2
Page 3																											chc5066000096						chc50660000960003001		31876780 Bytes	2672	3974	1173801534	RGB	8	600	chc50660000960003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/160	160	161.jp2	/chc5066/image/161.jp2
Page 4																											chc5066000096						chc50660000960004001		32247964 Bytes	2685	4001	3026011856	RGB	8	600	chc50660000960004001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/161	161	162.jp2	/chc5066/image/162.jp2
Menu of banquet on occasion of the sixtieth anniversary of Bacardí Rum Company, February 5, 1922						Compañía Ron Bacardí de Santiago de Cuba; Bacardí family; Menus; Hotel Venus (Santiago de Cuba)	Documents		1922-02-05	1920-1930	Santiago de Cuba (Cuba)	1 menu; 4 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 11; Folder Title: Photos and postcards; Folder Date: 1895-1969						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000096	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/162	162	163.cpd	/chc5066/image/163.cpd
Page 1																											chc5066000108						chc50660001080001001		75116244 Bytes	3905	6410	586119225	RGB	8	600	chc50660001080001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/163	163	164.jp2	/chc5066/image/164.jp2
Page 2																											chc5066000108						chc50660001080002001		75368560 Bytes	3923	6402	78730760	RGB	8	600	chc50660001080002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/164	164	165.jp2	/chc5066/image/165.jp2
Page 3																											chc5066000108						chc50660001080003001		75525104 Bytes	3927	6409	2664582525	RGB	8	600	chc50660001080003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/165	165	166.jp2	/chc5066/image/166.jp2
Jorge Quintana letter to M. Bacardí de Covani, June 22, 1954		Quintana, Jorge, 1910-1974				Bacardí, María; Bacardí Moreau, Emilio, 1844-1922; Bacardí family; Quintana, Jorge, 1910-1974; Archivo Nacional de Cuba; Colegio Provincial de Periodistas de La Habana	Correspondence		1954-06-22	1950-1960	Havana (Cuba)	1 letter; 3 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 12; Folder Title: Clippings; Folder Date: 1922-1968						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000108	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/166	166	167.cpd	/chc5066/image/167.cpd
Page 1																											chc5066000114						chc50660001140001001		109964396 Bytes	5109	7173	132240038	RGB	8	600	chc50660001140001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/167	167	168.jp2	/chc5066/image/168.jp2
Page 2																											chc5066000114						chc50660001140002001		109682828 Bytes	5113	7149	3143478807	RGB	8	600	chc50660001140002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/168	168	169.jp2	/chc5066/image/169.jp2
Newspaper article entitled "Homenaje a Don Emilio Bacardí Moreau y Doña Elvira Cape de Bacardí"						Bacardí Moreau, Emilio, 1844-1922; Bacardí family; Cape, Elvira, 1862-1933; Santiago de Cuba (Cuba) -- History; Clippings (Books, newspapers, etc.); Mayors -- Cuba -- Santiago de Cuba	Clippings					1 clipping	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 12; Folder Title: Clippings; Folder Date: 1922-1968						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000114	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/169	169	170.cpd	/chc5066/image/170.cpd
Page 1																											chc5066000050						chc50660000500001001		50835516 Bytes	3315	5109	3674949765	RGB	8	240	chc50660000500001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/170	170	171.jp2	/chc5066/image/171.jp2
Page 2																											chc5066000050						chc50660000500002001		51111058 Bytes	3350	5083	2369211216	RGB	8	240	chc50660000500002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/171	171	172.jp2	/chc5066/image/172.jp2
Page 3																											chc5066000050						chc50660000500003001		50617004 Bytes	3320	5080	1779632026	RGB	8	240	chc50660000500003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/172	172	173.jp2	/chc5066/image/173.jp2
Letter sent to Elvira Cape, October 1, 1897					Elvira Cape was the wife of Emilio Bacardí, a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company, and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 19th century -- Sources; Cape, Elvira, 1862-1933; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1897-10-01	1890-1900	New York (New York)	1 letter; 1 page	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 7; Folder Title: Letters to Elvira from Federico Pérez; Folder Date: 1897-1898						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000050	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/173	173	174.cpd	/chc5066/image/174.cpd
Page 1																											chc5066000062						chc50660000620001001		104452240 Bytes	5197	6698	1605608618	RGB	8	240	chc50660000620001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/174	174	175.jp2	/chc5066/image/175.jp2
Page 2																											chc5066000062						chc50660000620002001		105182268 Bytes	5228	6705	4269479366	RGB	8	240	chc50660000620002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/175	175	176.jp2	/chc5066/image/176.jp2
Carlos Forment letter to Amalia Bacardí, September 22, 1949		Forment Rovira, Carlos E., 1886-1960				Cuba -- History -- 20th century -- Sources; Santiago de Cuba (Cuba) -- History; Forment Rovira, Carlos E., 1886-1960; Bacardí, Amalia; Bacardí family	Correspondence		1949-09-22	1940-1950	Santiago de Cuba (Cuba)	1 letter; 2 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 8; Folder Title: Letters; Folder Date: 1897-1957						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000062	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/176	176	177.cpd	/chc5066/image/177.cpd
Page 1																											chc5066000032						chc50660000320001001		47165752 Bytes	3176	4948	1112186886	RGB	8	600	chc50660000320001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/177	177	178.jp2	/chc5066/image/178.jp2
Page 2																											chc5066000032						chc50660000320002001		46781916 Bytes	3152	4945	3777728696	RGB	8	600	chc50660000320002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/178	178	179.jp2	/chc5066/image/179.jp2
Page 3																											chc5066000032						chc50660000320003001		46924124 Bytes	3152	4960	726145407	RGB	8	600	chc50660000320003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/179	179	180.jp2	/chc5066/image/180.jp2
Page 4																											chc5066000032						chc50660000320004001		46689256 Bytes	3147	4943	3245405006	RGB	8	600	chc50660000320004001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/180	180	181.jp2	/chc5066/image/181.jp2
Page 5																											chc5066000032						chc50660000320005001		46440768 Bytes	3136	4934	909840310	RGB	8	600	chc50660000320005001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/181	181	182.jp2	/chc5066/image/182.jp2
Page 6																											chc5066000032						chc50660000320006001		46529024 Bytes	3140	4937	2343831194	RGB	8	600	chc50660000320006001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/182	182	183.jp2	/chc5066/image/183.jp2
Page 7																											chc5066000032						chc50660000320007001		46999804 Bytes	3152	4968	1692160800	RGB	8	600	chc50660000320007001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/183	183	184.jp2	/chc5066/image/184.jp2
Page 8																											chc5066000032						chc50660000320008001		45816596 Bytes	3104	4918	3583541030	RGB	8	600	chc50660000320008001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/184	184	185.jp2	/chc5066/image/185.jp2
José Antonio González Lanuza letter to Emilio Bacardí, March 16, 1899		González Lanuza, José Antonio, 1865-1917			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 19th century -- Sources; González Lanuza, José Antonio, 1865-1917; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1899-03-16	1890-1900	Havana (Cuba)	1 letter; 8 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 5; Folder Title: Letters to Emilio Bacardí from J. A. González; Folder Date: 1897-1916						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000032	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/185	185	186.cpd	/chc5066/image/186.cpd
Page 1																											chc5066000043						chc50660000430001001		47087380 Bytes	3186	4924	364420236	RGB	8	600	chc50660000430001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/186	186	187.jp2	/chc5066/image/187.jp2
Page 2																											chc5066000043						chc50660000430002001		44727412 Bytes	3025	4926	1763302207	RGB	8	600	chc50660000430002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/187	187	188.jp2	/chc5066/image/188.jp2
Page 3																											chc5066000043						chc50660000430003001		44990396 Bytes	3049	4916	822936258	RGB	8	600	chc50660000430003001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/188	188	189.jp2	/chc5066/image/189.jp2
Federico Pérez letter to Emilio Bacardí, March 15, 1915		Pérez Carbó, Federico			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 20th century -- Sources; Pérez Carbó, Federico; Bacardí Moreau, Emilio, 1844-1922; Bacardí family; Protesta de Baraguá; Duboys Castillo, Carlos, 1861-1906; Lora Torres, Saturnino, 1858-1921; Ivonet Echevarría, Pedro, 1860-1912; Consuegra Guzmán, Walfredo Ibrahim, 1874-1939; Corona Ferrer, Mariano	Correspondence		1915-03-15	1910-1920	Santiago de Cuba (Cuba)	1 letter; 3 pages	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 6; Folder Title: Letters to Emilio Bacardí from Federico Pérez; Folder Date: 1897-1915						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc5066000043	Text	2012-07-12					image/tiff										2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/189	189	190.cpd	/chc5066/image/190.cpd
Page 1																											chc5066000099						chc50660000990001001		21560692 Bytes	3336	2152	1401715898	RGB	8	600	chc50660000990001001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/190	190	191.jp2	/chc5066/image/191.jp2
Page 2																											chc5066000099						chc50660000990002001		21246780 Bytes	3324	2128	3262691186	RGB	8	600	chc50660000990002001.tif		2012-07-18	2012-07-18	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/191	191	192.jp2	/chc5066/image/192.jp2
