Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date Original	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Rolando Laserie performing on a TV show		Santos			Written on front: "Santos Foto Havana" Written on verso: "Año 60", "Santos-Fotografo, Ave. 41 No 5851 Marianao B-4732", "Favor de acreditarse a Santos-Fotografo"	Laserie, Rolando, 1923-1998;  Singers -- Cuba	Photographs		1960	1960-1970	Havana, Cuba	1 b&w photograph; 25.1 x 20.2 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 40; Folder Title: TV Programs unidentified; Folder date: 1959-1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230001840001001	image/tiff	88888092 Bytes	6060	4888	1199565191	RGB	8 Bits Per Sample	600 Pixels Per Inch	88888092 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/75	75	31.jp2	/chc5123/image/31.jp2
Rolando Laserie at Cabaret Sans-Souci					Written on verso: "Año 58"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1958	1950-1960	Havana, Cuba	1 b&w photograph; 19.8 x 24.6 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 28; Folder Title: Cabaret Sans-Souci; Folder date: 1956-1958			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230001010001001	image/tiff	85652420 Bytes	4819	5923	1136060241	RGB	8 Bits Per Sample	600 Pixels Per Inch	85652420 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/76	76	69.jp2	/chc5123/image/69.jp2
TV show featuring Rolando Laserie		Santos		Rolando Laserie (left) performing with Sabor de Cuba orchestra, conducted by Bebo Valdés	Written on front: "Santos Foto Havana". Written on verso: "Santos-Fotografo Ave 41 No 5851 - Marianao B-4732"; "Favor de acreditarse a Santos-Fotografo"	Laserie, Rolando, 1923-1998;  Valdés, Bebo, 1918-; Singers -- Cuba	Photographs				Havana, Cuba	1 b&w photograph; 24.9 x 19.4 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 33; Folder Title: Orquestra- "Sabor de Cuba" de Bebo Valdés; Folder date: 1959-1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230001130001001	image/tiff	86571768 Bytes	6004	4805	1128797268	RGB	8 Bits Per Sample	600 Pixels Per Inch	86571768 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/77	77	32.jp2	/chc5123/image/32.jp2
Scene from the show, "Casino de la Alegría"					Written on verso: "Año 58"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1958	1950-1960	Havana, Cuba	1 b&w photograph; 20.4 x 25.9 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 34; Folder Title: TV Program -Casino de la Alegría; Folder date: 1958-1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230001230001001	image/tiff	91135284 Bytes	4908	6188	3888121536	RGB	8 Bits Per Sample	600 Pixels Per Inch	91135284 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/78	78	44.jp2	/chc5123/image/44.jp2
Scene from the show, "Casino de la Alegría"					Written on verso: "Año 58"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1958	1950-1960	Havana, Cuba	1 b&w photograph; 20.3 x 25.8 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 34; Folder Title: TV Program -Casino de la Alegría; Folder date: 1958-1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230001240001001	image/tiff	91551372 Bytes	4944	6171	1235129828	RGB	8 Bits Per Sample	600 Pixels Per Inch	91551372 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/79	79	100.jp2	/chc5123/image/100.jp2
Rolando Laserie at Coney Island Park					Written on verso: "Coney Island 7 de Dic -57"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1957-12-07	1950-1960	Havana, Cuba	1 b&w photograph; 25.4 x 20.6 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 9; Folder Title: Coney Island Park; Folder date: 1957			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000500001001	image/tiff	91444176 Bytes	6118	4981	601133612	RGB	8 Bits Per Sample	600 Pixels Per Inch	91444176 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/80	80	11.jp2	/chc5123/image/11.jp2
Rolando Laserie at an award ceremony at the Tropicana Night Club					Written on verso: "Entrega de trofeos"; "Año 58"; "Tropicana"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1958	1950-1960	Havana, Cuba	1 b&w photograph; 25.1 x 19.7 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 25; Folder Title: Night Club -Tropicana; Folder date: 1958			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000880001001	image/tiff	87345228 Bytes	6064	4800	3368599646	RGB	8 Bits Per Sample	600 Pixels Per Inch	87345228 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/81	81	20.jp2	/chc5123/image/20.jp2
Scene from the show, "Casino de la Alegría"				Rolando Laserie (left)embracing Pedro Vargas, a Mexican singer and actor	Written on verso: ""Casino de la Alegría, Marzo del 58"	Laserie, Rolando, 1923-1998; Singers -- Cuba; Vargas, Pedro	Photographs		1958-03	1950-1960	Havana, Cuba	1 b&w photograph; 20.3 x 25.2 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 21; Folder Title: Pedro Vargas (cantante mexicano); Folder date: 1958			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000830001001	image/tiff	89239220 Bytes	4913	6053	1581822633	RGB	8 Bits Per Sample	600 Pixels Per Inch	89239220 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/82	82	110.jp2	/chc5123/image/110.jp2
Rolando Laserie with others				From left to right: Rolando Laserie, singer Raquel Bardisa, and photographer Armand		Laserie, Rolando, 1923-1998;  Singers -- Cuba; Bardisa, Raquel;  Armand	Photographs				Havana, Cuba	1 b&w photograph; 25.4 x 20.4 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 7; Folder Title: Bardisa, Raquel(bailarina), Cámara, Isidoro(cantante), Armand (fotógrafo de las estrellas); Folder date: n.d., 1958-1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000450001001	image/tiff	91045976 Bytes	6127	4952	2691475408	RGB	8 Bits Per Sample	600 Pixels Per Inch	91045976 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/83	83	68.jp2	/chc5123/image/68.jp2
Rolando Laserie at Cabaret Sans-Souci				Rolando Laserie (center) embracing two members of his orchestra	Written on verso: "Orquesta de Rolando Laserie"; "Sans-Souci 1957"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1957	1950-1960	Havana, Cuba	1 b&w photograph; 25.3 x 20.7 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 28; Folder Title: Cabaret Sans-Souci; Folder date: 1956-1958			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230001040001001	image/tiff	91711116 Bytes	6093	5016	1058907039	RGB	8 Bits Per Sample	600 Pixels Per Inch	91711116 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/84	84	88.jp2	/chc5123/image/88.jp2
Rolando Laserie performing with Sabor de Cuba orchestra					Written on front: "Año 59"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1959	1950-1960	Havana, Cuba	1 b&w photograph; 20.5 x 25.6 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 33; Folder Title: Orquestra- "Sabor de Cuba" de Bebo Valdés; Folder date: 1959-1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230001140001001	image/tiff	92067604 Bytes	4971	6172	4294095985	RGB	8 Bits Per Sample	600 Pixels Per Inch	92067604 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/85	85	13.jp2	/chc5123/image/13.jp2
Scene from the show, "Jueves de Partagas"		Santos		Rolando Laserie (left) performing with singer Celeste Mendoza (front right) in the show "Jueves de Partagas". Bebo Valdés is conducting the orchestra.	Written on front: "Santos Foto Havana". Written on verso: "Año 60", "Santos - Fotografo Ave. 41 No 5851 - Marianao B-4732, Favor de acreditarse a Santos - Fotografo". The show aired on CMQ TV station.	Laserie, Rolando, 1923-1998; Singers -- Cuba; Mendoza, Celeste;  Valdés, Bebo, 1918-	Photographs		1960	1960-1970	Havana, Cuba	1 b&w photograph; 24.9 x 20.5 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 15; Folder Title: Mendoza, Celeste; Folder date: 1958-1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000660001001	image/tiff	87667104 Bytes	5956	4905	2158533460	RGB	8 Bits Per Sample	600 Pixels Per Inch	87667104 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/86	86	74.jp2	/chc5123/image/74.jp2
Rolando Laserie at Coney Island Park				Rolando Laserie (center) receiving an award from Ibrahim Urbino (left). Actor Pepe Biondi is standing third from left.	Written on verso: "Recuerdos del 7 de dic 57"	Laserie, Rolando, 1923-1998;  Singers -- Cuba; Laserie, Gisela;  Urbino, Ibrahim;  Biondi, Pepe, 1909-1974	Photographs		1957-12-07	1950-1960	Havana, Cuba	1 b&w photograph; 24.3 x 19.6 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 9; Folder Title: Coney Island Park; Folder date: 1957			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000490001001	image/tiff	85195492 Bytes	5895	4816	4175885543	RGB	8 Bits Per Sample	600 Pixels Per Inch	85195492 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/87	87	86.jp2	/chc5123/image/86.jp2
Rolando Laserie during a rehearsal				Rolando Laserie (center) listening to a group of musicians		Laserie, Rolando, 1923-1998;  Singers -- Cuba	Photographs				Havana, Cuba	1 b&w photograph; 25.8 x 20.4 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 40; Folder Title: TV Programs unidentified ; Folder date: 1959-1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230001960001001	image/tiff	91893336 Bytes	6214	4928	3499472884	RGB	8 Bits Per Sample	600 Pixels Per Inch	91893336 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/88	88	92.jp2	/chc5123/image/92.jp2
Scene from the show, "Casino de la Alegría"		Santos			Written on front: "Santos Foto Havana" Written on verso: "Casino de la A."; "Año 59"; "Santos-Fotografo, Ave. 41 No. 5851 - Marianao, B-4732", "Favor de acreditarse a Santos-Fotografo"	Laserie, Rolando, 1923-1998;  Singers -- Cuba	Photographs		1959	1950-1960	Havana, Cuba	1 b&w photograph; 24.7 x 19.9 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 34; Folder Title: TV Program -Casino de la Alegría; Folder date: 1958-1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2009-04-28				chc51230001380001001	image/tiff	85812984 Bytes	5939	4815	1291616487	RGB	8 Bits Per Sample	600 Pixels Per Inch	85812984 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/89	89	98.jp2	/chc5123/image/98.jp2
Scene from the show, "Casino de la Alegría"		Santos			Written on front: "Santos Foto Havana"  Written on verso: "Año 60"; "Santos-Fotografo, Ave. 41 No. 5851 - Marianao, B-4732", Favor de acreditarse a Santos-Fotografo"	Laserie, Rolando, 1923-1998;  Singers -- Cuba	Photographs		1960	1950-1960	Havana, Cuba	1 b&w photograph; 24.8 x 20.4 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 34; Folder Title: TV Program -Casino de la Alegría; Folder date: 1958-1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2009-04-28				chc51230001370001001	image/tiff	88000720 Bytes	5964	4917	4028050819	RGB	8 Bits Per Sample	600 Pixels Per Inch	88000720 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/90	90	72.jp2	/chc5123/image/72.jp2
Scene from the show, "Casino de la Alegría"						Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1958	1950-1960	Havana, Cuba	1 b&w photograph; 20.2 x 25.6 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 34; Folder Title: TV Program -Casino de la Alegría; Folder date: 1958-1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230001280001001	image/tiff	90017632 Bytes	4888	6137	2616103410	RGB	8 Bits Per Sample	600 Pixels Per Inch	90017632 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/91	91	106.jp2	/chc5123/image/106.jp2
Rolando Laserie at Terraza de Cojímar				Rolando Laserie (at center with cigarette), and Guillermo Alvarez Guedes (far right)	Written on verso: "Año 58", "Terraza de Cojímar" [Cojimar Terrace]	Laserie, Rolando, 1923-1998;  Alvarez Guedes, Guillermo; Singers -- Cuba	Group photographs		1958	1950-1960	Havana, Cuba	1 b&w photograph; 25.2 x 20.4 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 5; Folder Title: Alvarez Guedes, Guillermo y Duarte, Ernesto (músico y compositor); Folder date: n.d., 1958, 1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000380001001	image/tiff	92023836 Bytes	6137	4997	2013673012	RGB	8 Bits Per Sample	600 Pixels Per Inch	92023836 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/92	92	108.jp2	/chc5123/image/108.jp2
Rolando Laserie performing on a TV show		Santos		Rolando Laserie (top of stage) along with a group of dancers. The show was held at Sans-Souci Night Club.	Written on front: "Santos Foto Havana" Written on verso: "Año 60", "Santos-Fotografo, Ave. 41 No 5851 Marianao B-4732", "Favor de acreditarse a Santos-Fotografo"	Laserie, Rolando, 1923-1998;  Singers -- Cuba	Photographs		1960	1960-1970	Havana, Cuba	1 b&w photograph; 24.8 x 20.4 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 40; Folder Title: TV Programs unidentified; Folder date: 1959-1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230001940001001	image/tiff	88405620 Bytes	5972	4933	2410906142	RGB	8 Bits Per Sample	600 Pixels Per Inch	88405620 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/93	93	95.jp2	/chc5123/image/95.jp2
Rolando Laserie at Cabaret Sans-Souci					Written on verso: "Enero del 57 Sans-Souci"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1957-01	1950-1960	Havana, Cuba	1 b&w photograph; 20.7 x 25.3 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 28; Folder Title: Cabaret Sans-Souci; Folder date: 1956-1958			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000980001001	image/tiff	91042704 Bytes	4991	6079	1572289592	RGB	8 Bits Per Sample	600 Pixels Per Inch	91042704 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/94	94	12.jp2	/chc5123/image/12.jp2
Rolando Laserie with others		Santos		Rolando Laserie (seated third from left) with his wife Gisela (second from left) and María Magdalena Valdés and José Ignacio Vaillaut		Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs				Havana, Cuba	1 b&w photograph; 15 x 10 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 39; Folder Title: Miscellaneous; Folder date: 1958-1960			axr; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230001740001001	image/tiff	26856852 Bytes	3630	2464	2875662737	RGB	8 Bits Per Sample	600 Pixels Per Inch	26856852 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/95	95	93.jp2	/chc5123/image/93.jp2
Scene from the show, "Casino de la Alegría"					Written on verso: "Casino de la Alegría", "Enero del 58"	Laserie, Rolando, 1923-1998;  Singers -- Cuba	Photographs		1958-01	1950-1960	Havana, Cuba	1 b&w photograph; 20.3 x 25.3 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 34; Folder Title: TV Program -Casino de la Alegría; Folder date: 1958-1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230001300001001	image/tiff	88508424 Bytes	4889	6033	856117637	RGB	8 Bits Per Sample	600 Pixels Per Inch	88508424 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/96	96	17.jp2	/chc5123/image/17.jp2
Rolando Laserie, 1957				Promotional item for Great Dancing Festival in Coney Island [Grandioso Festival Bailable en Coney Island]		Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs;  Promotional materials		1957	1950-1960	Havana, Cuba	1 b&w photograph; 8.1 x 11 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 1; Folder Title: Portraits; Folder date: n.d., [1930], 1956-1960, [1950s], [1981], 1990			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000120001001	image/tiff	15869516 Bytes	1988	2657	1126671212	RGB	8 Bits Per Sample	600 Pixels Per Inch	15869516 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/97	97	85.jp2	/chc5123/image/85.jp2
Raquel Bardisa and Isidoro Cámara at their wedding reception				Armand, photographer of the stars, seen on right	Written on verso: "Raquel Bardisa, Armand"	Bardisa, Raquel;  Cámara, Isidoro;  Armand	Photographs		1958	1950-1960	Havana, Cuba	1 b&w photograph; 25.5 x 20.6 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 7; Folder Title: Bardisa, Raquel(bailarina), Cámara, Isidoro(cantante), Armand (fotógrafo de las estrellas); Folder date: n.d., 1958-1960			axr; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000420001001	image/tiff	91174900 Bytes	6116	4968	893061367	RGB	8 Bits Per Sample	600 Pixels Per Inch	91174900 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/98	98	109.jp2	/chc5123/image/109.jp2
Rolando Laserie		Narcy Studios			Written on verso: "Acredite a Narcy Studios San Nicholas 162-164 Telf. 8-0818 La Habana, Cuba"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographic postcards;  Portrait photographs				Havana, Cuba	1 b&w postcard; 8.8 x 13.7 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 1; Folder Title: Portraits; Folder date: n.d., [1930], 1956-1960, [1950s], [1981], 1990			axr; sr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000130001001	image/tiff	21341096 Bytes	2143	3316	4257651538	RGB	8 Bits Per Sample	600 Pixels Per Inch	21341096 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/99	99	50.jp2	/chc5123/image/50.jp2
Rolando Laserie with others		Santos		Left to right: Rolando Laserie, Fernando Alvarez, and unidentified man.	Written on front: "Santos Foto Havana".  Written on verso: "Año 60", "Santos - Fotografo Ave. 41 No 5851 Marianao B-4732, Favor de acreditarse a Santos - Fotografo"	Laserie, Rolando, 1923-1998;  Alvarez, Fernando; Singers -- Cuba	Group photographs		1960	1960-1970	Havana, Cuba	1 b&w photograph; 20.2 x 25 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 3; Folder Title: Alvarez, Fernando (cantante); Folder date: 1959-1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000360001001	image/tiff	88809700 Bytes	4904	6035	4268442361	RGB	8 Bits Per Sample	600 Pixels Per Inch	88809700 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/100	100	47.jp2	/chc5123/image/47.jp2
Rolando Laserie at Cabaret Sans-Souci				Rolando Laserie (center) posing with three members of his orchestra	Written on verso: "El 1er cuarto que tuve en Sans-Souci, año 56"	Laserie, Rolando, 1923-1998; Singers -- Cuba	Photographs		1956	1950-1960	Havana, Cuba	1 b&w photograph; 20.7 x 25.3 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 28; Folder Title: Cabaret Sans-Souci; Folder date: 1956-1958			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230001050001001	image/tiff	91898568 Bytes	5027	6092	3560613252	RGB	8 Bits Per Sample	600 Pixels Per Inch	91898568 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/101	101	94.jp2	/chc5123/image/94.jp2
Rolando Laserie with members of Cuarteto D'Aida				From left to right: Omara Portuondo, a businessman, Aida Diestro, Leonora Rega, Rolando Laserie, Moraima Secada and Haydee Portuondo		Laserie, Rolando, 1923-1998;  Singers -- Cuba; Cuarteto d’Aida;  Portuondo, Omara	Photographs			1950-1960	Caracas, Venezuela	1 b&w photograph; 25.7 x 20.3 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Outside Cuba, [1950]-[1990]	Box No. 3; Folder No. 15; Folder Title: Venezuela; Folder date: n.d., 1954-1955, 1958-1959, 1964, 1974, [1950s], [1960s]			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000840001001	image/tiff	90728776 Bytes	6188	4886	576363215	RGB	8 Bits Per Sample	600 Pixels Per Inch	90728776 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/102	102	96.jp2	/chc5123/image/96.jp2
Rolando Laserie at an award ceremony				Rolando Laserie (holding a hat) standing on a stage with Rosendo Rosell (pointing at the microphone), Chino Wong (between Rosell and Laserie), Guillermo Alvarez Guedes (second from right), and Candita Quintana (far right)	Written on verso: "Año 60", "Entrega de trofeos Teatro Blanquita" [Award ceremony at Blanquita Theatre]; "Rosendo Rosell, Chino Wong, Alvarez Guedes, Candita Quintana"	Laserie, Rolando, 1923-1998;  Rosell, Rosendo;  Wong, Chino;  Alvarez Guedes, Guillermo;  Quintana, Candita; Singers -- Cuba	Group photographs		1960	1960-1970	Havana, Cuba	1 b&w photograph; 25.4 x 20.4 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Rolando Laserie Papers	CHC5123	Series: II. Photographs: Cuba, n.d., [1930]-1990	Box No. 2; Folder No. 5; Folder Title: Alvarez Guedes, Guillermo y Duarte, Ernesto (músico y compositor); Folder date: n.d., 1958, 1960			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2010-04-29				chc51230000370001001	image/tiff	95767320 Bytes	6248	5108	3444703166	RGB	8 Bits Per Sample	600 Pixels Per Inch	95767320 Bytes		2010-04-29	2010-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5123/id/103	103	39.jp2	/chc5123/image/39.jp2
